	label	mc	mc_onset	color_name
127	C:M, inv:1	54	3/4	red
128	D:KeyMode.MAJOR	55	0	yellow
129	A:M, inv:1	55	0	green
130	--	55	1/2	red
131	--	55	1/2	red
132	--	55	3/4	red
133	G:KeyMode.MAJOR	56	0	green
134	D:M, inv:0	56	0	green
135	D:M, inv:1	57	1/4	yellow
136	--	57	1/2	red
137	G:M, inv:0	57	1/2	green
138	C:KeyMode.MAJOR	58	0	green
139	G:Mm7, inv:1	58	0	yellow
140	G:KeyMode.MAJOR	58	1/2	red
141	C:M, inv:0	58	1/2	green
142	D:m, inv:0	59	0	green
143	a:KeyMode.MINOR	59	1/4	green
144	E:Mm7, inv:0	59	1/4	red
145	--	59	1/2	yellow
146	E:M, inv:0	60	0	green
147	G:KeyMode.MAJOR	61	0	red
148	A:m, inv:0	61	0	green
149	--	62	1	red
150	F:M, inv:0	63	0	green
151	C:M, inv:0	63	1	green
152	G:M, inv:0	64	1	green
153	D:KeyMode.MAJOR	65	0	red
154	A:M, inv:0	65	0	red
155	G:KeyMode.MAJOR	65	1	red
156	C:M, inv:1	65	1	red
157	C:KeyMode.MAJOR	66	0	red
158	G:Mm7, inv:3	66	0	red
159	--	66	1/2	yellow
160	G:KeyMode.MAJOR	66	1	red
161	F#:o, inv:1	66	1	red
162	C:KeyMode.MAJOR	67	0	green
163	G:M, inv:0	67	0	green
164	--	67	1	red
165	C:M, inv:0	67	1	green
166	--	68	0	green
167	F:M, inv:0	68	0	green
168	d:KeyMode.MINOR	68	1/2	red
169	C#:o, inv:1	68	1/2	red
170	C:KeyMode.MAJOR	68	1	green
171	D:m, inv:0	68	1	yellow
172	G:M, inv:0	69	0	green
173	--	70	0	red
174	C:M, inv:0	70	0	green
175	F:M, inv:0	71	0	red
176	--	71	1/2	green
177	--	71	1/2	green
178	F:KeyMode.MAJOR	71	3/4	red
179	C:Mm7, inv:1	71	3/4	yellow
180	C:KeyMode.MAJOR	72	0	green
181	F:M, inv:0	72	0	green
182	--	72	1/2	red
183	--	72	1/2	red
184	--	72	3/4	green
185	--	72	3/4	green
186	--	73	1/8	red
187	F:KeyMode.MAJOR	73	1/4	red
188	C:Mm7, inv:2	73	1/4	red
189	--	73	1/2	red
190	--	73	1/2	yellow
191	C:KeyMode.MAJOR	74	0	red
192	F:M, inv:0	74	0	red
193	--	74	1/4	red
194	--	74	1/2	green
195	C:M, inv:0	74	3/4	green
196	G:KeyMode.MAJOR	75	0	red
197	D:Mm7, inv:0	75	0	red
198	C:KeyMode.MAJOR	75	1/4	red
199	F:M, inv:1	75	1/4	red
200	--	75	1/2	red
201	--	75	1/2	red
202	--	75	3/4	red
203	--	75	3/4	red
204	G:KeyMode.MAJOR	76	0	red
205	D:M, inv:0	76	0	red
206	--	76	1/2	red
207	--	76	1/2	red
208	C:KeyMode.MAJOR	77	0	red
209	G:M, inv:1	77	0	green
210	--	77	1/2	red
211	--	77	1/2	red
212	--	77	3/4	red
213	--	77	3/4	green
214	G:KeyMode.MAJOR	78	0	green
215	F#:o, inv:1	78	0	green
216	C:KeyMode.MAJOR	78	1/2	red
217	G:M, inv:0	78	1/2	green
218	--	78	3/4	red
219	--	78	3/4	red
220	--	79	1/8	red
221	--	79	1/4	red
222	--	79	1/2	red
223	--	79	1/2	green
224	C:M, inv:0	80	0	green
225	--	80	1/4	red
226	--	80	1/2	red
227	--	80	3/4	red
228	F:M, inv:0	81	0	green
229	C:M, inv:0	81	1/4	green
230	--	81	1/2	red
231	A:m, inv:0	81	3/4	green
232	a:KeyMode.MINOR	82	0	green
233	E:M, inv:0	82	0	green
234	C:KeyMode.MAJOR	82	1/2	red
235	A:m, inv:0	82	1/2	green
236	--	82	3/4	red
237	D:m, inv:0	83	0	red
238	--	83	1/4	red
239	--	83	1/4	red
240	--	83	1/2	red
241	--	83	1/2	green
242	C:M, inv:0	84	0	red
243	--	84	1/2	red
244	--	84	3/4	red
245	E:m, inv:0	85	0	red
246	a:KeyMode.MINOR	85	1/2	green
247	E:M, inv:0	85	1/2	green
248	C:KeyMode.MAJOR	86	0	red
249	A:m, inv:0	86	0	green
