	label	mc	mc_onset	color_name
132	d:KeyMode.MINOR	38	1/4	red
133	A:M, inv:2	38	1/4	red
134	--	38	1/2	red
135	--	38	3/4	green
136	--	38	3/4	yellow
137	F:KeyMode.MAJOR	39	0	red
138	D:m, inv:0	39	0	green
139	--	39	1/4	red
140	--	39	1/4	red
141	--	39	1/2	red
142	G:m, inv:1	39	1/2	red
143	g:KeyMode.MINOR	39	3/4	green
144	D:Mm7, inv:1	39	3/4	yellow
145	F:KeyMode.MAJOR	40	0	red
146	G:m, inv:0	40	0	green
147	--	40	1/4	red
148	--	40	1/2	red
149	C:KeyMode.MAJOR	40	3/4	yellow
150	G:M, inv:1	40	3/4	green
151	F:KeyMode.MAJOR	41	0	red
152	C:M, inv:0	41	0	red
153	--	41	1/4	red
154	--	41	1/4	red
155	--	41	1/2	red
156	--	41	1/2	red
157	--	41	3/4	green
158	--	41	3/4	yellow
159	--	42	0	red
160	F:M, inv:0	42	0	green
161	--	42	1/4	red
162	D:m, inv:0	42	1/2	green
163	Bb:KeyMode.MAJOR	42	3/4	green
164	F:Mm7, inv:1	42	3/4	yellow
165	F:KeyMode.MAJOR	43	0	red
166	Bb:M, inv:0	43	0	green
167	--	43	1/4	red
168	--	43	1/4	red
169	--	43	1/2	red
170	--	43	1/2	green
171	--	43	3/4	red
172	--	43	3/4	red
173	G:m, inv:0	44	0	green
174	--	44	1/4	red
175	--	44	1/4	red
176	Bb:KeyMode.MAJOR	44	1/2	green
177	F:Mm7, inv:3	44	1/2	red
178	--	44	3/4	yellow
179	F:KeyMode.MAJOR	45	0	red
180	Bb:M, inv:0	45	0	green
181	--	46	1/2	red
182	--	47	0	red
183	--	47	1/4	red
184	--	47	1/2	red
185	--	47	1/2	red
186	--	47	3/4	red
187	--	47	3/4	red
188	C:M, inv:0	48	1/4	green
189	F:M, inv:0	48	1/2	green
190	D:m, inv:0	49	0	green
191	--	49	1/4	red
192	G:m, inv:0	49	1/2	green
193	--	50	1/4	red
194	--	50	1/4	red
195	--	50	1/2	red
196	--	50	1/2	red
197	g:KeyMode.MINOR	51	0	green
198	D:M, inv:0	51	0	green
199	D:Mm7, inv:0	52	0	yellow
200	D:M, inv:0	52	1/4	green
201	--	52	3/8	red
202	F:KeyMode.MAJOR	52	7/8	red
203	G:m, inv:0	52	7/8	red
204	C:M, inv:0	53	0	red
205	--	53	1/2	green
206	--	53	7/8	red
207	F:M, inv:0	54	0	green
208	--	55	1/2	red
209	Bb:M, inv:0	56	0	green
210	--	57	0	red
211	Eb:M, inv:0	57	0	green
212	--	58	0	red
213	Bb:M, inv:0	58	0	green
214	--	58	1/2	red
215	F:M, inv:0	58	1/2	green
216	--	59	0	red
217	Bb:M, inv:0	59	0	green
218	--	59	1/2	red
219	--	59	1/2	red
220	G:m, inv:0	60	0	green
221	--	60	1/4	yellow
222	--	60	1/2	red
223	--	60	1/2	red
224	--	60	3/4	red
225	--	60	3/4	red
226	Eb:M, inv:0	61	0	green
227	--	61	3/4	red
228	--	61	3/4	red
229	--	62	0	red
230	C:m, inv:0	62	0	green
231	--	62	3/4	red
232	--	62	3/4	red
233	--	63	0	red
234	F:M, inv:0	63	0	green
235	--	64	0	red
236	Bb:M, inv:0	64	0	green
237	g:KeyMode.MINOR	65	0	green
238	D:Mm7, inv:0	65	0	yellow
239	--	65	1/4	red
240	--	65	1/2	yellow
241	D:M, inv:0	66	0	green
242	F:KeyMode.MAJOR	66	3/4	red
243	G:m, inv:0	66	3/4	green
244	--	67	0	green
245	C:M, inv:0	67	0	green
246	A:m, inv:0	68	0	green
247	--	68	1/4	red
248	F:M, inv:1	68	1/4	green
249	--	68	1/2	green
250	Bb:M, inv:0	68	1/2	green
251	G:m, inv:1	68	3/4	green
252	C:M, inv:0	69	0	green
253	--	70	0	red
254	F:M, inv:0	70	0	green
255	--	70	3/4	red
256	Eb:M, inv:0	71	0	green
257	Bb:M, inv:0	72	0	green
258	g:KeyMode.MINOR	72	1/2	green
259	F#:o7, inv:2	72	1/2	red
260	A:%7, inv:1	72	3/4	yellow
261	D:M, inv:0	73	0	green
262	C:KeyMode.MAJOR	74	0	red
263	G:M, inv:0	74	0	green
264	C:M, inv:0	74	1/2	red
265	--	74	3/4	red
266	C:m, inv:0	75	0	green
267	G:M, inv:0	75	1/2	green
268	--	75	3/4	yellow
269	--	75	3/4	yellow
270	--	76	0	red
271	C:m, inv:0	76	0	green
272	G:M, inv:0	76	1/2	green
273	--	76	3/4	yellow
274	--	76	3/4	yellow
275	--	77	0	red
276	C:m, inv:0	77	0	green
277	G:M, inv:1	77	1/2	green
278	--	77	3/4	yellow
279	--	77	3/4	yellow
280	--	78	0	red
281	C:m, inv:0	78	0	green
282	G:M, inv:0	79	0	green
