chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
-2,10,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/32,"[4.96875, 5.0]"
-2,10,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/32,"[5.0, 5.03125]"
-3,3,ChordType.MIN_MIN7,1,0,0,KeyMode.MINOR,7/32,"[5.03125, 5.25]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[5.25, 5.28125]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/4,"[5.28125, 5.53125]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,7/32,"[5.53125, 5.75]"
-4,8,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[5.75, 5.78125]"
-4,8,ChordType.MAJOR,0,0,0,KeyMode.MINOR,7/32,"[5.78125, 6.0]"
3,9,ChordType.DIM7,0,-2,10,KeyMode.MINOR,1/32,"[6.0, 6.03125]"
3,9,ChordType.DIM7,0,-2,10,KeyMode.MINOR,7/32,"[6.03125, 6.25]"
-3,3,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/32,"[6.25, 6.28125]"
-3,3,ChordType.MINOR,2,0,0,KeyMode.MINOR,15/32,"[6.28125, 6.75]"
3,9,ChordType.MAJOR,1,-2,10,KeyMode.MAJOR,1/32,"[6.75, 6.78125]"
3,9,ChordType.MAJOR,1,-2,10,KeyMode.MAJOR,7/32,"[6.78125, 7.0]"
3,9,ChordType.DIM7,0,-2,10,KeyMode.MINOR,1/32,"[7.0, 7.03125]"
3,9,ChordType.DIM7,0,-2,10,KeyMode.MINOR,7/32,"[7.03125, 7.25]"
-5,1,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[7.25, 7.28125]"
-5,1,ChordType.MAJOR,0,0,0,KeyMode.MINOR,15/32,"[7.28125, 7.75]"
2,2,ChordType.DIM7,0,-3,3,KeyMode.MAJOR,1/32,"[7.75, 7.78125]"
2,2,ChordType.DIM7,0,-3,3,KeyMode.MAJOR,7/32,"[7.78125, 8.0]"
2,2,ChordType.DIM7,0,-3,3,KeyMode.MAJOR,1/32,"[8.0, 8.03125]"
2,2,ChordType.DIM7,0,-3,3,KeyMode.MAJOR,7/32,"[8.03125, 8.25]"
-4,8,ChordType.MAJOR,2,0,0,KeyMode.MINOR,1/32,"[8.25, 8.28125]"
-4,8,ChordType.MAJOR,2,0,0,KeyMode.MINOR,15/32,"[8.28125, 8.75]"
-4,8,ChordType.MAJOR,2,0,0,KeyMode.MINOR,1/32,"[8.75, 8.78125]"
-4,8,ChordType.MAJOR,2,0,0,KeyMode.MINOR,7/32,"[8.78125, 9.0]"
4,4,ChordType.DIM7,0,-1,5,KeyMode.MINOR,1/32,"[9.0, 9.03125]"
4,4,ChordType.DIM7,0,-1,5,KeyMode.MINOR,7/32,"[9.03125, 9.25]"
-2,10,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/32,"[9.25, 9.28125]"
-2,10,ChordType.MINOR,2,0,0,KeyMode.MINOR,7/32,"[9.28125, 9.5]"
4,4,ChordType.DIM7,1,-1,5,KeyMode.MINOR,1/32,"[9.5, 9.53125]"
4,4,ChordType.DIM7,1,-1,5,KeyMode.MINOR,1/8,"[9.53125, 9.65625]"
-1,5,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/8,"[9.65625, 9.78125]"
-1,5,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/8,"[9.78125, 9.90625]"
6,6,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/8,"[9.90625, 10.03125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[10.03125, 10.15625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[10.15625, 10.28125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[10.28125, 10.40625]"
-1,5,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[10.40625, 10.53125]"
-1,5,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[10.53125, 10.65625]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/8,"[10.65625, 10.78125]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/8,"[10.78125, 10.90625]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/8,"[10.90625, 11.03125]"
6,6,ChordType.DIM7,3,1,7,KeyMode.MAJOR,1/8,"[11.03125, 11.15625]"
6,6,ChordType.DIM7,3,1,7,KeyMode.MAJOR,1/8,"[11.15625, 11.28125]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[11.28125, 11.40625]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[11.40625, 11.53125]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[11.53125, 11.65625]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[11.65625, 11.78125]"
6,6,ChordType.DIM7,0,1,7,KeyMode.MAJOR,1/8,"[11.78125, 11.90625]"
6,6,ChordType.DIM7,0,1,7,KeyMode.MAJOR,3/32,"[11.90625, 12.0]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[12.0, 12.03125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[12.03125, 12.15625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[12.15625, 12.28125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[12.28125, 12.40625]"
-1,5,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[12.40625, 12.53125]"
-1,5,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[12.53125, 12.65625]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/8,"[12.65625, 12.78125]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/8,"[12.78125, 12.90625]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/8,"[12.90625, 13.03125]"
6,6,ChordType.DIM7,3,1,7,KeyMode.MAJOR,1/8,"[13.03125, 13.15625]"
6,6,ChordType.DIM7,3,1,7,KeyMode.MAJOR,1/8,"[13.15625, 13.28125]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[13.28125, 13.40625]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[13.40625, 13.53125]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[13.53125, 13.65625]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[13.65625, 13.78125]"
6,6,ChordType.DIM7,0,1,7,KeyMode.MAJOR,1/8,"[13.78125, 13.90625]"
6,6,ChordType.DIM7,0,1,7,KeyMode.MAJOR,3/32,"[13.90625, 14.0]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[14.0, 14.03125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[14.03125, 14.15625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[14.15625, 14.28125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[14.28125, 14.40625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[14.40625, 14.53125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[14.53125, 14.65625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[14.65625, 14.78125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/8,"[14.78125, 14.90625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[14.90625, 14.96875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[14.96875, 15.03125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.03125, 15.0625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.0625, 15.09375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.09375, 15.125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.125, 15.15625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.15625, 15.1875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.1875, 15.21875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.21875, 15.25]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.25, 15.28125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.28125, 15.3125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.3125, 15.34375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.34375, 15.375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.375, 15.40625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.40625, 15.4375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.4375, 15.46875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.46875, 15.5]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.5, 15.53125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.53125, 15.5625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.5625, 15.59375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.59375, 15.625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.625, 15.65625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.65625, 15.6875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.6875, 15.71875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.71875, 15.75]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.75, 15.78125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.78125, 15.8125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.8125, 15.84375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.84375, 15.875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.875, 15.90625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.90625, 15.9375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.9375, 15.96875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[15.96875, 16.0]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[16.0, 16.03125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.03125, 16.09375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.09375, 16.15625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.15625, 16.21875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.21875, 16.28125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.28125, 16.34375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.34375, 16.40625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.40625, 16.46875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.46875, 16.53125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.53125, 16.59375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.59375, 16.65625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.65625, 16.71875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.71875, 16.78125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.78125, 16.84375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.84375, 16.90625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.90625, 16.96875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[16.96875, 17.03125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.03125, 17.09375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.09375, 17.15625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.15625, 17.21875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.21875, 17.28125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.28125, 17.34375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.34375, 17.40625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.40625, 17.46875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.46875, 17.53125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.53125, 17.59375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.59375, 17.65625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.65625, 17.71875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.71875, 17.78125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.78125, 17.84375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.84375, 17.90625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[17.90625, 17.96875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[17.96875, 18.0]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/32,"[18.0, 18.03125]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,7/8,"[18.03125, 18.90625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/24,"[18.90625, 18.947916666666668]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/24,"[18.947916666666668, 18.989583333333332]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/24,"[18.989583333333332, 19.03125]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/4,"[19.03125, 19.28125]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[19.28125, 19.53125]"
1,7,ChordType.MAJOR,1,0,0,KeyMode.MINOR,3/8,"[19.53125, 19.90625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/24,"[19.90625, 19.947916666666668]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/24,"[19.947916666666668, 19.989583333333332]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/24,"[19.989583333333332, 20.03125]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/4,"[20.03125, 20.28125]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[20.28125, 20.53125]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,3/8,"[20.53125, 20.90625]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/8,"[20.90625, 21.03125]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[21.03125, 21.15625]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[21.15625, 21.28125]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[21.28125, 21.40625]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[21.40625, 21.53125]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[21.53125, 21.59375]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[21.59375, 21.65625]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[21.65625, 21.71875]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[21.71875, 21.78125]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[21.78125, 21.90625]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[21.90625, 22.03125]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[22.03125, 22.15625]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[22.15625, 22.28125]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[22.28125, 22.40625]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/8,"[22.40625, 22.53125]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[22.53125, 22.59375]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[22.59375, 22.65625]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[22.65625, 22.71875]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[22.71875, 22.78125]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[22.78125, 22.84375]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[22.84375, 22.90625]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[22.90625, 22.96875]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[22.96875, 23.03125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[23.03125, 23.09375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[23.09375, 23.15625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[23.15625, 23.21875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[23.21875, 23.28125]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[23.28125, 23.34375]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[23.34375, 23.40625]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[23.40625, 23.46875]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[23.46875, 23.53125]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[23.53125, 23.59375]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[23.59375, 23.65625]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[23.65625, 23.71875]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[23.71875, 23.78125]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[23.78125, 23.84375]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[23.84375, 23.90625]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[23.90625, 23.96875]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[23.96875, 24.03125]"
-1,5,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[24.03125, 24.09375]"
-1,5,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[24.09375, 24.15625]"
-1,5,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[24.15625, 24.21875]"
-1,5,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[24.21875, 24.28125]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[24.28125, 24.34375]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[24.34375, 24.40625]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[24.40625, 24.46875]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[24.46875, 24.53125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[24.53125, 24.59375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[24.59375, 24.65625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[24.65625, 24.71875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[24.71875, 24.78125]"
4,4,ChordType.DIMINISHED,0,-1,5,KeyMode.MINOR,1/16,"[24.78125, 24.84375]"
4,4,ChordType.DIMINISHED,0,-1,5,KeyMode.MINOR,1/16,"[24.84375, 24.90625]"
4,4,ChordType.DIMINISHED,0,-1,5,KeyMode.MINOR,1/16,"[24.90625, 24.96875]"
4,4,ChordType.DIMINISHED,0,-1,5,KeyMode.MINOR,1/16,"[24.96875, 25.03125]"
-1,5,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[25.03125, 25.09375]"
-1,5,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[25.09375, 25.15625]"
0,0,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/16,"[25.15625, 25.21875]"
0,0,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/16,"[25.21875, 25.28125]"
-1,5,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[25.28125, 25.34375]"
-1,5,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[25.34375, 25.40625]"
6,6,ChordType.DIMINISHED,0,1,7,KeyMode.MAJOR,1/16,"[25.40625, 25.46875]"
6,6,ChordType.DIMINISHED,0,1,7,KeyMode.MAJOR,1/16,"[25.46875, 25.53125]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[25.53125, 25.59375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[25.59375, 25.65625]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[25.65625, 25.71875]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/16,"[25.71875, 25.78125]"
5,11,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[25.78125, 25.84375]"
5,11,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[25.84375, 25.90625]"
5,11,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[25.90625, 25.96875]"
5,11,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[25.96875, 26.03125]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.03125, 26.09375]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.09375, 26.15625]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.15625, 26.21875]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.21875, 26.28125]"
5,11,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.28125, 26.34375]"
5,11,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.34375, 26.40625]"
5,11,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.40625, 26.46875]"
5,11,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.46875, 26.53125]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.53125, 26.59375]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.59375, 26.65625]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.65625, 26.71875]"
2,2,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[26.71875, 26.78125]"
5,11,ChordType.DIMINISHED,2,0,0,KeyMode.MINOR,1/16,"[26.78125, 26.84375]"
5,11,ChordType.DIMINISHED,2,0,0,KeyMode.MINOR,1/16,"[26.84375, 26.90625]"
5,11,ChordType.DIMINISHED,2,0,0,KeyMode.MINOR,1/16,"[26.90625, 26.96875]"
5,11,ChordType.DIMINISHED,2,0,0,KeyMode.MINOR,1/16,"[26.96875, 27.03125]"
