chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,1/16,"[8.1875, 8.25]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.25, 8.28125]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.28125, 8.3125]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.3125, 8.34375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.34375, 8.375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.375, 8.40625]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.40625, 8.4375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.4375, 8.46875]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.46875, 8.5]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.5, 8.53125]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.53125, 8.5625]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.5625, 8.59375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.59375, 8.625]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.625, 8.65625]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.65625, 8.6875]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.6875, 8.71875]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.71875, 8.75]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.75, 8.78125]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.78125, 8.8125]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.8125, 8.84375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.84375, 8.875]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.875, 8.90625]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.90625, 8.9375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.9375, 8.96875]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[8.96875, 9.0]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.0, 9.03125]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.03125, 9.0625]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.0625, 9.09375]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.09375, 9.125]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.125, 9.15625]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.15625, 9.1875]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.1875, 9.21875]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.21875, 9.25]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.25, 9.28125]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.28125, 9.3125]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.3125, 9.34375]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.34375, 9.375]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.375, 9.40625]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.40625, 9.4375]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.4375, 9.46875]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.46875, 9.5]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.5, 9.53125]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.53125, 9.5625]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.5625, 9.59375]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.59375, 9.625]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.625, 9.65625]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.65625, 9.6875]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.6875, 9.71875]"
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/32,"[9.71875, 9.75]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[9.75, 9.78125]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[9.78125, 9.8125]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[9.8125, 9.84375]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[9.84375, 9.875]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[9.875, 9.90625]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[9.90625, 9.9375]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[9.9375, 9.96875]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[9.96875, 10.0]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.0, 10.03125]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.03125, 10.0625]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.0625, 10.09375]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.09375, 10.125]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.125, 10.15625]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.15625, 10.1875]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.1875, 10.21875]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.21875, 10.25]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.25, 10.28125]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.28125, 10.3125]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.3125, 10.34375]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.34375, 10.375]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.375, 10.40625]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.40625, 10.4375]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.4375, 10.46875]"
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/32,"[10.46875, 10.5]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.5, 10.53125]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.53125, 10.5625]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.5625, 10.59375]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.59375, 10.625]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.625, 10.65625]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.65625, 10.6875]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.6875, 10.71875]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.71875, 10.75]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.75, 10.78125]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.78125, 10.8125]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.8125, 10.84375]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.84375, 10.875]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.875, 10.90625]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.90625, 10.9375]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.9375, 10.96875]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[10.96875, 11.0]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[11.0, 11.03125]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[11.03125, 11.0625]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[11.0625, 11.09375]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[11.09375, 11.125]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[11.125, 11.15625]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[11.15625, 11.1875]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[11.1875, 11.21875]"
-3,3,ChordType.MAJ_MIN7,1,-4,8,KeyMode.MAJOR,1/32,"[11.21875, 11.25]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.25, 11.28125]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.28125, 11.3125]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.3125, 11.34375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.34375, 11.375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.375, 11.40625]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.40625, 11.4375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.4375, 11.46875]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.46875, 11.5]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.5, 11.53125]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.53125, 11.5625]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.5625, 11.59375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.59375, 11.625]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.625, 11.65625]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.65625, 11.6875]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.6875, 11.71875]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.71875, 11.75]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.75, 11.78125]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.78125, 11.8125]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.8125, 11.84375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.84375, 11.875]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.875, 11.90625]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.90625, 11.9375]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.9375, 11.96875]"
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[11.96875, 12.0]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.0, 12.03125]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.03125, 12.0625]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.0625, 12.09375]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.09375, 12.125]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.125, 12.15625]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.15625, 12.1875]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.1875, 12.21875]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.21875, 12.25]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.25, 12.28125]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.28125, 12.3125]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.3125, 12.34375]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.34375, 12.375]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.375, 12.40625]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.40625, 12.4375]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.4375, 12.46875]"
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/32,"[12.46875, 12.5]"
-3,3,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[12.5, 12.53125]"
-3,3,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[12.53125, 12.5625]"
-3,3,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[12.5625, 12.59375]"
-3,3,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[12.59375, 12.625]"
-3,3,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[12.625, 12.65625]"
-3,3,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[12.65625, 12.6875]"
-3,3,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[12.6875, 12.71875]"
-3,3,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/32,"[12.71875, 12.75]"
-2,10,ChordType.MAJ_MIN7,1,-3,3,KeyMode.MAJOR,1/32,"[12.75, 12.78125]"
-2,10,ChordType.MAJ_MIN7,1,-3,3,KeyMode.MAJOR,1/32,"[12.78125, 12.8125]"
