chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[22.375, 22.5]"
3,9,ChordType.MAJOR,2,2,2,KeyMode.MAJOR,1/8,"[22.5, 22.625]"
3,9,ChordType.MAJOR,2,2,2,KeyMode.MAJOR,1/8,"[22.625, 22.75]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[22.75, 22.875]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[22.875, 23.0]"
3,9,ChordType.MAJ_MIN7,1,2,2,KeyMode.MAJOR,1/8,"[23.0, 23.125]"
3,9,ChordType.MAJ_MIN7,1,2,2,KeyMode.MAJOR,1/8,"[23.125, 23.25]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[23.25, 23.375]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[23.375, 23.5]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[23.5, 23.625]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[23.625, 23.75]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[23.75, 23.875]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[23.875, 24.0]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[24.0, 24.125]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[24.125, 24.25]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[24.25, 24.375]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[24.375, 24.5]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[24.5, 24.625]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[24.625, 24.75]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[24.75, 24.875]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[24.875, 25.0]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[25.0, 25.125]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[25.125, 25.25]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[25.25, 25.375]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[25.375, 25.5]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[25.5, 25.625]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[25.625, 25.75]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[25.75, 25.875]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[25.875, 26.0]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[26.0, 26.125]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[26.125, 26.25]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[26.25, 26.375]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[26.375, 26.5]"
8,8,ChordType.DIMINISHED,0,3,9,KeyMode.MAJOR,1/8,"[26.5, 26.625]"
8,8,ChordType.DIMINISHED,0,3,9,KeyMode.MAJOR,1/8,"[26.625, 26.75]"
8,8,ChordType.DIMINISHED,0,3,9,KeyMode.MAJOR,1/8,"[26.75, 26.875]"
8,8,ChordType.DIMINISHED,0,3,9,KeyMode.MAJOR,1/8,"[26.875, 27.0]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[27.0, 27.125]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[27.125, 27.25]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[27.25, 27.375]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[27.375, 27.5]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[27.5, 27.625]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[27.625, 27.75]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[27.75, 27.875]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[27.875, 28.0]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[28.0, 28.125]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[28.125, 28.25]"
3,9,ChordType.MAJ_MIN7,3,2,2,KeyMode.MAJOR,1/8,"[28.25, 28.375]"
3,9,ChordType.MAJ_MIN7,3,2,2,KeyMode.MAJOR,1/8,"[28.375, 28.5]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[28.5, 28.625]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[28.625, 28.75]"
3,9,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[28.75, 28.875]"
3,9,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[28.875, 29.0]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[29.0, 29.125]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[29.125, 29.25]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[29.25, 29.375]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[29.375, 29.5]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[29.5, 29.625]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[29.625, 29.75]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[29.75, 29.875]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[29.875, 30.0]"
3,9,ChordType.MAJ_MIN7,3,2,2,KeyMode.MAJOR,1/8,"[30.0, 30.125]"
3,9,ChordType.MAJ_MIN7,3,2,2,KeyMode.MAJOR,1/8,"[30.125, 30.25]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[30.25, 30.375]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[30.375, 30.5]"
3,9,ChordType.MAJOR,2,2,2,KeyMode.MAJOR,1/8,"[30.5, 30.625]"
3,9,ChordType.MAJOR,2,2,2,KeyMode.MAJOR,1/8,"[30.625, 30.75]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[30.75, 30.875]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[30.875, 31.0]"
3,9,ChordType.MAJ_MIN7,1,2,2,KeyMode.MAJOR,1/8,"[31.0, 31.125]"
3,9,ChordType.MAJ_MIN7,1,2,2,KeyMode.MAJOR,1/8,"[31.125, 31.25]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[31.25, 31.375]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[31.375, 31.5]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[31.5, 31.625]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[31.625, 31.75]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[31.75, 31.875]"
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[31.875, 32.0]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[32.0, 32.125]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[32.125, 32.25]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[32.25, 32.375]"
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/8,"[32.375, 32.5]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[32.5, 32.625]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[32.625, 32.75]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[32.75, 32.875]"
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/8,"[32.875, 33.0]"
