	label	mc	mc_onset	color_name
105	G#:M, inv:1	33	5/8	red
106	D:KeyMode.MAJOR	34	0	red
107	E:m, inv:1	34	0	red
108	A:KeyMode.MAJOR	34	1/4	red
109	G#:o7, inv:0	34	1/4	red
110	D:KeyMode.MAJOR	34	5/8	red
111	B:m, inv:1	34	5/8	red
112	A:KeyMode.MAJOR	35	0	yellow
113	G#:o7, inv:2	35	0	red
114	D:KeyMode.MAJOR	36	0	red
115	G:M, inv:0	36	0	yellow
116	--	36	1/2	red
117	--	36	1/2	red
118	A:KeyMode.MAJOR	37	0	yellow
119	E:Mm7, inv:1	37	0	red
120	D:KeyMode.MAJOR	37	3/8	red
121	A:m, inv:1	37	3/8	red
122	A:KeyMode.MAJOR	37	1/2	yellow
123	G#:o, inv:1	37	1/2	red
124	D:KeyMode.MAJOR	37	5/8	red
125	E:%7, inv:0	37	5/8	red
126	A:KeyMode.MAJOR	38	0	yellow
127	E:Mm7, inv:0	38	0	yellow
128	E:M, inv:0	39	0	green
129	E:Mm7, inv:1	39	1/4	yellow
130	D:KeyMode.MAJOR	40	0	red
131	A:M, inv:0	40	0	red
132	--	40	1/2	green
133	A:KeyMode.MAJOR	41	0	yellow
134	E:Mm7, inv:1	41	0	red
135	--	41	1/2	yellow
136	D:KeyMode.MAJOR	42	0	red
137	D:m, inv:0	42	0	green
138	C:M, inv:0	42	1/4	green
139	A:KeyMode.MAJOR	43	0	yellow
140	E:Mm7, inv:1	43	0	red
141	--	43	1/4	yellow
142	D:KeyMode.MAJOR	44	0	red
143	A:M, inv:0	44	0	red
144	--	44	1/2	green
145	A:KeyMode.MAJOR	45	0	yellow
146	E:M, inv:0	45	0	red
147	--	45	1/2	yellow
148	E:Mm7, inv:3	46	0	red
149	--	46	1/4	red
150	--	46	1/2	yellow
151	D:KeyMode.MAJOR	47	0	red
152	A:M, inv:0	47	0	red
