chord_root_tpc	chord_root_midi	chord_type	chord_inversion	key_tonic_tpc	key_tonic_midi	key_mode	duration
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/16
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	5/32
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/64
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/64
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/64
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/64
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/64
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/64
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/16
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/16
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/16
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/16
-4	8	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/2
-4	8	ChordType.MAJOR	0	0	0	KeyMode.MINOR	5/32
-4	8	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/64
-4	8	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/64
-4	8	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/96
-4	8	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/96
-4	8	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/96
-4	8	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/96
-4	8	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/96
-4	8	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/96
2	2	ChordType.HALF_DIM7	1	0	0	KeyMode.MINOR	1/16
2	2	ChordType.HALF_DIM7	1	0	0	KeyMode.MINOR	1/16
2	2	ChordType.HALF_DIM7	1	0	0	KeyMode.MINOR	1/16
2	2	ChordType.HALF_DIM7	1	0	0	KeyMode.MINOR	1/16
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/16
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/16
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/96
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/96
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/96
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/96
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/96
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/96
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/112
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/112
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/112
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/112
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/112
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/112
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/112
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/128
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	3/32
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/32
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
2	2	ChordType.DIMINISHED	1	0	0	KeyMode.MINOR	1/8
2	2	ChordType.DIMINISHED	1	0	0	KeyMode.MINOR	1/8
2	2	ChordType.DIMINISHED	1	0	0	KeyMode.MINOR	1/8
2	2	ChordType.DIMINISHED	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
0	0	ChordType.MAJ_MIN7	0	-1	5	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
-1	5	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	0	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	1	0	0	KeyMode.MINOR	1/8
2	2	ChordType.DIMINISHED	1	0	0	KeyMode.MINOR	1/8
2	2	ChordType.DIMINISHED	1	0	0	KeyMode.MINOR	1/8
2	2	ChordType.DIMINISHED	1	0	0	KeyMode.MINOR	1/8
2	2	ChordType.DIMINISHED	1	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	0	1	7	KeyMode.MINOR	1/8
1	7	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/4
1	7	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/4
1	7	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/4
1	7	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/4
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/4
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/4
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/4
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/4
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
1	7	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/4
1	7	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/4
1	7	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/4
1	7	ChordType.MAJOR	0	0	0	KeyMode.MINOR	1/4
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/4
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/4
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/4
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/4
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
1	7	ChordType.MAJ_MIN7	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
0	0	ChordType.MINOR	2	0	0	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
6	6	ChordType.DIM7	1	1	7	KeyMode.MINOR	1/8
1	7	ChordType.MAJOR	0	1	7	KeyMode.MAJOR	1/8
1	7	ChordType.MAJOR	0	1	7	KeyMode.MAJOR	1/8
1	7	ChordType.MAJOR	0	1	7	KeyMode.MAJOR	1/8
1	7	ChordType.MAJOR	0	1	7	KeyMode.MAJOR	1/8
6	6	ChordType.DIMINISHED	0	1	7	KeyMode.MAJOR	1/8
6	6	ChordType.DIMINISHED	0	1	7	KeyMode.MAJOR	1/8
6	6	ChordType.DIMINISHED	0	1	7	KeyMode.MAJOR	1/8
6	6	ChordType.DIMINISHED	0	1	7	KeyMode.MAJOR	1/8
1	7	ChordType.MAJOR	0	1	7	KeyMode.MAJOR	1/8
1	7	ChordType.MAJOR	0	1	7	KeyMode.MAJOR	1/8
