chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset
-6	6	ChordType.MAJOR	0			-6	6	KeyMode.MAJOR	1/16	6	5/8
-6	6	ChordType.MAJOR	0			-6	6	KeyMode.MAJOR	1/16	6	11/16
-6	6	ChordType.MAJOR	0			-6	6	KeyMode.MAJOR	3/8	6	3/4
-6	6	ChordType.MAJOR	0			-6	6	KeyMode.MAJOR	3/8	6	9/8
-5	1	ChordType.MAJOR	1			-6	6	KeyMode.MAJOR	5/8	7	0
-5	1	ChordType.MAJOR	1			-6	6	KeyMode.MAJOR	1/8	7	5/8
0	0	ChordType.DIM7	2			-5	1	KeyMode.MAJOR	9/16	7	3/4
0	0	ChordType.DIM7	2			-5	1	KeyMode.MAJOR	1/16	7	21/16
0	0	ChordType.DIM7	2			-5	1	KeyMode.MAJOR	1/16	7	11/8
0	0	ChordType.DIM7	2			-5	1	KeyMode.MAJOR	1/16	7	23/16
-5	1	ChordType.MAJOR	1			-6	6	KeyMode.MAJOR	3/2	8	0
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	5/8	9	0
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	9	5/8
5	11	ChordType.DIM7	2			0	0	KeyMode.MINOR	9/16	9	3/4
5	11	ChordType.DIM7	2			0	0	KeyMode.MINOR	1/16	9	21/16
5	11	ChordType.DIM7	2			0	0	KeyMode.MINOR	1/16	9	11/8
5	11	ChordType.DIM7	2			0	0	KeyMode.MINOR	1/16	9	23/16
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	3/8	10	0
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	10	3/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	10	1/2
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	10	5/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	3/4	10	3/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	5/8	11	0
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	11	5/8
-2	10	ChordType.MIN_MIN7	3			-1	5	KeyMode.MINOR	9/16	11	3/4
-2	10	ChordType.MIN_MIN7	3			-1	5	KeyMode.MINOR	1/16	11	21/16
-2	10	ChordType.MIN_MIN7	3			-1	5	KeyMode.MINOR	1/16	11	11/8
-2	10	ChordType.MIN_MIN7	3			-1	5	KeyMode.MINOR	1/16	11	23/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	3/8	12	0
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	12	3/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	12	1/2
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	12	5/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	3/8	12	3/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	12	9/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	12	5/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	12	11/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	3/8	13	0
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	13	3/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	13	1/2
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	13	5/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	3/8	13	3/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	13	9/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	13	5/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	13	11/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	0
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	1/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	1/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	3/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	1/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	5/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	3/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	7/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	1/2
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	9/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	5/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	11/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	3/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	13/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	7/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	15/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	1
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	17/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	9/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	19/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	5/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	21/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	11/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	14	23/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	0
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	1/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	1/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	3/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	1/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	5/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	3/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	7/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	1/2
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	9/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	5/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	15	11/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	3/8	15	3/4
-5	1	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	3/8	15	9/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	3/4	16	0
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	3/8	16	3/4
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/4	16	9/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/16	16	11/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/16	16	23/16
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	0
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	1/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	1/4
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	3/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	1/2
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	5/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	3/4
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	7/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	1
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	9/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	5/4
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/8	17	11/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	3/4	18	0
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	3/8	18	3/4
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/4	18	9/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/16	18	11/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/16	18	23/16
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	3/8	19	0
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/4	19	3/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/16	19	5/8
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	1/16	19	11/16
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	3/8	19	3/4
-1	5	ChordType.MINOR	0			-1	5	KeyMode.MINOR	3/8	19	9/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	0
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	1/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	1/4
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	3/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	1/2
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	5/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	3/4
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	7/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	1
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	9/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	5/4
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	20	11/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	5/8	21	0
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	21	5/8
5	11	ChordType.DIM7	2			0	0	KeyMode.MINOR	9/16	21	3/4
5	11	ChordType.DIM7	2			0	0	KeyMode.MINOR	1/16	21	21/16
5	11	ChordType.DIM7	2			0	0	KeyMode.MINOR	1/16	21	11/8
5	11	ChordType.DIM7	2			0	0	KeyMode.MINOR	1/16	21	23/16
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	0
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	1/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	1/4
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	3/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	1/2
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	5/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	3/4
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	7/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	1
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	9/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	5/4
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	22	11/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	5/8	23	0
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	23	5/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	5/8	23	3/4
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/16	23	11/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/16	23	23/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	0
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	1/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	1/4
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	3/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	1/2
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	5/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	3/4
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	7/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	1
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	9/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	5/4
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MINOR	1/8	24	11/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	0
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	1/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	1/4
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	3/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	1/2
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	5/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	3/4
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	7/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	1
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	9/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	5/4
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	25	11/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	0
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	1/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	1/4
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	3/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	1/2
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	5/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	3/4
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	7/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	1
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	9/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	5/4
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	26	11/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	0
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	1/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	1/4
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	3/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	1/2
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	5/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	3/4
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	7/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	1
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	9/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	27	5/4
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/16	27	11/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/16	27	23/16
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	0
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	1/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	1/4
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	3/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	1/2
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	5/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	3/4
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	7/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	1
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	9/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	28	5/4
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/16	28	11/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/16	28	23/16
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	0
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	1/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	1/4
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	3/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	1/2
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	5/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	3/4
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	7/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	1
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	9/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/8	29	5/4
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/16	29	11/8
-4	8	ChordType.MINOR	0			-4	8	KeyMode.MINOR	1/16	29	23/16
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	0
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	1/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	1/4
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	3/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	1/2
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	5/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	3/4
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	7/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	1
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	9/8
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	5/4
-8	4	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	30	11/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	31	0
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	31	1/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	31	1/4
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	31	3/8
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	31	1/2
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MINOR	1/8	31	5/8
3	9	ChordType.DIM7	3			-2	10	KeyMode.MINOR	1/8	31	3/4
3	9	ChordType.DIM7	3			-2	10	KeyMode.MINOR	1/8	31	7/8
3	9	ChordType.DIM7	3			-2	10	KeyMode.MINOR	1/8	31	1
3	9	ChordType.DIM7	3			-2	10	KeyMode.MINOR	1/8	31	9/8
3	9	ChordType.DIM7	3			-2	10	KeyMode.MINOR	1/8	31	5/4
3	9	ChordType.DIM7	3			-2	10	KeyMode.MINOR	1/8	31	11/8
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MINOR	1/8	32	0
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MINOR	1/8	32	1/8
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MINOR	1/8	32	1/4
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MINOR	1/8	32	3/8
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MINOR	1/8	32	1/2
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MINOR	1/8	32	5/8
1	7	ChordType.DIM7	3			-4	8	KeyMode.MINOR	1/8	32	3/4
1	7	ChordType.DIM7	3			-4	8	KeyMode.MINOR	1/8	32	7/8
1	7	ChordType.DIM7	3			-4	8	KeyMode.MINOR	1/8	32	1
1	7	ChordType.DIM7	3			-4	8	KeyMode.MINOR	1/8	32	9/8
1	7	ChordType.DIM7	3			-4	8	KeyMode.MINOR	1/8	32	5/4
1	7	ChordType.DIM7	3			-4	8	KeyMode.MINOR	1/8	32	11/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	0
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	1/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	1/4
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	3/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	1/2
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	5/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	3/4
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	7/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	1
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	9/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	5/4
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	33	11/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	0
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	1/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	1/4
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	3/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	1/2
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	5/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	3/4
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	7/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	1
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	9/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	5/4
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MINOR	1/8	34	11/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/8	35	0
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/8	35	1/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/8	35	1/4
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/8	35	3/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/8	35	1/2
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/8	35	5/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/8	35	3/4
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/8	35	7/8
