chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	17	1/2
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	17	5/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	17	3/4
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	17	7/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	18	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	18	1/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	18	1/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	18	3/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	18	1/2
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	18	5/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	18	3/4
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	18	7/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	1/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	1/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	3/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	1/2
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	5/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	3/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	7/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	0
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	1/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	1/4
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	3/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	1/2
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	5/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	3/4
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	7/8
5	11	ChordType.MINOR	1			5	11	KeyMode.MINOR	1/2	21	0
4	4	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/2	21	1/2
6	6	ChordType.MAJOR	0			5	11	KeyMode.MINOR	3/4	22	0
6	6	ChordType.MAJOR	0			5	11	KeyMode.MINOR	1/4	22	3/4
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	23	0
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	23	1/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	23	1/4
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	23	3/8
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MINOR	1/8	23	1/2
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MINOR	1/8	23	5/8
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MINOR	1/8	23	3/4
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MINOR	1/8	23	7/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	24	0
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	24	1/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	24	1/4
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	24	3/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	24	1/2
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	24	5/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	24	3/4
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	24	7/8
6	6	ChordType.MAJ_MIN7	2			5	11	KeyMode.MINOR	1/8	25	0
6	6	ChordType.MAJ_MIN7	2			5	11	KeyMode.MINOR	1/8	25	1/8
6	6	ChordType.MAJ_MIN7	2			5	11	KeyMode.MINOR	1/8	25	1/4
6	6	ChordType.MAJ_MIN7	2			5	11	KeyMode.MINOR	1/8	25	3/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	25	1/2
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	25	5/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	25	3/4
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	25	7/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MINOR	1/8	26	0
6	6	ChordType.MAJOR	0			5	11	KeyMode.MINOR	1/8	26	1/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MINOR	1/8	26	1/4
6	6	ChordType.MAJOR	0			5	11	KeyMode.MINOR	1/8	26	3/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MINOR	1/8	26	1/2
6	6	ChordType.MAJOR	0			5	11	KeyMode.MINOR	1/8	26	5/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MINOR	1/8	26	3/4
6	6	ChordType.MAJOR	0			5	11	KeyMode.MINOR	1/8	26	7/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	27	0
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	27	1/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	27	1/4
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	27	3/8
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MINOR	1/8	27	1/2
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MINOR	1/8	27	5/8
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MINOR	1/8	27	3/4
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MINOR	1/8	27	7/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	28	0
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	28	1/8
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	28	1/4
5	11	ChordType.MINOR	0			5	11	KeyMode.MINOR	1/8	28	3/8
5	11	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	28	1/2
5	11	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	28	5/8
5	11	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	28	3/4
5	11	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	28	7/8
6	6	ChordType.MINOR	2			6	6	KeyMode.MINOR	1/8	29	0
6	6	ChordType.MINOR	2			6	6	KeyMode.MINOR	1/8	29	1/8
6	6	ChordType.MINOR	2			6	6	KeyMode.MINOR	1/8	29	1/4
6	6	ChordType.MINOR	2			6	6	KeyMode.MINOR	1/8	29	3/8
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	29	1/2
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	29	5/8
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	29	3/4
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	29	7/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	30	0
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	30	1/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	30	1/4
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	30	3/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/4	30	1/2
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/4	30	3/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	31	0
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	31	1/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	31	1/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	31	3/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	31	1/2
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	31	5/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	31	3/4
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	31	7/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	0
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	1/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	1/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	3/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	1/2
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	5/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	3/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	7/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	33	0
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	33	1/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	33	1/4
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	33	3/8
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	33	1/2
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	33	5/8
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	33	3/4
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	33	7/8
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	34	0
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	34	1/8
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	34	1/4
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	34	3/8
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	34	1/2
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	34	5/8
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	34	3/4
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	34	7/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	35	0
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	35	1/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	35	1/4
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	35	3/8
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	35	1/2
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	35	5/8
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	35	3/4
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	35	7/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	36	0
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	36	1/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	36	1/4
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	36	3/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	36	1/2
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	36	5/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	36	3/4
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	36	7/8
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	37	0
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	37	1/8
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	37	1/4
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	37	3/8
8	8	ChordType.DIMINISHED	0			3	9	KeyMode.MAJOR	1/8	37	1/2
8	8	ChordType.DIMINISHED	0			3	9	KeyMode.MAJOR	1/8	37	5/8
8	8	ChordType.DIMINISHED	0			3	9	KeyMode.MAJOR	1/8	37	3/4
8	8	ChordType.DIMINISHED	0			3	9	KeyMode.MAJOR	1/8	37	7/8
3	9	ChordType.MAJOR	1			3	9	KeyMode.MAJOR	1/8	38	0
3	9	ChordType.MAJOR	1			3	9	KeyMode.MAJOR	1/8	38	1/8
3	9	ChordType.MAJOR	1			3	9	KeyMode.MAJOR	1/8	38	1/4
3	9	ChordType.MAJOR	1			3	9	KeyMode.MAJOR	1/8	38	3/8
3	9	ChordType.MAJOR	1			3	9	KeyMode.MAJOR	1/8	38	1/2
3	9	ChordType.MAJOR	1			3	9	KeyMode.MAJOR	1/8	38	5/8
3	9	ChordType.MAJOR	1			3	9	KeyMode.MAJOR	1/8	38	3/4
3	9	ChordType.MAJOR	1			3	9	KeyMode.MAJOR	1/8	38	7/8
2	2	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	39	0
2	2	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	39	1/8
2	2	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	39	1/4
2	2	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	39	3/8
2	2	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	39	1/2
2	2	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	39	5/8
2	2	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	39	3/4
2	2	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	39	7/8
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	40	0
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	40	1/8
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	40	1/4
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	40	3/8
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	40	1/2
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	40	5/8
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	40	3/4
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	40	7/8
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	41	0
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	41	1/8
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	41	1/4
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	41	3/8
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	41	1/2
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	41	5/8
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	41	3/4
5	11	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	41	7/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	42	0
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	42	1/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	42	1/4
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	42	3/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	42	1/2
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	42	5/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	42	3/4
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	42	7/8
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	43	0
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	43	1/8
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	43	1/4
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	43	3/8
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	43	1/2
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	43	5/8
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	43	3/4
3	9	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	43	7/8
7	1	ChordType.MAJ_MIN7	1			6	6	KeyMode.MINOR	1/8	44	0
7	1	ChordType.MAJ_MIN7	1			6	6	KeyMode.MINOR	1/8	44	1/8
7	1	ChordType.MAJ_MIN7	1			6	6	KeyMode.MINOR	1/8	44	1/4
7	1	ChordType.MAJ_MIN7	1			6	6	KeyMode.MINOR	1/8	44	3/8
7	1	ChordType.MAJ_MIN7	1			6	6	KeyMode.MINOR	1/8	44	1/2
7	1	ChordType.MAJ_MIN7	1			6	6	KeyMode.MINOR	1/8	44	5/8
7	1	ChordType.MAJ_MIN7	1			6	6	KeyMode.MINOR	1/8	44	3/4
7	1	ChordType.MAJ_MIN7	1			6	6	KeyMode.MINOR	1/8	44	7/8
6	6	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	45	0
6	6	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	45	1/8
6	6	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	45	1/4
6	6	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	45	3/8
6	6	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	45	1/2
6	6	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	45	5/8
6	6	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	45	3/4
6	6	ChordType.MINOR	0			3	9	KeyMode.MAJOR	1/8	45	7/8
5	11	ChordType.MAJ_MIN7	2			4	4	KeyMode.MAJOR	1/8	46	0
5	11	ChordType.MAJ_MIN7	2			4	4	KeyMode.MAJOR	1/8	46	1/8
5	11	ChordType.MAJ_MIN7	2			4	4	KeyMode.MAJOR	1/8	46	1/4
5	11	ChordType.MAJ_MIN7	2			4	4	KeyMode.MAJOR	1/8	46	3/8
5	11	ChordType.MAJ_MIN7	2			4	4	KeyMode.MAJOR	1/8	46	1/2
5	11	ChordType.MAJ_MIN7	2			4	4	KeyMode.MAJOR	1/8	46	5/8
5	11	ChordType.MAJ_MIN7	2			4	4	KeyMode.MAJOR	1/8	46	3/4
5	11	ChordType.MAJ_MIN7	2			4	4	KeyMode.MAJOR	1/8	46	7/8
4	4	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	47	0
4	4	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	47	1/8
4	4	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	47	1/4
4	4	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	47	3/8
4	4	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	47	1/2
4	4	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	47	5/8
4	4	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	47	3/4
4	4	ChordType.MAJOR	0			3	9	KeyMode.MAJOR	1/8	47	7/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	48	0
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	48	1/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	48	1/4
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/8	48	3/8
4	4	ChordType.MAJ_MIN7	3			3	9	KeyMode.MAJOR	1/8	48	1/2
4	4	ChordType.MAJ_MIN7	3			3	9	KeyMode.MAJOR	1/8	48	5/8
