chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset	label
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	7	3/16	V2
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	7	1/4	V2
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	7	5/16	V2
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	7	3/8	V2
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	7	7/16	V2
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	7	1/2	V2
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	7	9/16	V2
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	7	5/8	V2
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	7	11/16	V2
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	0	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	1/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	1/8	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	3/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	1/4	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	5/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	3/8	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	7/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	1/2	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	9/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	5/8	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	8	11/16	I6
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	0	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	1/16	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	1/8	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	3/16	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	1/4	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	5/16	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	3/8	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	7/16	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	1/2	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	9/16	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	5/8	V2/IV
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	9	11/16	V2/IV
-5	1	ChordType.MAJOR	1	:+-3	:+3	-4	8	KeyMode.MAJOR	1/16	10	0	IV6(9)
-5	1	ChordType.MAJOR	1	:+-3	:+3	-4	8	KeyMode.MAJOR	1/16	10	1/16	IV6(9)
-5	1	ChordType.MAJOR	1	:+-3	:+3	-4	8	KeyMode.MAJOR	1/16	10	1/8	IV6(9)
-5	1	ChordType.MAJOR	1	:+-3	:+3	-4	8	KeyMode.MAJOR	1/16	10	3/16	IV6(9)
-5	1	ChordType.MAJOR	1	:+-3	:+3	-4	8	KeyMode.MAJOR	1/16	10	1/4	IV6(9)
-5	1	ChordType.MAJOR	1	:+-3	:+3	-4	8	KeyMode.MAJOR	1/16	10	5/16	IV6(9)
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	10	3/8	IV6
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	10	7/16	IV6
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	10	1/2	I64
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	10	9/16	I64
-2	10	ChordType.MIN_MIN7	1			-4	8	KeyMode.MAJOR	1/16	10	5/8	ii65
-2	10	ChordType.MIN_MIN7	1			-4	8	KeyMode.MAJOR	1/16	10	11/16	ii65
-3	3	ChordType.MAJOR	0	:+-1;-2:0;1:-4	:+5;10:0;7:8	-4	8	KeyMode.MAJOR	1/16	11	0	V(964)
-3	3	ChordType.MAJOR	0	:+-1;-2:0;1:-4	:+5;10:0;7:8	-4	8	KeyMode.MAJOR	1/16	11	1/16	V(964)
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	11	1/8	V(64)
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	11	3/16	V(64)
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	11	1/4	V(64)
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	11	5/16	V(64)
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	11	3/8	V(64)
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	11	7/16	V(64)
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	11	1/2	V7
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	11	9/16	V7
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	11	5/8	V7
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	11	11/16	V7
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	0	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	1/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	1/16	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	3/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	1/8	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	5/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	3/16	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	7/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	1/4	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	9/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	5/16	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	11/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	3/8	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	13/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	7/16	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	15/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	1/2	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	17/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	9/16	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	19/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	5/8	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	21/32	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	11/16	I|PAC}{
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	12	23/32	I|PAC}{
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	0	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	1/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	1/16	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	3/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	1/8	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	5/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	3/16	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	7/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	1/4	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	9/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	5/16	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	11/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	3/8	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	13/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	7/16	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	15/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	1/2	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	17/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	9/16	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	19/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	5/8	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	21/32	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	11/16	V43
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/32	13	23/32	V43
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	0	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	1/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	1/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	3/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	1/8	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	5/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	3/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	7/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	1/4	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	9/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	5/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	11/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	3/8	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	13/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	7/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	15/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	1/2	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	17/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	9/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	19/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	5/8	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	21/32	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	11/16	I6
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/32	14	23/32	I6
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	0	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	1/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	1/16	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	3/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	1/8	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	5/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	3/16	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	7/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	1/4	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	9/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	5/16	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	11/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	3/8	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	13/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	7/16	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	15/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	1/2	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	17/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	9/16	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	19/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	5/8	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	21/32	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	11/16	V65
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/32	15	23/32	V65
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	0	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	1/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	1/16	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	3/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	1/8	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	5/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	3/16	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	7/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	1/4	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	9/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	5/16	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	11/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	3/8	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	13/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	7/16	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	15/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	1/2	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	17/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	9/16	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	19/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	5/8	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	21/32	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	11/16	I
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	16	23/32	I
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	0	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	1/32	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	1/16	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	3/32	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	1/8	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	5/32	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	3/16	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	7/32	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	1/4	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	9/32	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	5/16	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	11/32	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	3/8	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	13/32	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	7/16	V43/V
-2	10	ChordType.MAJ_MIN7	2			-3	3	KeyMode.MAJOR	1/32	17	15/32	V43/V
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	17	1/2	V
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	17	17/32	V
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	17	9/16	V
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	17	19/32	V
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	17	5/8	V
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	17	21/32	V
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	17	11/16	V
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/32	17	23/32	V
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	0	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	1/32	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	1/16	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	3/32	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	1/8	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	5/32	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	3/16	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	7/32	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	1/4	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	9/32	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	5/16	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	11/32	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	3/8	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	13/32	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	7/16	V.V65
-2	10	ChordType.MAJ_MIN7	1			-3	3	KeyMode.MAJOR	1/32	18	15/32	V.V65
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/32	18	1/2	V2/IV
