chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/12	8	7/12
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/12	8	2/3
-1	5	ChordType.MIN_MIN7	1			-3	3	KeyMode.MAJOR	3/16	9	0
-1	5	ChordType.MIN_MIN7	1			-3	3	KeyMode.MAJOR	1/16	9	3/16
-1	5	ChordType.MIN_MIN7	1			-3	3	KeyMode.MAJOR	1/2	9	1/4
-1	5	ChordType.MIN_MIN7	1			-3	3	KeyMode.MAJOR	3/16	10	0
-1	5	ChordType.MIN_MIN7	1			-3	3	KeyMode.MAJOR	1/16	10	3/16
-1	5	ChordType.MIN_MIN7	1			-3	3	KeyMode.MAJOR	1/2	10	1/4
-1	5	ChordType.MIN_MIN7	1			-3	3	KeyMode.MAJOR	1/4	11	0
-1	5	ChordType.MIN_MIN7	1			-3	3	KeyMode.MAJOR	1/4	11	1/4
-1	5	ChordType.MIN_MIN7	1			-3	3	KeyMode.MAJOR	1/4	11	1/2
3	9	ChordType.DIM7	0			-2	10	KeyMode.MAJOR	3/4	12	0
3	9	ChordType.DIM7	0			-2	10	KeyMode.MAJOR	1/4	13	0
3	9	ChordType.DIM7	0			-2	10	KeyMode.MAJOR	1/4	13	1/4
3	9	ChordType.DIM7	0			-2	10	KeyMode.MAJOR	1/4	13	1/2
-3	3	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	3/4	14	0
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	15	0
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	15	1/8
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/16	15	1/4
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/16	15	5/16
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/16	15	3/8
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/16	15	7/16
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	15	1/2
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	15	5/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	16	0
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	16	1/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	16	1/4
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	16	3/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	16	1/2
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	16	5/8
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/8	17	0
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/16	17	1/8
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/16	17	3/16
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/8	17	1/4
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/8	17	3/8
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/8	17	1/2
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/8	17	5/8
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/8	18	0
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/16	18	1/8
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/16	18	3/16
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/8	18	1/4
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/8	18	3/8
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/8	18	1/2
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/8	18	5/8
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/16	19	0
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/16	19	1/16
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/8	19	1/8
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/16	19	1/4
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/16	19	5/16
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/8	19	3/8
2	2	ChordType.DIM7	2			-3	3	KeyMode.MAJOR	1/16	19	1/2
2	2	ChordType.DIM7	2			-3	3	KeyMode.MAJOR	1/16	19	9/16
2	2	ChordType.DIM7	2			-3	3	KeyMode.MAJOR	1/8	19	5/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	20	0
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	20	1/16
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	20	1/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	20	1/4
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	20	3/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	20	1/2
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	20	5/8
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/20	21	0
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/20	21	1/20
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/40	21	1/10
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/40	21	1/8
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/20	21	3/20
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/20	21	1/5
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/8	21	1/4
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/8	21	3/8
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/8	21	1/2
-4	8	ChordType.MAJOR	2			-3	3	KeyMode.MAJOR	1/8	21	5/8
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/20	22	0
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/20	22	1/20
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/40	22	1/10
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/40	22	1/8
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/20	22	3/20
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/20	22	1/5
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/8	22	1/4
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/8	22	3/8
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/8	22	1/2
-3	3	ChordType.MAJ_MAJ7	0			-3	3	KeyMode.MAJOR	1/8	22	5/8
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/16	23	0
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/16	23	1/16
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/8	23	1/8
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/16	23	1/4
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/16	23	5/16
-1	5	ChordType.MIN_MIN7	3			-3	3	KeyMode.MAJOR	1/8	23	3/8
2	2	ChordType.DIM7	2			-3	3	KeyMode.MAJOR	1/16	23	1/2
2	2	ChordType.DIM7	2			-3	3	KeyMode.MAJOR	1/16	23	9/16
2	2	ChordType.DIM7	2			-3	3	KeyMode.MAJOR	1/8	23	5/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	24	0
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	24	1/16
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	24	1/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	24	3/16
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	24	1/4
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	24	5/16
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	24	3/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	24	7/16
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	24	1/2
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	24	5/8
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	25	0
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	25	1/8
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	25	1/4
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	25	3/8
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	25	1/2
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	25	5/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	0
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	1/16
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	1/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	3/16
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	1/4
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	5/16
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	3/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	7/16
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	1/2
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	9/16
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	5/8
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	26	11/16
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	27	0
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	27	1/8
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	27	1/4
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	27	3/8
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	27	1/2
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	27	5/8
2	2	ChordType.HALF_DIM7	0			-3	3	KeyMode.MAJOR	1/8	28	0
2	2	ChordType.HALF_DIM7	0			-3	3	KeyMode.MAJOR	1/8	28	1/8
2	2	ChordType.HALF_DIM7	0			-3	3	KeyMode.MAJOR	1/8	28	1/4
2	2	ChordType.HALF_DIM7	0			-3	3	KeyMode.MAJOR	1/8	28	3/8
2	2	ChordType.HALF_DIM7	0			-3	3	KeyMode.MAJOR	1/8	28	1/2
2	2	ChordType.HALF_DIM7	0			-3	3	KeyMode.MAJOR	1/8	28	5/8
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	29	0
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	29	1/8
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	29	1/4
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	29	3/8
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	29	1/2
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	29	5/8
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	30	0
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	30	1/8
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	30	1/4
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	30	3/8
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	30	1/2
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	30	5/8
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	31	0
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	31	1/8
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	31	1/4
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	31	3/8
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	31	1/2
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	31	5/8
-1	5	ChordType.HALF_DIM7	1			-3	3	KeyMode.MINOR	3/16	32	0
-1	5	ChordType.HALF_DIM7	1			-3	3	KeyMode.MINOR	1/16	32	3/16
-1	5	ChordType.HALF_DIM7	1			-3	3	KeyMode.MINOR	1/2	32	1/4
-1	5	ChordType.HALF_DIM7	1			-3	3	KeyMode.MINOR	3/16	33	0
-1	5	ChordType.HALF_DIM7	1			-3	3	KeyMode.MINOR	1/16	33	3/16
-1	5	ChordType.HALF_DIM7	1			-3	3	KeyMode.MINOR	1/2	33	1/4
-1	5	ChordType.HALF_DIM7	1			-3	3	KeyMode.MINOR	1/4	34	0
-1	5	ChordType.HALF_DIM7	1			-3	3	KeyMode.MINOR	1/4	34	1/4
-7	11	ChordType.MAJOR	2			-3	3	KeyMode.MINOR	1/4	34	1/2
-1	5	ChordType.HALF_DIM7	0			-3	3	KeyMode.MINOR	1/2	35	0
2	2	ChordType.DIM7	1			-3	3	KeyMode.MINOR	1/4	35	1/2
-1	5	ChordType.HALF_DIM7	1			-3	3	KeyMode.MINOR	1/4	36	0
-1	5	ChordType.HALF_DIM7	1			-3	3	KeyMode.MINOR	1/4	36	1/4
-7	11	ChordType.MAJOR	2			-3	3	KeyMode.MINOR	1/4	36	1/2
-1	5	ChordType.HALF_DIM7	0			-3	3	KeyMode.MINOR	1/2	37	0
2	2	ChordType.DIM7	1			-3	3	KeyMode.MINOR	1/4	37	1/2
1	7	ChordType.HALF_DIM7	1			-1	5	KeyMode.MINOR	1/4	38	0
1	7	ChordType.HALF_DIM7	1			-1	5	KeyMode.MINOR	1/4	38	1/4
-5	1	ChordType.MAJOR	2			-1	5	KeyMode.MINOR	1/4	38	1/2
1	7	ChordType.HALF_DIM7	0			-1	5	KeyMode.MINOR	1/2	39	0
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/4	39	1/2
1	7	ChordType.HALF_DIM7	1			-1	5	KeyMode.MINOR	1/4	40	0
1	7	ChordType.HALF_DIM7	1			-1	5	KeyMode.MINOR	1/4	40	1/4
-5	1	ChordType.MAJOR	2			-1	5	KeyMode.MINOR	1/4	40	1/2
1	7	ChordType.HALF_DIM7	0			-1	5	KeyMode.MINOR	1/2	41	0
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/4	41	1/2
4	4	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/4	42	0
4	4	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/2	42	1/4
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/4	43	0
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/4	43	1/4
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/4	43	1/2
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/4	44	0
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	3/8	44	1/4
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	44	5/8
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	0
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	1/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	1/8
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	3/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	1/4
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	5/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	3/8
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	7/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	1/2
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	9/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	5/8
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	45	11/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	0
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	1/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	1/8
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	3/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	1/4
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	5/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	3/8
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	7/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	1/2
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	9/16
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	5/8
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	46	11/16
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	0
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	1/16
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	1/8
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	3/16
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	1/4
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	5/16
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	3/8
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	7/16
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	1/2
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	9/16
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	5/8
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	47	11/16
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	48	0
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	48	1/16
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	48	1/8
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	48	3/16
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	48	1/4
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	48	5/16
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	48	3/8
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	48	7/16
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MAJOR	1/16	48	1/2
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MAJOR	1/16	48	9/16
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MAJOR	1/16	48	5/8
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MAJOR	1/16	48	11/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	0
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	1/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	1/8
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	3/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	1/4
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	5/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	3/8
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	7/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	1/2
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	9/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	5/8
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	49	11/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	50	0
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	50	1/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	50	1/8
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	50	3/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	50	1/4
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	50	5/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	50	3/8
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	50	7/16
6	6	ChordType.DIM7	0			1	7	KeyMode.MINOR	1/16	50	1/2
6	6	ChordType.DIM7	0			1	7	KeyMode.MINOR	1/16	50	9/16
6	6	ChordType.DIM7	0			1	7	KeyMode.MINOR	1/16	50	5/8
6	6	ChordType.DIM7	0			1	7	KeyMode.MINOR	1/16	50	11/16
1	7	ChordType.MINOR	0			-2	10	KeyMode.MAJOR	1/16	51	0
1	7	ChordType.MINOR	0			-2	10	KeyMode.MAJOR	1/16	51	1/16
1	7	ChordType.MINOR	0			-2	10	KeyMode.MAJOR	1/16	51	1/8
1	7	ChordType.MINOR	0			-2	10	KeyMode.MAJOR	1/16	51	3/16
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	51	1/4
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	51	5/16
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	51	3/8
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	51	7/16
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	51	1/2
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	51	9/16
