chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset	label
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	19	1/4	V65
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	19	5/16	V65
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	19	3/8	V65
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	19	7/16	V65
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	20	0	I
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	20	1/16	I
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	20	1/8	I
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	20	3/16	I
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	20	1/4	I
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	20	5/16	I
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	20	3/8	I
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	20	7/16	I
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	21	0	V65
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	21	1/16	V65
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	21	1/8	V65
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	21	3/16	V65
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	21	1/4	V65
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	21	5/16	V65
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	21	3/8	V65
-1	5	ChordType.MAJ_MIN7	1			-2	10	KeyMode.MAJOR	1/16	21	7/16	V65
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	22	0	I|EC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	22	1/16	I|EC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	22	1/8	I|EC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	22	3/16	I|EC}{
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/16	22	1/4	V2/IV
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/16	22	5/16	V2/IV
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/16	22	3/8	V2/IV
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/16	22	7/16	V2/IV
-3	3	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	23	0	IV6
-3	3	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	23	1/16	IV6
-3	3	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	23	1/8	IV6
-3	3	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	23	3/16	IV6
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	23	1/4	IV
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	23	5/16	IV
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	23	3/8	IV
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	23	7/16	IV
-1	5	ChordType.MAJOR	0	0:2;3:-2	0:2;9:10	-2	10	KeyMode.MAJOR	1/16	24	0	V(64)
-1	5	ChordType.MAJOR	0	0:2;3:-2	0:2;9:10	-2	10	KeyMode.MAJOR	1/16	24	1/16	V(64)
-1	5	ChordType.MAJOR	0	0:2;3:-2	0:2;9:10	-2	10	KeyMode.MAJOR	1/16	24	1/8	V(64)
-1	5	ChordType.MAJOR	0	0:2;3:-2	0:2;9:10	-2	10	KeyMode.MAJOR	1/16	24	3/16	V(64)
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	24	1/4	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	24	5/16	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	24	3/8	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	24	7/16	V7
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	25	0	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	25	1/16	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	25	1/8	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	25	3/16	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	25	1/4	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	25	5/16	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	25	3/8	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	25	7/16	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	26	0	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	26	1/16	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	26	1/8	I|EC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	26	3/16	I|EC}
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/16	26	1/4	V2/IV
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/16	26	5/16	V2/IV
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/16	26	3/8	V2/IV
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/16	26	7/16	V2/IV
-3	3	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	27	0	IV6
-3	3	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	27	1/16	IV6
-3	3	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	27	1/8	IV6
-3	3	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	27	3/16	IV6
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	27	1/4	IV
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	27	5/16	IV
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	27	3/8	IV
-3	3	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	27	7/16	IV
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	28	0	I6
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	28	1/16	I6
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	28	1/8	I6
-2	10	ChordType.MAJOR	1			-2	10	KeyMode.MAJOR	1/16	28	3/16	I6
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	28	1/4	ii6
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	28	5/16	ii6
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	28	3/8	ii6
0	0	ChordType.MINOR	1			-2	10	KeyMode.MAJOR	1/16	28	7/16	ii6
-1	5	ChordType.MAJOR	0	0:2;3:-2	0:2;9:10	-2	10	KeyMode.MAJOR	1/16	29	0	V(64)
-1	5	ChordType.MAJOR	0	0:2;3:-2	0:2;9:10	-2	10	KeyMode.MAJOR	1/16	29	1/16	V(64)
-1	5	ChordType.MAJOR	0	0:2;3:-2	0:2;9:10	-2	10	KeyMode.MAJOR	1/16	29	1/8	V(64)
-1	5	ChordType.MAJOR	0	0:2;3:-2	0:2;9:10	-2	10	KeyMode.MAJOR	1/16	29	3/16	V(64)
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	29	1/4	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	29	5/16	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	29	3/8	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	29	7/16	V7
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	30	0	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	30	1/16	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	30	1/8	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	30	3/16	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	30	1/4	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	30	5/16	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	30	3/8	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	30	7/16	I|PAC}{
-1	5	ChordType.MAJ_MIN7	2			-2	10	KeyMode.MAJOR	1/16	31	0	V43
-1	5	ChordType.MAJ_MIN7	2			-2	10	KeyMode.MAJOR	1/16	31	1/16	V43
-1	5	ChordType.MAJ_MIN7	2			-2	10	KeyMode.MAJOR	1/16	31	1/8	V43
-1	5	ChordType.MAJ_MIN7	2			-2	10	KeyMode.MAJOR	1/16	31	3/16	V43
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	31	1/4	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	31	5/16	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	31	3/8	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	31	7/16	V7
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	32	0	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	32	1/16	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	32	1/8	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	32	3/16	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	32	1/4	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	32	5/16	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	32	3/8	I|PAC}{
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/16	32	7/16	I|PAC}{
-1	5	ChordType.MAJ_MIN7	2			-2	10	KeyMode.MAJOR	1/16	33	0	V43
-1	5	ChordType.MAJ_MIN7	2			-2	10	KeyMode.MAJOR	1/16	33	1/16	V43
-1	5	ChordType.MAJ_MIN7	2			-2	10	KeyMode.MAJOR	1/16	33	1/8	V43
-1	5	ChordType.MAJ_MIN7	2			-2	10	KeyMode.MAJOR	1/16	33	3/16	V43
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	33	1/4	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	33	5/16	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	33	3/8	V7
-1	5	ChordType.MAJ_MIN7	0			-2	10	KeyMode.MAJOR	1/16	33	7/16	V7
-2	10	ChordType.MAJOR	0	:3;2:-3	:9;2:3	-2	10	KeyMode.MAJOR	1/4	34	0	I(974)
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	34	1/4	I|PAC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	35	3/8	I|PAC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	36	0	I|PAC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	36	1/8	I|PAC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	36	1/4	I|PAC}
-2	10	ChordType.MAJOR	0			-2	10	KeyMode.MAJOR	1/8	36	3/8	I|PAC}
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/8	37	0	VI.V2
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/8	37	1/8	VI.V2
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/8	37	1/4	VI.V2
-2	10	ChordType.MAJ_MIN7	3			-3	3	KeyMode.MAJOR	1/8	37	3/8	VI.V2
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/8	38	0	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/8	38	1/8	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/8	38	1/4	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/8	38	3/8	I6
-1	5	ChordType.MINOR	1			-3	3	KeyMode.MAJOR	1/8	39	0	ii6
-1	5	ChordType.MINOR	1			-3	3	KeyMode.MAJOR	1/8	39	1/8	ii6
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	39	1/4	V7
-2	10	ChordType.MAJ_MIN7	0			-3	3	KeyMode.MAJOR	1/8	39	3/8	V7
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	40	0	I|PAC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	40	1/8	I|PAC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	40	1/4	I|PAC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	40	5/16	I|PAC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	40	3/8	I|PAC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	40	7/16	I|PAC}{
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/8	41	0	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/8	41	1/8	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/16	41	1/4	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/16	41	5/16	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/16	41	3/8	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/16	41	7/16	viio6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/8	42	0	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/16	42	1/8	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/16	42	3/16	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/16	42	1/4	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/16	42	5/16	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/16	42	3/8	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/16	42	7/16	I6
-4	8	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	43	0	IV
-4	8	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	43	1/16	IV
-4	8	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	43	1/8	IV
-4	8	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	43	3/16	IV
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	43	1/4	V
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	43	5/16	V
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	43	3/8	V
-2	10	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	43	7/16	V
-3	3	ChordType.MAJOR	0	1:-4	7:8	-3	3	KeyMode.MAJOR	1/8	44	0	I(4)
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/8	44	1/8	I|EC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/16	44	1/4	I|EC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/32	44	5/16	I|EC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/32	44	11/32	I|EC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/32	44	3/8	I|EC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/32	44	13/32	I|EC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/32	44	7/16	I|EC}{
-3	3	ChordType.MAJOR	0			-3	3	KeyMode.MAJOR	1/32	44	15/32	I|EC}{
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/16	45	0	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/16	45	1/16	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/8	45	1/8	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/16	45	1/4	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/32	45	5/16	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/32	45	11/32	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/32	45	3/8	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/32	45	13/32	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/32	45	7/16	viio6
2	2	ChordType.DIMINISHED	1			-3	3	KeyMode.MAJOR	1/32	45	15/32	viio6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/16	46	0	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/16	46	1/16	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/8	46	1/8	I6
-3	3	ChordType.MAJOR	1			-3	3	KeyMode.MAJOR	1/16	46	1/4	I6
