	label	mc	mc_onset	color_name
129	Bb:KeyMode.MAJOR	18	1/2	green
130	F:Mm7, inv:0	18	1/2	green
131	--	18	3/4	red
132	--	18	3/4	red
133	--	18	7/8	red
134	--	18	15/16	red
135	g:KeyMode.MINOR	19	0	green
136	C:m, inv:1	19	0	red
137	--	19	1/4	red
138	A:%7, inv:1	19	3/8	yellow
139	D:Mm7, inv:1	19	1/2	green
140	--	19	5/8	red
141	G:m, inv:0	19	5/8	green
142	--	19	11/16	green
143	--	19	11/16	red
144	D:Mm7, inv:0	19	3/4	yellow
145	--	19	7/8	red
146	--	20	0	red
147	G:M, inv:1	20	0	green
148	C:m, inv:0	20	1/4	red
149	--	20	5/16	yellow
150	--	20	5/16	red
151	c:KeyMode.MINOR	20	3/8	red
152	G:Mm7, inv:0	20	3/8	yellow
153	--	20	1/2	yellow
154	--	20	5/8	yellow
155	--	20	3/4	yellow
156	--	20	3/4	yellow
157	G:M, inv:0	21	0	green
158	--	21	3/16	yellow
159	--	21	1/4	red
160	--	21	3/8	red
161	--	21	7/16	red
162	--	21	1/2	red
163	--	21	1/2	red
164	g:KeyMode.MINOR	21	5/8	red
165	A:m, inv:1	21	5/8	red
166	--	21	3/4	red
167	G:m, inv:1	21	3/4	red
168	--	21	7/8	red
169	--	21	7/8	red
170	D:KeyMode.MAJOR	22	0	yellow
171	A:Mm7, inv:1	22	0	green
172	A:Mm7, inv:0	22	1/8	yellow
173	g:KeyMode.MINOR	22	1/4	red
174	G:m, inv:1	22	1/4	green
175	D:KeyMode.MAJOR	22	1/2	yellow
176	A:Mm7, inv:1	22	1/2	red
177	--	22	5/8	green
178	--	22	3/4	red
179	--	22	7/8	red
180	g:KeyMode.MINOR	23	0	red
181	D:m, inv:1	23	0	green
182	G:m, inv:0	23	1/2	yellow
183	--	23	5/8	red
184	D:KeyMode.MAJOR	24	0	yellow
185	A:Mm7, inv:1	24	0	yellow
186	--	24	1/2	red
187	g:KeyMode.MINOR	24	3/4	red
188	G:mm7, inv:1	24	3/4	green
189	--	24	7/8	yellow
190	D:KeyMode.MAJOR	25	0	yellow
191	C#:o7, inv:3	25	0	green
192	--	25	1/8	red
193	g:KeyMode.MINOR	25	1/4	red
194	D:m, inv:0	25	1/4	yellow
195	--	25	5/16	red
196	--	25	3/8	green
197	--	25	7/16	red
198	--	25	1/2	green
199	--	25	5/8	red
200	--	25	11/16	red
201	D:KeyMode.MAJOR	25	3/4	yellow
202	A:M, inv:0	25	3/4	green
203	g:KeyMode.MINOR	26	0	red
204	D:M, inv:0	26	0	green
205	--	26	1/16	green
206	--	26	1/16	yellow
207	--	26	1/4	red
208	--	26	1/4	red
209	--	26	5/16	red
210	--	26	1/2	green
