	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct	sps_distance
30	A:KeyMode.MAJOR	G#/Ab:o7, inv:2	A:KeyMode.MAJOR	G#/Ab:o7, inv:2	1/4	8	ChordType.DIM7	2	8	ChordType.DIM7	2	True	True	True	True	True	0.0
31	d:KeyMode.MINOR	A:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/4	9	ChordType.MAJOR	0	4	ChordType.MAJOR	0	False	False	False	False	False	0.807163027464884
32	d:KeyMode.MINOR	A:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/4	9	ChordType.MAJOR	0	4	ChordType.MAJOR	0	False	False	False	False	False	0.807163027464884
33	d:KeyMode.MINOR	A:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1	9	ChordType.MAJOR	0	4	ChordType.MAJOR	0	False	False	False	False	False	0.807163027464884
34	d:KeyMode.MINOR	A:M, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:0	1/2	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	0	True	True	False	True	False	0.10524556809340724
35	d:KeyMode.MINOR	C#/Db:o7, inv:2	D:KeyMode.MAJOR	A:Mm7, inv:0	3/4	1	ChordType.DIM7	2	9	ChordType.MAJ_MIN7	0	False	False	False	False	False	0.6810022884590139
36	d:KeyMode.MINOR	A:M, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:0	1/4	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	0	True	True	False	True	False	0.10524556809340724
37	d:KeyMode.MINOR	C#/Db:o7, inv:2	D:KeyMode.MAJOR	A:M, inv:0	1/8	1	ChordType.DIM7	2	9	ChordType.MAJOR	0	False	False	False	False	False	0.6667624303916231
38	d:KeyMode.MINOR	C#/Db:o7, inv:2	D:KeyMode.MAJOR	A:M, inv:0	1/8	1	ChordType.DIM7	2	9	ChordType.MAJOR	0	False	False	False	False	False	0.6667624303916231
39	d:KeyMode.MINOR	A:Mm7, inv:0	D:KeyMode.MAJOR	A:M, inv:0	1/4	9	ChordType.MAJ_MIN7	0	9	ChordType.MAJOR	0	True	True	False	True	False	0.10524556809340724
40	A#/Bb:KeyMode.MAJOR	F:Mm7, inv:1	D:KeyMode.MAJOR	A:M, inv:0	3/4	5	ChordType.MAJ_MIN7	1	9	ChordType.MAJOR	0	False	False	False	False	False	0.8103611123075856
41	A#/Bb:KeyMode.MAJOR	F:Mm7, inv:1	D:KeyMode.MAJOR	A:M, inv:0	1/4	5	ChordType.MAJ_MIN7	1	9	ChordType.MAJOR	0	False	False	False	False	False	0.8103611123075856
42	F:KeyMode.MAJOR	D:mm7, inv:2	D:KeyMode.MAJOR	A#/Bb:M, inv:0	1/4	2	ChordType.MIN_MIN7	2	10	ChordType.MAJOR	0	False	False	False	False	False	0.7521143584921656
43	F:KeyMode.MAJOR	D:mm7, inv:2	D:KeyMode.MAJOR	A#/Bb:M, inv:0	1/4	2	ChordType.MIN_MIN7	2	10	ChordType.MAJOR	0	False	False	False	False	False	0.7521143584921656
44	F:KeyMode.MAJOR	E:o, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:3	1/2	4	ChordType.DIMINISHED	1	0	ChordType.MAJ_MIN7	3	False	False	False	False	False	0.2830205470465893
45	d:KeyMode.MINOR	F:M, inv:0	F:KeyMode.MAJOR	C:Mm7, inv:3	1/4	5	ChordType.MAJOR	0	0	ChordType.MAJ_MIN7	3	False	False	False	False	False	0.7553544753418018
46	d:KeyMode.MINOR	F:M, inv:0	F:KeyMode.MAJOR	C:Mm7, inv:3	1/4	5	ChordType.MAJOR	0	0	ChordType.MAJ_MIN7	3	False	False	False	False	False	0.7553544753418018
47	F:KeyMode.MAJOR	C:M, inv:0	F:KeyMode.MAJOR	C:M, inv:0	1/2	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True	0.0
48	F:KeyMode.MAJOR	C:M, inv:0	C:KeyMode.MAJOR	G:M, inv:2	1/4	0	ChordType.MAJOR	0	7	ChordType.MAJOR	2	False	False	False	False	False	0.6611866003477406
49	F:KeyMode.MAJOR	C:M, inv:0	C:KeyMode.MAJOR	G:M, inv:2	1/4	0	ChordType.MAJOR	0	7	ChordType.MAJOR	2	False	False	False	False	False	0.6611866003477406
50	F:KeyMode.MAJOR	C:Mm7, inv:3	F:KeyMode.MAJOR	C:Mm7, inv:3	1/2	0	ChordType.MAJ_MIN7	3	0	ChordType.MAJ_MIN7	3	True	True	True	True	True	0.0
51	d:KeyMode.MINOR	F:M, inv:1	C:KeyMode.MAJOR	F:M, inv:1	1/2	5	ChordType.MAJOR	1	5	ChordType.MAJOR	1	True	True	True	True	True	0.0
52	d:KeyMode.MINOR	F:M, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:2	1/2	5	ChordType.MAJOR	1	0	ChordType.MAJ_MIN7	2	False	False	False	False	False	0.5462473505804069
53	d:KeyMode.MINOR	F:M, inv:0	C:KeyMode.MAJOR	F:M, inv:0	1/4	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True	0.0
54	d:KeyMode.MINOR	F:M, inv:0	C:KeyMode.MAJOR	F:M, inv:0	1/4	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True	0.0
55	F:KeyMode.MAJOR	G:mm7, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:0	1/4	7	ChordType.MIN_MIN7	1	0	ChordType.MAJ_MIN7	0	False	False	False	False	False	0.6134089358669799
56	F:KeyMode.MAJOR	G:mm7, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:0	1/4	7	ChordType.MIN_MIN7	1	0	ChordType.MAJ_MIN7	0	False	False	False	False	False	0.6134089358669799
57	d:KeyMode.MINOR	F:M, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:0	1/4	5	ChordType.MAJOR	1	0	ChordType.MAJ_MIN7	0	False	False	False	False	False	0.5776706880827915
58	d:KeyMode.MINOR	F:M, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:0	1/4	5	ChordType.MAJOR	1	0	ChordType.MAJ_MIN7	0	False	False	False	False	False	0.5776706880827915
59	F:KeyMode.MAJOR	E:o, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:0	1/8	4	ChordType.DIMINISHED	1	0	ChordType.MAJ_MIN7	0	False	False	False	False	False	0.4701473160296028
60	F:KeyMode.MAJOR	E:o, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:0	1/8	4	ChordType.DIMINISHED	1	0	ChordType.MAJ_MIN7	0	False	False	False	False	False	0.4701473160296028
61	F:KeyMode.MAJOR	E:o, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:0	1/4	4	ChordType.DIMINISHED	1	0	ChordType.MAJ_MIN7	0	False	False	False	False	False	0.4701473160296028
62	d:KeyMode.MINOR	F:M, inv:1	C:KeyMode.MAJOR	F:M, inv:1	1/4	5	ChordType.MAJOR	1	5	ChordType.MAJOR	1	True	True	True	True	True	0.0
63	d:KeyMode.MINOR	F:M, inv:1	C:KeyMode.MAJOR	F:M, inv:1	1/4	5	ChordType.MAJOR	1	5	ChordType.MAJOR	1	True	True	True	True	True	0.0
64	F:KeyMode.MAJOR	C:M, inv:0	F:KeyMode.MAJOR	C:Mm7, inv:0	1/4	0	ChordType.MAJOR	0	0	ChordType.MAJ_MIN7	0	True	True	False	True	False	0.13132540104439083
65	F:KeyMode.MAJOR	C:M, inv:0	F:KeyMode.MAJOR	C:Mm7, inv:0	1/4	0	ChordType.MAJOR	0	0	ChordType.MAJ_MIN7	0	True	True	False	True	False	0.13132540104439083
66	F:KeyMode.MAJOR	C:Mm7, inv:0	F:KeyMode.MAJOR	C:Mm7, inv:0	1/4	0	ChordType.MAJ_MIN7	0	0	ChordType.MAJ_MIN7	0	True	True	True	True	True	0.0
67	F:KeyMode.MAJOR	C:Mm7, inv:0	F:KeyMode.MAJOR	C:Mm7, inv:0	1/4	0	ChordType.MAJ_MIN7	0	0	ChordType.MAJ_MIN7	0	True	True	True	True	True	0.0
68	d:KeyMode.MINOR	F:M, inv:0	C:KeyMode.MAJOR	F:M, inv:0	1/4	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True	0.0
69	d:KeyMode.MINOR	F:M, inv:0	C:KeyMode.MAJOR	F:M, inv:0	1/4	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True	0.0
70	d:KeyMode.MINOR	F:M, inv:0	C:KeyMode.MAJOR	F:M, inv:0	1	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True	0.0
71	g:KeyMode.MINOR	D:M, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:1	1/2	2	ChordType.MAJOR	1	2	ChordType.MAJ_MIN7	1	True	True	False	True	False	0.1571571676805189
72	g:KeyMode.MINOR	D:M, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:1	1/4	2	ChordType.MAJOR	1	2	ChordType.MAJ_MIN7	1	True	True	False	True	False	0.1571571676805189
73	g:KeyMode.MINOR	D:M, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:1	1/4	2	ChordType.MAJOR	1	2	ChordType.MAJ_MIN7	1	True	True	False	True	False	0.1571571676805189
74	g:KeyMode.MINOR	D:Mm7, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:1	1/4	2	ChordType.MAJ_MIN7	1	2	ChordType.MAJ_MIN7	1	True	True	True	True	True	0.0
75	g:KeyMode.MINOR	D:Mm7, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:1	1/4	2	ChordType.MAJ_MIN7	1	2	ChordType.MAJ_MIN7	1	True	True	True	True	True	0.0
76	d:KeyMode.MINOR	G:m, inv:0	C:KeyMode.MAJOR	G:m, inv:0	1/4	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
77	d:KeyMode.MINOR	G:m, inv:0	C:KeyMode.MAJOR	G:m, inv:0	1/4	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
78	d:KeyMode.MINOR	E:%7, inv:2	G:KeyMode.MAJOR	D:M, inv:2	1/4	4	ChordType.HALF_DIM7	2	2	ChordType.MAJOR	2	False	False	False	False	False	0.6035362867904006
79	d:KeyMode.MINOR	E:%7, inv:2	G:KeyMode.MAJOR	D:M, inv:2	1/4	4	ChordType.HALF_DIM7	2	2	ChordType.MAJOR	2	False	False	False	False	False	0.6035362867904006
80	d:KeyMode.MINOR	E:%7, inv:2	G:KeyMode.MAJOR	D:M, inv:2	1/4	4	ChordType.HALF_DIM7	2	2	ChordType.MAJOR	2	False	False	False	False	False	0.6035362867904006
81	d:KeyMode.MINOR	E:%7, inv:2	G:KeyMode.MAJOR	D:M, inv:2	1/4	4	ChordType.HALF_DIM7	2	2	ChordType.MAJOR	2	False	False	False	False	False	0.6035362867904006
82	d:KeyMode.MINOR	A:Mm7, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:0	1/4	9	ChordType.MAJ_MIN7	0	9	ChordType.MAJ_MIN7	0	True	True	True	True	True	0.0
83	d:KeyMode.MINOR	A:Mm7, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:0	1/4	9	ChordType.MAJ_MIN7	0	9	ChordType.MAJ_MIN7	0	True	True	True	True	True	0.0
84	d:KeyMode.MINOR	A:Mm7, inv:3	D:KeyMode.MAJOR	A:Mm7, inv:3	1/4	9	ChordType.MAJ_MIN7	3	9	ChordType.MAJ_MIN7	3	True	True	True	True	True	0.0
85	d:KeyMode.MINOR	A:Mm7, inv:3	D:KeyMode.MAJOR	A:Mm7, inv:3	1/4	9	ChordType.MAJ_MIN7	3	9	ChordType.MAJ_MIN7	3	True	True	True	True	True	0.0
86	d:KeyMode.MINOR	D:m, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:3	1/4	2	ChordType.MINOR	0	9	ChordType.MAJ_MIN7	3	False	False	False	False	False	0.6715617266388336
87	d:KeyMode.MINOR	D:m, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:3	1/4	2	ChordType.MINOR	0	9	ChordType.MAJ_MIN7	3	False	False	False	False	False	0.6715617266388336
88	d:KeyMode.MINOR	A:M, inv:1	D:KeyMode.MAJOR	A:M, inv:1	1/4	9	ChordType.MAJOR	1	9	ChordType.MAJOR	1	True	True	True	True	True	0.0
89	d:KeyMode.MINOR	A:M, inv:1	D:KeyMode.MAJOR	A:M, inv:1	1/4	9	ChordType.MAJOR	1	9	ChordType.MAJOR	1	True	True	True	True	True	0.0
90	d:KeyMode.MINOR	A:M, inv:1	D:KeyMode.MAJOR	A:M, inv:1	1/4	9	ChordType.MAJOR	1	9	ChordType.MAJOR	1	True	True	True	True	True	0.0
91	d:KeyMode.MINOR	A:M, inv:1	D:KeyMode.MAJOR	A:M, inv:1	1/4	9	ChordType.MAJOR	1	9	ChordType.MAJOR	1	True	True	True	True	True	0.0
92	d:KeyMode.MINOR	A:M, inv:1	D:KeyMode.MAJOR	A:M, inv:1	1/4	9	ChordType.MAJOR	1	9	ChordType.MAJOR	1	True	True	True	True	True	0.0
93	d:KeyMode.MINOR	A:M, inv:1	D:KeyMode.MAJOR	A:M, inv:1	1/4	9	ChordType.MAJOR	1	9	ChordType.MAJOR	1	True	True	True	True	True	0.0
94	G:KeyMode.MAJOR	D:Mm7, inv:3	G:KeyMode.MAJOR	D:Mm7, inv:3	1/4	2	ChordType.MAJ_MIN7	3	2	ChordType.MAJ_MIN7	3	True	True	True	True	True	0.0
95	G:KeyMode.MAJOR	D:Mm7, inv:3	G:KeyMode.MAJOR	D:Mm7, inv:3	1/4	2	ChordType.MAJ_MIN7	3	2	ChordType.MAJ_MIN7	3	True	True	True	True	True	0.0
96	G:KeyMode.MAJOR	D:Mm7, inv:3	G:KeyMode.MAJOR	D:Mm7, inv:3	1/4	2	ChordType.MAJ_MIN7	3	2	ChordType.MAJ_MIN7	3	True	True	True	True	True	0.0
97	G:KeyMode.MAJOR	D:Mm7, inv:3	G:KeyMode.MAJOR	D:Mm7, inv:3	1/4	2	ChordType.MAJ_MIN7	3	2	ChordType.MAJ_MIN7	3	True	True	True	True	True	0.0
98	d:KeyMode.MINOR	G:M, inv:1	D:KeyMode.MAJOR	G:M, inv:1	1/4	7	ChordType.MAJOR	1	7	ChordType.MAJOR	1	True	True	True	True	True	0.0
99	d:KeyMode.MINOR	C#/Db:%7, inv:3	D:KeyMode.MAJOR	G:M, inv:1	1/4	1	ChordType.HALF_DIM7	3	7	ChordType.MAJOR	1	False	False	False	False	False	0.37641649298482127
100	A:KeyMode.MAJOR	G#/Ab:o7, inv:1	A:KeyMode.MAJOR	G#/Ab:o7, inv:0	1/4	8	ChordType.DIM7	1	8	ChordType.DIM7	0	True	True	True	False	False	0.44987244734688625
101	A:KeyMode.MAJOR	G#/Ab:o7, inv:1	A:KeyMode.MAJOR	G#/Ab:o7, inv:0	1/4	8	ChordType.DIM7	1	8	ChordType.DIM7	0	True	True	True	False	False	0.44987244734688625
102	d:KeyMode.MINOR	C#/Db:o7, inv:3	D:KeyMode.MAJOR	E:%7, inv:2	1/4	1	ChordType.DIM7	3	4	ChordType.HALF_DIM7	2	False	False	False	False	False	0.24638842871770705
103	d:KeyMode.MINOR	C#/Db:o7, inv:3	D:KeyMode.MAJOR	E:%7, inv:2	1/4	1	ChordType.DIM7	3	4	ChordType.HALF_DIM7	2	False	False	False	False	False	0.24638842871770705
104	d:KeyMode.MINOR	C#/Db:o7, inv:3	D:KeyMode.MAJOR	E:%7, inv:2	1/4	1	ChordType.DIM7	3	4	ChordType.HALF_DIM7	2	False	False	False	False	False	0.24638842871770705
105	d:KeyMode.MINOR	C#/Db:o7, inv:3	D:KeyMode.MAJOR	E:%7, inv:2	1/4	1	ChordType.DIM7	3	4	ChordType.HALF_DIM7	2	False	False	False	False	False	0.24638842871770705
106	d:KeyMode.MINOR	A:M, inv:0	D:KeyMode.MAJOR	A:M, inv:0	1/4	9	ChordType.MAJOR	0	9	ChordType.MAJOR	0	True	True	True	True	True	0.0
107	d:KeyMode.MINOR	E:%7, inv:1	D:KeyMode.MAJOR	A:M, inv:0	1/16	4	ChordType.HALF_DIM7	1	9	ChordType.MAJOR	0	False	False	False	False	False	0.7986679130429185
108	d:KeyMode.MINOR	E:%7, inv:1	D:KeyMode.MAJOR	A:M, inv:0	1/32	4	ChordType.HALF_DIM7	1	9	ChordType.MAJOR	0	False	False	False	False	False	0.7986679130429185
109	d:KeyMode.MINOR	E:%7, inv:1	D:KeyMode.MAJOR	A:M, inv:0	1/32	4	ChordType.HALF_DIM7	1	9	ChordType.MAJOR	0	False	False	False	False	False	0.7986679130429185
110	d:KeyMode.MINOR	E:%7, inv:1	D:KeyMode.MAJOR	A:M, inv:0	1/32	4	ChordType.HALF_DIM7	1	9	ChordType.MAJOR	0	False	False	False	False	False	0.7986679130429185
111	d:KeyMode.MINOR	E:%7, inv:1	D:KeyMode.MAJOR	A:M, inv:0	1/32	4	ChordType.HALF_DIM7	1	9	ChordType.MAJOR	0	False	False	False	False	False	0.7986679130429185
112	d:KeyMode.MINOR	E:%7, inv:1	D:KeyMode.MAJOR	A:M, inv:0	1/16	4	ChordType.HALF_DIM7	1	9	ChordType.MAJOR	0	False	False	False	False	False	0.7986679130429185
113	d:KeyMode.MINOR	A:M, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:0	1/4	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	0	True	True	False	True	False	0.10524556809340724
114	d:KeyMode.MINOR	A:M, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:0	1/4	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	0	True	True	False	True	False	0.10524556809340724
115	d:KeyMode.MINOR	A:Mm7, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:0	1/4	9	ChordType.MAJ_MIN7	0	9	ChordType.MAJ_MIN7	0	True	True	True	True	True	0.0
116	d:KeyMode.MINOR	A:Mm7, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:0	1/4	9	ChordType.MAJ_MIN7	0	9	ChordType.MAJ_MIN7	0	True	True	True	True	True	0.0
117	d:KeyMode.MINOR	D:m, inv:0	D:KeyMode.MAJOR	D:m, inv:0	1/4	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True	0.0
118	d:KeyMode.MINOR	D:m, inv:0	D:KeyMode.MAJOR	D:m, inv:0	1/4	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True	0.0
119	d:KeyMode.MINOR	D:m, inv:0	D:KeyMode.MAJOR	D:m, inv:0	1	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True	0.0
