chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval,matched_idx,matched_duration,chords_sps_dist,chords_vl_dist,chords_tbt_dist
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MINOR,5/16,"[5.5, 5.8125]",[53],[0.3125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MINOR,1/16,"[5.8125, 5.875]",[54],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MINOR,0,-3,3,KeyMode.MINOR,1/16,"[5.875, 5.9375]",[55],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MINOR,0,-3,3,KeyMode.MINOR,1/16,"[5.9375, 6.0]",[56],[0.0625],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJOR,1,-3,3,KeyMode.MINOR,5/16,"[6.0, 6.3125]",[57],[0.3125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJOR,1,-3,3,KeyMode.MINOR,1/16,"[6.3125, 6.375]",[58],[0.0625],[0.16794918213439436],[11.0],[0.375]
-3,3,ChordType.MINOR,0,-3,3,KeyMode.MINOR,1/16,"[6.375, 6.4375]",[59],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MINOR,0,-3,3,KeyMode.MINOR,1/16,"[6.4375, 6.5]",[60],[0.0625],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJOR,1,-3,3,KeyMode.MINOR,5/16,"[6.5, 6.8125]",[61],[0.3125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJOR,1,-3,3,KeyMode.MINOR,1/16,"[6.8125, 6.875]",[62],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MINOR,1/16,"[6.875, 6.9375]",[63],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MINOR,1,-3,3,KeyMode.MINOR,1/16,"[6.9375, 7.0]",[64],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MINOR,1,-3,3,KeyMode.MINOR,5/16,"[7.0, 7.3125]",[65],[0.3125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJOR,1,-3,3,KeyMode.MINOR,1/16,"[7.3125, 7.375]",[66],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MINOR,1/16,"[7.375, 7.4375]",[67],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,3/16,"[7.4375, 7.625]",[68],[0.1875],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/4,"[7.625, 7.875]",[69],[0.25],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[7.875, 8.0]",[70],[0.125],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,3/4,"[8.0, 8.75]",[71],[0.75],[0.0],[0.0],[0.0]
1,7,ChordType.MAJ_MIN7,1,0,0,KeyMode.MINOR,1/8,"[8.75, 8.875]",[72],[0.125],[0.05764708300084209],[2.0],[0.125]
1,7,ChordType.MAJ_MIN7,1,0,0,KeyMode.MINOR,1/8,"[8.875, 9.0]",[73],[0.125],[0.5277707249182599],[6.0],[0.625]
1,7,ChordType.DIMINISHED,1,-4,8,KeyMode.MAJOR,1/4,"[9.0, 9.25]",[74],[0.25],[0.0],[0.0],[0.0]
-1,5,ChordType.MAJOR,1,-2,10,KeyMode.MAJOR,1/8,"[9.25, 9.375]",[75],[0.125],[0.0],[0.0],[0.0]
-1,5,ChordType.MAJOR,1,-2,10,KeyMode.MAJOR,1/8,"[9.375, 9.5]",[76],[0.125],[0.520371078705157],[4.0],[0.5714285714285714]
-1,5,ChordType.MINOR,1,-3,3,KeyMode.MAJOR,1/4,"[9.5, 9.75]",[77],[0.25],[0.12042146654373553],[1.0],[0.1428571428571429]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[9.75, 9.875]",[78],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[9.875, 10.0]",[79],[0.125],[0.6396317542765331],[6.0],[0.875]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/2,"[10.0, 10.5]",[80],[0.5],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/4,"[10.5, 10.75]",[81],[0.25],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/4,"[10.75, 11.0]",[82],[0.25],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/4,"[11.0, 11.25]",[83],[0.25],[0.0],[0.0],[0.0]
0,0,ChordType.MIN_MIN7,0,-3,3,KeyMode.MAJOR,1/4,"[11.25, 11.5]",[84],[0.25],[0.0052879467238111655],[2.0],[0.125]
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/4,"[11.5, 11.75]",[85],[0.25],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/4,"[11.75, 12.0]",[86],[0.25],[0.009006348233015604],[2.0],[0.125]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[12.0, 12.125]",[87],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[12.125, 12.25]",[88],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[12.25, 12.375]",[89],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[12.375, 12.5]",[90],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[12.5, 12.625]",[91],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[12.625, 12.75]",[92],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[12.75, 12.875]",[93],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[12.875, 13.0]",[94],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[13.0, 13.125]",[95],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[13.125, 13.25]",[96],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[13.25, 13.375]",[97],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[13.375, 13.5]",[98],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[13.5, 13.625]",[99],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[13.625, 13.75]",[100],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[13.75, 13.875]",[101],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[13.875, 14.0]",[102],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[14.0, 14.125]",[103],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[14.125, 14.25]",[104],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[14.25, 14.375]",[105],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[14.375, 14.5]",[106],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[14.5, 14.625]",[107],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[14.625, 14.75]",[108],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[14.75, 14.875]",[109],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[14.875, 15.0]",[110],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,3,-3,3,KeyMode.MAJOR,1/8,"[15.0, 15.125]",[111],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,3,-3,3,KeyMode.MAJOR,1/8,"[15.125, 15.25]",[112],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,3,-3,3,KeyMode.MAJOR,1/8,"[15.25, 15.375]",[113],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,3,-3,3,KeyMode.MAJOR,1/8,"[15.375, 15.5]",[114],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[15.5, 15.625]",[115],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[15.625, 15.75]",[116],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[15.75, 15.875]",[117],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[15.875, 16.0]",[118],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[16.0, 16.125]",[119],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[16.125, 16.25]",[120],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[16.25, 16.375]",[121],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[16.375, 16.5]",[122],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[16.5, 16.625]",[123],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[16.625, 16.75]",[124],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[16.75, 16.875]",[125],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/8,"[16.875, 17.0]",[126],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[17.0, 17.125]",[127],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[17.125, 17.25]",[128],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[17.25, 17.375]",[129],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[17.375, 17.5]",[130],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[17.5, 17.625]",[131],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[17.625, 17.75]",[132],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[17.75, 17.875]",[133],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,2,-3,3,KeyMode.MAJOR,1/8,"[17.875, 18.0]",[134],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[18.0, 18.125]",[135],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[18.125, 18.25]",[136],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[18.25, 18.375]",[137],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[18.375, 18.5]",[138],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[18.5, 18.625]",[139],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[18.625, 18.75]",[140],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[18.75, 18.875]",[141],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[18.875, 19.0]",[142],[0.125],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/8,"[19.0, 19.125]",[143],[0.125],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/8,"[19.125, 19.25]",[144],[0.125],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/8,"[19.25, 19.375]",[145],[0.125],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/8,"[19.375, 19.5]",[146],[0.125],[0.0],[0.0],[0.0]
-1,5,ChordType.MAJ_MIN7,1,-2,10,KeyMode.MAJOR,1/8,"[19.5, 19.625]",[147],[0.125],[0.0],[0.0],[0.0]
-1,5,ChordType.MAJ_MIN7,1,-2,10,KeyMode.MAJOR,1/8,"[19.625, 19.75]",[148],[0.125],[0.0],[0.0],[0.0]
-1,5,ChordType.MAJ_MIN7,1,-2,10,KeyMode.MAJOR,1/8,"[19.75, 19.875]",[149],[0.125],[0.0],[0.0],[0.0]
-1,5,ChordType.MAJ_MIN7,1,-2,10,KeyMode.MAJOR,1/8,"[19.875, 20.0]",[150],[0.125],[0.0],[0.0],[0.0]
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[20.0, 20.125]",[151],[0.125],[0.009006348233015604],[2.0],[0.125]
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[20.125, 20.25]",[152],[0.125],[0.009006348233015604],[2.0],[0.125]
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[20.25, 20.375]",[153],[0.125],[0.9285321131232857],[21.0],[1.0]
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[20.375, 20.5]",[154],[0.125],[0.18021308542820536],[14.0],[0.375]
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[20.5, 20.625]",[155],[0.125],[0.8676274989724084],[10.0],[1.0]
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[20.625, 20.75]",[156],[0.125],[0.009006348233015604],[2.0],[0.125]
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[20.75, 20.875]",[157],[0.125],[0.9170523812394856],[9.0],[1.0]
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[20.875, 21.0]",[158],[0.125],[0.23738017746599183],[8.0],[0.625]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[21.0, 21.125]",[159],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[21.125, 21.25]",[160],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[21.25, 21.375]",[161],[0.125],[0.13307145192728131],[12.0],[0.2857142857142857]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[21.375, 21.5]",[162],[0.125],[0.13307145192728131],[12.0],[0.2857142857142857]
-3,3,ChordType.MAJOR,1,-3,3,KeyMode.MAJOR,1/8,"[21.5, 21.625]",[163],[0.125],[0.13307145192728131],[12.0],[0.2857142857142857]
