time,matched_duration,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
19.25,0.1875,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
19.4375,0.0625,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
19.5,0.1875,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
19.6875,0.0625,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
19.75,0.1875,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
19.9375,0.0625,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
20.0,0.1875,C_MINOR_inv1,C_MINOR_inv1,0.0,0.0,0.0,0
20.1875,0.0625,C_MINOR_inv1,C_MINOR_inv1,0.0,0.0,0.0,0
20.25,0.25,D_DIMINISHED_inv1,D_DIMINISHED_inv1,0.0,0.0,0.0,0
20.5,0.5,D_DIMINISHED_inv1,D_DIMINISHED_inv1,0.0,0.0,0.0,0
21.0,0.25,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
21.25,0.5,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
21.75,0.25,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
22.0,1.25,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
23.25,0.75,Eb_MAJOR_inv0,Ab_MAJOR_inv2,0.16864833546772517,3.0,0.5714285714285714,1
24.0,0.25,Eb_MAJ_MIN7_inv3,Eb_MAJ_MIN7_inv3,0.0,0.0,0.0,0
24.25,0.25,Eb_MAJ_MIN7_inv3,Eb_MAJ_MIN7_inv3,0.0,0.0,0.0,0
24.5,0.25,Eb_MAJ_MIN7_inv3,Eb_MAJ_MIN7_inv3,0.0,0.0,0.0,0
24.75,0.5,Ab_MAJOR_inv1,Ab_MAJOR_inv1,0.0,0.0,0.0,0
25.25,0.25,Ab_MAJOR_inv1,Ab_MAJOR_inv1,0.0,0.0,0.0,0
25.5,0.25,Eb_MAJ_MIN7_inv2,G_HALF_DIM7_inv1,0.11489648104011352,2.0,0.375,1
25.75,0.25,Eb_MAJ_MIN7_inv2,G_HALF_DIM7_inv1,0.11489648104011352,2.0,0.375,1
26.0,0.25,Eb_MAJ_MIN7_inv2,G_HALF_DIM7_inv1,0.11489648104011352,2.0,0.375,1
26.25,0.25,Ab_MAJOR_inv0,Ab_MAJOR_inv0,0.3726845727618183,2.0,0.1428571428571429,0
26.5,0.25,Ab_MAJOR_inv0,Ab_MAJOR_inv0,0.3726845727618183,2.0,0.1428571428571429,0
26.75,0.25,Ab_MAJOR_inv0,Ab_MAJOR_inv0,0.0,0.0,0.0,0
27.0,0.25,C_MAJ_MIN7_inv3,C_MAJ_MIN7_inv3,0.0,0.0,0.0,0
27.25,0.25,C_MAJ_MIN7_inv3,C_MAJ_MIN7_inv3,0.0,0.0,0.0,0
27.5,0.25,C_MAJ_MIN7_inv3,C_MAJ_MIN7_inv3,0.0,0.0,0.0,0
27.75,0.5,F_MINOR_inv1,F_MINOR_inv1,0.0,0.0,0.0,0
28.25,0.25,F_MINOR_inv1,F_MINOR_inv1,0.0,0.0,0.0,0
28.5,0.25,C_MAJ_MIN7_inv2,E_DIM7_inv1,0.06639355859054386,1.0,0.375,1
28.75,0.25,C_MAJ_MIN7_inv2,E_DIM7_inv1,0.06639355859054386,1.0,0.375,1
29.0,0.25,C_MAJ_MIN7_inv2,E_DIM7_inv1,0.06639355859054386,1.0,0.375,1
29.25,0.25,F_MINOR_inv0,F_MINOR_inv0,0.1256352804076758,2.0,0.1428571428571429,0
29.5,0.25,F_MINOR_inv0,F_MINOR_inv0,0.1256352804076758,2.0,0.1428571428571429,0
29.75,0.25,F_MINOR_inv0,F_MINOR_inv0,0.0,0.0,0.0,0
30.0,0.25,Ab_MAJ_MIN7_inv3,Ab_MAJ_MIN7_inv3,0.0,0.0,0.0,0
30.25,0.25,Ab_MAJ_MIN7_inv3,Ab_MAJ_MIN7_inv3,0.0,0.0,0.0,0
30.5,0.25,Ab_MAJ_MIN7_inv3,Ab_MAJ_MIN7_inv3,0.0,0.0,0.0,0
30.75,0.5,Db_MAJOR_inv1,Db_MAJOR_inv1,0.0,0.0,0.0,0
31.25,0.25,Db_MAJOR_inv1,Db_MAJOR_inv1,0.0,0.0,0.0,0
31.5,0.25,Ab_MAJ_MIN7_inv2,C_HALF_DIM7_inv1,0.18369152995333582,2.0,0.375,1
31.75,0.25,Ab_MAJ_MIN7_inv2,C_HALF_DIM7_inv1,0.18369152995333582,2.0,0.375,1
32.0,0.25,Ab_MAJ_MIN7_inv2,C_HALF_DIM7_inv1,0.18369152995333582,2.0,0.375,1
32.25,0.25,Db_MAJOR_inv0,Db_MAJOR_inv0,0.14734542798226002,2.0,0.1428571428571429,0
32.5,0.25,Db_MAJOR_inv0,Db_MAJOR_inv0,0.14734542798226002,2.0,0.1428571428571429,0
32.75,0.25,Db_MAJOR_inv0,Db_MAJOR_inv0,0.0,0.0,0.0,0
33.0,0.25,F_MAJ_MIN7_inv0,A_MAJOR_inv0,0.6766826395285042,17.0,0.8888888888888888,1
33.25,0.25,F_MAJ_MIN7_inv0,A_MAJOR_inv0,0.6766826395285042,17.0,0.8888888888888888,1
33.5,0.25,F_MAJ_MIN7_inv0,A_MAJOR_inv0,0.6766826395285042,17.0,0.8888888888888888,1
33.75,0.25,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.20186552894539778,1.0,0.1428571428571429,0
34.0,0.25,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.20186552894539778,1.0,0.1428571428571429,0
34.25,0.25,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.0,0.0,0.0,0
34.5,0.25,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
34.75,0.25,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
35.0,0.25,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
35.25,0.25,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.0,0.0,0.0,0
35.5,0.25,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.0,0.0,0.0,0
35.75,0.25,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.0,0.0,0.0,0
36.0,0.25,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
36.25,0.25,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
36.5,0.25,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
36.75,0.25,G_MINOR_inv1,Eb_MAJOR_inv2,0.681796870469651,7.0,0.8571428571428572,1
37.0,0.25,G_MINOR_inv1,Eb_MAJOR_inv2,0.1209322071306137,1.0,0.4285714285714286,1
37.25,0.25,G_MINOR_inv1,Eb_MAJOR_inv2,0.1209322071306137,1.0,0.4285714285714286,1
37.5,0.25,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
37.75,0.25,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
38.0,0.25,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
38.25,0.25,Eb_MAJOR_inv0,Eb_MAJOR_inv2,0.2673855370667714,16.0,0.4285714285714286,1
38.5,0.25,Eb_MAJOR_inv0,Eb_MAJOR_inv2,0.16058298961354522,15.0,0.2857142857142857,1
38.75,0.25,Eb_MAJOR_inv0,Eb_MAJOR_inv2,0.16058298961354522,15.0,0.2857142857142857,1
39.0,0.125,Bb_MAJ_MIN7_inv0,F_MINOR_inv0,0.3859149313453062,19.0,0.6666666666666667,1
39.125,0.125,Bb_MAJ_MIN7_inv0,F_MINOR_inv0,0.3859149313453062,19.0,0.6666666666666667,1
39.25,0.125,Bb_MAJ_MIN7_inv0,F_MINOR_inv0,0.3859149313453062,19.0,0.6666666666666667,1
39.375,0.125,Bb_MAJ_MIN7_inv0,F_MINOR_inv0,0.3859149313453062,19.0,0.6666666666666667,1
39.5,0.125,Bb_MAJ_MIN7_inv0,F_MINOR_inv0,0.3859149313453062,19.0,0.6666666666666667,1
39.625,0.125,Bb_MAJ_MIN7_inv0,F_MINOR_inv0,0.3859149313453062,19.0,0.6666666666666667,1
39.75,0.125,G_MINOR_inv1,Eb_MAJOR_inv2,0.1209322071306137,1.0,0.4285714285714286,1
39.875,0.125,G_MINOR_inv1,Eb_MAJOR_inv2,0.1209322071306137,1.0,0.4285714285714286,1
40.0,0.125,G_MINOR_inv1,Eb_MAJOR_inv2,0.1209322071306137,1.0,0.4285714285714286,1
40.125,0.125,G_MINOR_inv1,Eb_MAJOR_inv2,0.1209322071306137,1.0,0.4285714285714286,1
40.25,0.125,G_MINOR_inv1,Eb_MAJOR_inv2,0.1209322071306137,1.0,0.4285714285714286,1
40.375,0.125,G_MINOR_inv1,Eb_MAJOR_inv2,0.1209322071306137,1.0,0.4285714285714286,1
40.5,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
40.625,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
40.75,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
40.875,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
41.0,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
41.125,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
41.25,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
41.375,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
41.5,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
41.625,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
41.75,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
41.875,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
42.0,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
42.125,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
42.25,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
42.375,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
42.5,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
42.625,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
42.75,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
42.875,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
43.0,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
43.125,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
43.25,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
43.375,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
43.5,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
43.625,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
43.75,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
43.875,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
44.0,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
44.125,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
44.25,0.125,Bb_MAJOR_inv1,Bb_MAJ_MIN7_inv1,0.03376850194893133,2.0,0.125,1
44.375,0.125,Bb_MAJOR_inv1,Bb_MAJ_MIN7_inv1,0.03376850194893133,2.0,0.125,1
44.5,0.125,Bb_MAJOR_inv1,Bb_MAJ_MIN7_inv1,0.03376850194893133,2.0,0.125,1
44.625,0.125,Bb_MAJOR_inv1,Bb_MAJ_MIN7_inv1,0.03376850194893133,2.0,0.125,1
44.75,0.125,Eb_MAJOR_inv0,Bb_MAJ_MIN7_inv1,0.3043451345193221,6.0,0.875,1
44.875,0.125,Eb_MAJOR_inv0,Bb_MAJ_MIN7_inv1,0.3043451345193221,6.0,0.875,1
45.0,0.125,Bb_MAJOR_inv1,Bb_MAJ_MIN7_inv1,0.03376850194893133,2.0,0.125,1
45.125,0.0416666666666643,Bb_MAJOR_inv1,Bb_MAJ_MIN7_inv1,0.03376850194893133,2.0,0.125,1
45.166666666666664,0.041666666666671404,Bb_MAJOR_inv1,Bb_MAJ_MIN7_inv1,0.03376850194893133,2.0,0.125,1
45.208333333333336,0.0416666666666643,Bb_MAJOR_inv1,Bb_MAJ_MIN7_inv1,0.03376850194893133,2.0,0.125,1
45.25,0.125,Bb_MAJOR_inv1,Bb_MAJ_MIN7_inv1,0.03376850194893133,2.0,0.125,1
45.375,0.125,Bb_MAJOR_inv1,Bb_MAJ_MIN7_inv1,0.03376850194893133,2.0,0.125,1
45.5,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv1,0.11171473398012777,9.0,0.25,1
45.625,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv1,0.11171473398012777,9.0,0.25,1
45.75,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.12987813820212835,1.0,0.1428571428571429,0
45.875,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.12987813820212835,1.0,0.1428571428571429,0
46.0,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.12987813820212835,1.0,0.1428571428571429,0
46.125,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.12987813820212835,1.0,0.1428571428571429,0
46.25,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.12987813820212835,1.0,0.1428571428571429,0
46.375,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.12987813820212835,1.0,0.1428571428571429,0
46.5,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
46.625,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
46.75,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
46.875,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
47.0,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
47.125,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
47.25,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
47.375,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
47.5,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
47.625,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
47.75,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
47.875,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
48.0,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
48.125,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
48.25,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
48.375,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
48.5,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
48.625,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
48.75,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
48.875,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
49.0,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
49.125,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
49.25,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
49.375,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.18228190897924412,1.0,0.125,0
49.5,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
49.625,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
49.75,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
49.875,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
50.0,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
50.125,0.125,Bb_MAJ_MIN7_inv2,Bb_MAJ_MIN7_inv2,0.0,0.0,0.0,0
50.25,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
50.375,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
50.5,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
50.625,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
50.75,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
50.875,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
51.0,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
51.125,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
51.25,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
51.375,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
51.5,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
51.625,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
51.75,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
