time,matched_duration,annotation1_chord,annotation2_chord,dcml_label,sps,vl,tbt,binary
15.75,0.08333333333333393,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
15.833333333333334,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
15.916666666666666,0.08333333333333393,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
16.0,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V,0.01127491443102302,2.0,0.125,1
16.083333333333332,0.0833333333333357,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V,0.01127491443102302,2.0,0.125,1
16.166666666666668,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V,0.01127491443102302,2.0,0.125,1
16.25,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V,0.01127491443102302,2.0,0.125,1
16.333333333333332,0.0833333333333357,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V,0.01127491443102302,2.0,0.125,1
16.416666666666668,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V,0.01127491443102302,2.0,0.125,1
16.5,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
16.583333333333332,0.0833333333333357,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
16.666666666666668,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
16.75,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
16.833333333333332,0.0833333333333357,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
16.916666666666668,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
17.0,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.083333333333332,0.0833333333333357,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.166666666666668,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.25,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.333333333333332,0.0833333333333357,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.416666666666668,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.5,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.583333333333332,0.0833333333333357,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.666666666666668,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.75,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.833333333333332,0.0833333333333357,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
17.916666666666668,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
18.0,0.08333333333333215,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
18.083333333333332,0.0833333333333357,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
18.166666666666668,0.08333333333333215,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
18.25,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
18.333333333333332,0.0833333333333357,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
18.416666666666668,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
18.5,0.08333333333333215,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
18.583333333333332,0.0833333333333357,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
18.666666666666668,0.08333333333333215,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
18.75,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
18.833333333333332,0.0833333333333357,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
18.916666666666668,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
19.0,0.625,D_MAJOR_inv0,D_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
19.625,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
19.75,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
19.875,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
20.0,0.125,D_MAJOR_inv1,D_MAJOR_inv1,V.I6,0.0,0.0,0.0,0
20.125,0.125,D_MAJOR_inv1,D_MAJOR_inv1,V.I6,0.0,0.0,0.0,0
20.25,0.125,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,V2,0.0,0.0,0.0,0
20.375,0.125,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,V2,0.0,0.0,0.0,0
20.5,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
20.625,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
20.75,0.125,A_MAJOR_inv1,A_MAJOR_inv1,V6,0.0,0.0,0.0,0
20.875,0.125,A_MAJOR_inv1,A_MAJOR_inv1,V6,0.0,0.0,0.0,0
21.0,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I(4),0.1722960564710888,1.0,0.1428571428571429,0
21.125,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I,0.0,0.0,0.0,0
21.25,0.125,A_MAJOR_inv1,A_MAJOR_inv1,V6,0.0,0.0,0.0,0
21.375,0.125,A_MAJOR_inv1,A_MAJOR_inv1,V6,0.0,0.0,0.0,0
21.5,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V,0.0,0.0,0.0,0
21.625,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V,0.0,0.0,0.0,0
21.75,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V,0.0,0.0,0.0,0
21.875,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V,0.0,0.0,0.0,0
22.0,0.125,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,V2,0.0,0.0,0.0,0
22.125,0.125,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,V2,0.0,0.0,0.0,0
22.25,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
22.375,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
22.5,0.125,A_MAJOR_inv2,A_MAJOR_inv2,V64,0.0,0.0,0.0,0
22.625,0.125,A_MAJOR_inv2,A_MAJOR_inv2,V64,0.0,0.0,0.0,0
22.75,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I,0.0,0.0,0.0,0
22.875,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I,0.0,0.0,0.0,0
23.0,0.125,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
23.125,0.125,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
23.25,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I,0.0,0.0,0.0,0
23.375,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I,0.0,0.0,0.0,0
23.5,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I,0.0,0.0,0.0,0
23.625,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I,0.0,0.0,0.0,0
23.75,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I,0.0,0.0,0.0,0
23.875,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I,0.0,0.0,0.0,0
24.0,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6(2),0.22497609334078883,2.0,0.1428571428571429,0
24.125,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6,0.0,0.0,0.0,0
24.25,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6,0.0,0.0,0.0,0
24.375,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6,0.0,0.0,0.0,0
24.5,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
24.625,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
24.75,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
24.875,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
25.0,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6(2),0.22497609334078883,2.0,0.1428571428571429,0
25.125,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6,0.0,0.0,0.0,0
25.25,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6,0.0,0.0,0.0,0
25.375,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6,0.0,0.0,0.0,0
25.5,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
25.625,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
25.75,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
25.875,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
26.0,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6(2),0.22497609334078883,2.0,0.1428571428571429,0
26.125,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6,0.0,0.0,0.0,0
26.25,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6,0.0,0.0,0.0,0
26.375,0.125,E_MINOR_inv1,E_MINOR_inv1,ii6,0.0,0.0,0.0,0
26.5,0.125,E_MAJ_MIN7_inv1,E_MAJ_MIN7_inv1,V65/V,0.0,0.0,0.0,0
26.625,0.125,E_MAJ_MIN7_inv1,E_MAJ_MIN7_inv1,V65/V,0.0,0.0,0.0,0
26.75,0.125,E_MAJ_MIN7_inv1,E_MAJ_MIN7_inv1,V65/V,0.0,0.0,0.0,0
26.875,0.125,E_MAJ_MIN7_inv1,E_MAJ_MIN7_inv1,V65/V,0.0,0.0,0.0,0
27.0,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V(4)},0.3823900954973646,1.0,0.1428571428571429,0
27.125,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V|HC,0.0,0.0,0.0,0
27.25,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V|HC,0.0,0.0,0.0,0
27.375,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V|HC,0.0,0.0,0.0,0
27.5,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V|HC,0.0,0.0,0.0,0
27.625,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V|HC,0.0,0.0,0.0,0
27.75,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V|HC,0.0,0.0,0.0,0
27.875,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V|HC,0.0,0.0,0.0,0
28.0,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6{,0.0,0.0,0.0,0
28.125,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6{,0.0,0.0,0.0,0
28.25,0.125,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,V2,0.0,0.0,0.0,0
28.375,0.125,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,V2,0.0,0.0,0.0,0
28.5,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
28.625,0.125,D_MAJOR_inv1,D_MAJOR_inv1,I6,0.0,0.0,0.0,0
28.75,0.125,A_MAJOR_inv1,A_MAJOR_inv1,V6,0.0,0.0,0.0,0
28.875,0.125,A_MAJOR_inv1,A_MAJOR_inv1,V6,0.0,0.0,0.0,0
29.0,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I(4),0.1722960564710888,1.0,0.1428571428571429,0
29.125,0.125,D_MAJOR_inv0,D_MAJOR_inv0,I,0.0,0.0,0.0,0
29.25,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V,0.0,0.0,0.0,0
29.375,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V,0.0,0.0,0.0,0
29.5,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V,0.0,0.0,0.0,0
29.625,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V,0.0,0.0,0.0,0
29.75,0.125,A_MAJOR_inv0,A_MAJOR_inv0,V,0.0,0.0,0.0,0
