time,matched_duration,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
3.921875,0.005208333333333481,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.9270833333333335,0.010416666666666519,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.9375,0.0078125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.9453125,0.0026041666666665186,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.9479166666666665,0.005208333333333481,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.953125,0.005208333333333481,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.9583333333333335,0.0026041666666665186,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.9609375,0.0078125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.96875,0.0078125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.9765625,0.0026041666666665186,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.9791666666666665,0.005208333333333481,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.984375,0.005208333333333481,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.9895833333333335,0.0026041666666665186,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.9921875,0.0078125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
4.0,0.0625,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
4.0625,0.0625,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
4.125,0.0625,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
4.1875,0.0625,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
4.25,0.0625,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
4.3125,0.03125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
4.34375,0.03125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
4.375,0.0625,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
4.4375,0.03125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
4.46875,0.03125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
4.5,0.0625,F_MIN_MIN7_inv3,F_MINOR_inv1,0.28704854098343635,19.0,0.5,1
4.5625,0.0625,F_MIN_MIN7_inv3,F_MINOR_inv1,0.28704854098343635,19.0,0.5,1
4.625,0.0625,F_MIN_MIN7_inv3,F_MINOR_inv1,0.11968579161559745,17.0,0.375,1
4.6875,0.03125,F_MIN_MIN7_inv3,F_MINOR_inv1,0.11968579161559745,17.0,0.375,1
4.71875,0.03125,F_MIN_MIN7_inv3,F_MINOR_inv1,0.11968579161559745,17.0,0.375,1
4.75,0.0625,B_DIM7_inv1,B_DIM7_inv1,0.0,0.0,0.0,0
4.8125,0.03125,B_DIM7_inv1,B_DIM7_inv1,0.0,0.0,0.0,0
4.84375,0.03125,B_DIM7_inv1,B_DIM7_inv1,0.0,0.0,0.0,0
4.875,0.0625,F_MINOR_inv2,F_MINOR_inv2,0.0,0.0,0.0,0
4.9375,0.03125,F_MINOR_inv2,F_MINOR_inv2,0.0,0.0,0.0,0
4.96875,0.03125,F_MINOR_inv2,F_MINOR_inv2,0.0,0.0,0.0,0
5.0,0.0625,B_DIM7_inv0,B_DIM7_inv0,0.0,0.0,0.0,0
5.0625,0.0625,B_DIM7_inv0,B_DIM7_inv0,0.0,0.0,0.0,0
5.125,0.0625,B_DIM7_inv0,B_DIM7_inv0,0.0,0.0,0.0,0
5.1875,0.0625,B_DIM7_inv0,B_DIM7_inv0,0.0,0.0,0.0,0
5.25,0.0625,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.3125,0.03125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.34375,0.03125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.375,0.0625,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.4375,0.03125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.46875,0.03125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.5,0.0625,Db_DIM7_inv3,Db_DIM7_inv3,0.09472637794026806,1.0,0.125,0
5.5625,0.0625,Db_DIM7_inv3,Db_DIM7_inv3,0.09472637794026806,1.0,0.125,0
5.625,0.0625,Db_DIM7_inv3,Db_DIM7_inv3,0.0,0.0,0.0,0
5.6875,0.03125,Db_DIM7_inv3,Db_DIM7_inv3,0.0,0.0,0.0,0
5.71875,0.03125,Db_DIM7_inv3,Db_DIM7_inv3,0.0,0.0,0.0,0
5.75,0.0625,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
5.8125,0.03125,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
5.84375,0.03125,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
5.875,0.0625,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
5.9375,0.03125,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
5.96875,0.03125,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
6.0,0.0625,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
6.0625,0.0625,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
6.125,0.0625,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
6.1875,0.0625,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
6.25,0.0625,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
6.3125,0.03125,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
6.34375,0.03125,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
6.375,0.0625,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
6.4375,0.03125,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
6.46875,0.03125,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
6.5,0.0625,B_DIM7_inv2,B_DIM7_inv2,0.31032382624697996,1.0,0.125,0
6.5625,0.0625,B_DIM7_inv2,B_DIM7_inv2,0.31032382624697996,1.0,0.125,0
6.625,0.0625,B_DIM7_inv2,B_DIM7_inv2,0.0,0.0,0.0,0
6.6875,0.0625,B_DIM7_inv2,B_DIM7_inv2,0.0,0.0,0.0,0
6.75,0.0625,B_DIMINISHED_inv1,B_DIMINISHED_inv1,0.0,0.0,0.0,0
6.8125,0.0625,B_DIMINISHED_inv1,B_DIMINISHED_inv1,0.0,0.0,0.0,0
6.875,0.0625,B_DIMINISHED_inv1,B_DIMINISHED_inv1,0.0,0.0,0.0,0
6.9375,0.03125,B_DIMINISHED_inv1,B_DIMINISHED_inv1,0.0,0.0,0.0,0
6.96875,0.03125,B_DIMINISHED_inv1,B_DIMINISHED_inv1,0.0,0.0,0.0,0
7.0,0.0625,B_DIM7_inv0,B_DIM7_inv0,0.16371478330344458,1.0,0.125,0
7.0625,0.0625,B_DIM7_inv0,B_DIM7_inv0,0.16371478330344458,1.0,0.125,0
7.125,0.0625,B_DIM7_inv0,B_DIM7_inv0,0.0,0.0,0.0,0
7.1875,0.0625,B_DIM7_inv0,B_DIM7_inv0,0.0,0.0,0.0,0
7.25,0.0625,B_DIM7_inv3,B_DIM7_inv3,0.0,0.0,0.0,0
7.3125,0.0625,B_DIM7_inv3,B_DIM7_inv3,0.0,0.0,0.0,0
7.375,0.0625,B_DIM7_inv3,B_DIM7_inv3,0.0,0.0,0.0,0
7.4375,0.03125,B_DIM7_inv3,B_DIM7_inv3,0.0,0.0,0.0,0
7.46875,0.03125,B_DIM7_inv3,B_DIM7_inv3,0.0,0.0,0.0,0
7.5,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.21500278181554466,1.0,0.125,0
7.5625,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.21500278181554466,1.0,0.125,0
7.625,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
7.6875,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
7.75,0.0625,F_MINOR_inv1,F_MINOR_inv1,0.0,0.0,0.0,0
7.8125,0.0625,F_MINOR_inv1,F_MINOR_inv1,0.0,0.0,0.0,0
7.875,0.0625,F_MINOR_inv1,F_MINOR_inv1,0.0,0.0,0.0,0
7.9375,0.0625,F_MINOR_inv1,F_MINOR_inv1,0.0,0.0,0.0,0
8.0,0.15625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.15625,0.015625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.171875,0.015625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.1875,0.015625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.203125,0.015625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.21875,0.015625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.234375,0.015625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.25,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.3125,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.375,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.4375,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
8.5,0.5,Ab_MAJOR_inv0,Ab_MAJOR_inv0,0.0,0.0,0.0,0
9.0,0.15625,C_MINOR_inv0,Ab_MAJOR_inv0,0.13151188010717485,13.0,0.7142857142857143,1
9.15625,0.015625,C_MINOR_inv0,Ab_MAJOR_inv0,0.13151188010717485,13.0,0.7142857142857143,1
9.171875,0.015625,C_MINOR_inv0,Ab_MAJOR_inv0,0.13151188010717485,13.0,0.7142857142857143,1
9.1875,0.010416666666666075,C_MINOR_inv0,Ab_MAJOR_inv0,0.13151188010717485,13.0,0.7142857142857143,1
9.197916666666666,0.010416666666667851,C_MINOR_inv0,Ab_MAJOR_inv0,0.13151188010717485,13.0,0.7142857142857143,1
9.208333333333334,0.010416666666666075,C_MINOR_inv0,Ab_MAJOR_inv0,0.13151188010717485,13.0,0.7142857142857143,1
9.21875,0.010416666666666075,C_MINOR_inv0,Ab_MAJOR_inv0,0.13151188010717485,13.0,0.7142857142857143,1
9.229166666666666,0.010416666666667851,C_MINOR_inv0,Ab_MAJOR_inv0,0.13151188010717485,13.0,0.7142857142857143,1
9.239583333333334,0.010416666666666075,C_MINOR_inv0,Ab_MAJOR_inv0,0.13151188010717485,13.0,0.7142857142857143,1
9.25,0.0625,C_MINOR_inv0,D_HALF_DIM7_inv1,0.5456098167604594,19.0,0.875,1
9.3125,0.0625,C_MINOR_inv0,D_HALF_DIM7_inv1,0.5456098167604594,19.0,0.875,1
9.375,0.0625,D_HALF_DIM7_inv1,D_HALF_DIM7_inv1,0.0,0.0,0.0,0
9.4375,0.0625,D_HALF_DIM7_inv1,D_HALF_DIM7_inv1,0.0,0.0,0.0,0
9.5,0.0625,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.5625,0.0625,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.625,0.010416666666666075,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.635416666666666,0.010416666666667851,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.645833333333334,0.010416666666666075,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.65625,0.010416666666666075,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.666666666666666,0.010416666666667851,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.677083333333334,0.010416666666666075,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.6875,0.008928571428571175,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.696428571428571,0.008928571428571175,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.705357142857142,0.008928571428571175,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.714285714285714,0.008928571428572951,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.723214285714286,0.008928571428571175,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.732142857142858,0.008928571428571175,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.741071428571429,0.008928571428571175,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
9.75,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.7578125,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.765625,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.7734375,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.78125,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.7890625,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.796875,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.8046875,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.8125,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.8203125,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.828125,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.8359375,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.84375,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.8515625,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.859375,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.8671875,0.0078125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.875,0.09375,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.006211913428094684,1.0,0.11111111111111116,0
9.96875,0.03125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.006211913428094684,1.0,0.11111111111111116,0
10.0,0.125,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
10.125,0.125,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
10.25,0.125,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
10.375,0.125,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
10.5,0.125,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
10.625,0.125,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
10.75,0.125,C_MAJ_MIN7_inv0,C_MINOR_inv0,0.3376445983879136,3.0,0.25,1
10.875,0.125,C_MAJ_MIN7_inv0,C_MINOR_inv0,0.3376445983879136,3.0,0.25,1
11.0,0.125,F_MINOR_inv1,F_MINOR_inv1,0.0,0.0,0.0,0
11.125,0.125,F_MINOR_inv1,F_MINOR_inv1,0.0,0.0,0.0,0
11.25,0.125,C_MAJOR_inv0,F_MINOR_inv1,0.4544148011507143,14.0,0.8571428571428572,1
11.375,0.125,C_MAJOR_inv0,F_MINOR_inv1,0.4544148011507143,14.0,0.8571428571428572,1
11.5,0.125,F_MINOR_inv0,F_MINOR_inv1,0.09069101421628623,9.0,0.2857142857142857,1
11.625,0.125,F_MINOR_inv0,F_MINOR_inv1,0.09069101421628623,9.0,0.2857142857142857,1
11.75,0.125,B_DIMINISHED_inv1,F_MINOR_inv1,0.6363107952594371,23.0,0.8571428571428572,1
11.875,0.125,B_DIMINISHED_inv1,F_MINOR_inv1,0.6363107952594371,23.0,0.8571428571428572,1
12.0,0.125,C_MINOR_inv0,C_MAJ_MIN7_inv0,0.3376445983879136,3.0,0.25,1
12.125,0.125,C_MINOR_inv0,C_MAJ_MIN7_inv0,0.3376445983879136,3.0,0.25,1
12.25,0.125,C_MAJOR_inv0,C_MAJ_MIN7_inv0,0.00602463283347876,2.0,0.125,1
12.375,0.125,C_MAJOR_inv0,C_MAJ_MIN7_inv0,0.00602463283347876,2.0,0.125,1
12.5,0.125,C_MAJOR_inv0,C_MAJ_MIN7_inv0,0.00602463283347876,2.0,0.125,1
12.625,0.125,C_MAJOR_inv0,C_MAJ_MIN7_inv0,0.00602463283347876,2.0,0.125,1
12.75,0.125,C_MAJ_MIN7_inv0,C_MAJ_MIN7_inv0,0.0,0.0,0.0,0
12.875,0.125,C_MAJ_MIN7_inv0,C_MAJ_MIN7_inv0,0.0,0.0,0.0,0
13.0,0.125,F_MINOR_inv1,F_MINOR_inv1,0.0,0.0,0.0,0
13.125,0.125,F_MINOR_inv1,F_MINOR_inv1,0.0,0.0,0.0,0
13.25,0.125,C_MAJOR_inv0,F_MINOR_inv1,0.4544148011507143,14.0,0.8571428571428572,1
13.375,0.125,C_MAJOR_inv0,F_MINOR_inv1,0.4544148011507143,14.0,0.8571428571428572,1
13.5,0.125,F_MINOR_inv0,F_MINOR_inv1,0.09069101421628623,9.0,0.2857142857142857,1
13.625,0.125,F_MINOR_inv0,F_MINOR_inv1,0.09069101421628623,9.0,0.2857142857142857,1
13.75,0.125,B_DIMINISHED_inv1,F_MINOR_inv1,0.6363107952594371,23.0,0.8571428571428572,1
13.875,0.125,B_DIMINISHED_inv1,F_MINOR_inv1,0.6363107952594371,23.0,0.8571428571428572,1
14.0,0.125,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
14.125,0.125,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
14.25,0.125,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
14.375,0.125,C_MINOR_inv0,C_MINOR_inv0,0.0,0.0,0.0,0
14.5,0.125,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv2,0.0,0.0,0.0,0
14.625,0.125,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv2,0.0,0.0,0.0,0
14.75,0.125,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv2,0.0,0.0,0.0,0
14.875,0.125,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv2,0.0,0.0,0.0,0
15.0,0.125,C_MINOR_inv1,C_MINOR_inv1,0.0,0.0,0.0,0
15.125,0.125,C_MINOR_inv1,C_MINOR_inv1,0.0,0.0,0.0,0
15.25,0.125,C_MINOR_inv1,C_MINOR_inv1,0.0,0.0,0.0,0
15.375,0.125,C_MINOR_inv1,C_MINOR_inv1,0.0,0.0,0.0,0
15.5,0.125,D_DIMINISHED_inv1,D_DIMINISHED_inv1,0.0,0.0,0.0,0
15.625,0.125,D_DIMINISHED_inv1,D_DIMINISHED_inv1,0.0,0.0,0.0,0
15.75,0.125,D_DIMINISHED_inv1,D_DIMINISHED_inv1,0.0,0.0,0.0,0
15.875,0.125,D_DIMINISHED_inv1,D_DIMINISHED_inv1,0.0,0.0,0.0,0
16.0,0.125,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
16.125,0.125,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
16.25,0.125,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
16.375,0.125,G_MAJOR_inv0,C_MINOR_inv2,0.03726734388909181,0.0,0.2857142857142857,1
16.5,0.125,Gb_DIM7_inv1,Gb_DIM7_inv1,0.0428834238195418,1.0,0.11111111111111116,0
16.625,0.125,Gb_DIM7_inv1,Gb_DIM7_inv1,0.0428834238195418,1.0,0.11111111111111116,0
16.75,0.125,Gb_DIM7_inv1,Gb_DIM7_inv1,0.0428834238195418,1.0,0.11111111111111116,0
16.875,0.125,Gb_DIM7_inv1,Gb_DIM7_inv1,0.0428834238195418,1.0,0.11111111111111116,0
17.0,0.125,Gb_DIM7_inv0,Gb_DIM7_inv0,0.0,0.0,0.0,0
17.125,0.125,Gb_DIM7_inv0,Gb_DIM7_inv0,0.0,0.0,0.0,0
17.25,0.125,Gb_DIM7_inv0,Gb_DIM7_inv0,0.0,0.0,0.0,0
17.375,0.125,Gb_DIM7_inv0,Gb_DIM7_inv0,0.0,0.0,0.0,0
17.5,0.125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
