	label	mc	mc_onset	color_name
131	D#:o, inv:1	33	5/8	red
132	A:KeyMode.MAJOR	34	0	red
133	E:M, inv:0	34	0	green
134	--	34	1/4	yellow
135	--	34	3/8	red
136	--	34	1/2	yellow
137	E:KeyMode.MAJOR	34	5/8	green
138	D#:o, inv:1	34	5/8	red
139	A:KeyMode.MAJOR	35	0	red
140	E:M, inv:0	35	0	green
141	--	35	3/8	red
142	C#:m, inv:0	35	3/8	red
143	E:KeyMode.MAJOR	36	0	green
144	B:M, inv:0	36	0	yellow
145	A:KeyMode.MAJOR	36	3/8	red
146	E:M, inv:1	36	3/8	red
147	E:KeyMode.MAJOR	37	0	green
148	B:M, inv:0	37	0	yellow
149	A:KeyMode.MAJOR	37	3/8	red
150	E:M, inv:0	37	3/8	red
151	E:KeyMode.MAJOR	37	1/2	green
152	B:M, inv:2	37	1/2	yellow
153	B:M, inv:0	38	0	yellow
154	B:Mm7, inv:0	39	0	green
155	A:KeyMode.MAJOR	40	0	red
156	E:M, inv:0	40	0	red
157	E:KeyMode.MAJOR	40	3/8	green
158	B:Mm7, inv:3	40	3/8	green
159	A:KeyMode.MAJOR	41	0	red
160	E:M, inv:1	41	0	green
161	E:KeyMode.MAJOR	41	3/8	green
162	B:Mm7, inv:1	41	3/8	green
163	A:KeyMode.MAJOR	42	0	red
164	E:M, inv:0	42	0	green
165	E:KeyMode.MAJOR	42	3/8	green
166	B:M, inv:0	42	3/8	red
167	--	42	1/2	green
168	--	42	5/8	red
169	A:KeyMode.MAJOR	43	0	red
170	E:M, inv:0	43	0	green
171	--	43	1/8	red
172	--	43	1/4	green
173	A:M, inv:0	43	3/8	green
174	--	43	1/2	red
175	--	43	5/8	green
176	E:M, inv:0	44	0	green
177	A:M, inv:0	44	3/8	yellow
178	--	44	1/2	red
179	--	44	5/8	green
180	E:M, inv:0	45	0	green
181	--	45	1/8	red
182	--	45	1/4	green
183	A:M, inv:0	45	3/8	green
184	--	45	1/2	red
185	--	45	5/8	green
186	E:M, inv:0	46	0	green
187	E:KeyMode.MAJOR	46	3/8	green
188	B:Mm7, inv:1	46	3/8	green
189	--	46	5/8	red
190	--	46	5/8	red
191	A:KeyMode.MAJOR	47	0	red
192	E:M, inv:2	47	0	red
193	--	47	1/8	red
194	--	47	1/4	green
195	--	47	3/8	red
196	C#:m, inv:0	47	3/8	red
197	--	47	1/2	red
198	E:KeyMode.MAJOR	48	0	green
199	B:M, inv:0	48	0	green
200	--	48	3/8	yellow
201	A:KeyMode.MAJOR	49	0	red
202	E:M, inv:1	49	0	green
203	--	49	1/4	red
204	E:KeyMode.MAJOR	49	3/8	green
205	B:M, inv:0	49	3/8	green
206	B:M, inv:1	49	5/8	yellow
207	A:KeyMode.MAJOR	50	0	red
208	E:M, inv:0	50	0	green
209	--	50	3/8	red
210	--	50	1/2	red
211	--	50	5/8	red
212	E:M, inv:1	51	0	green
213	E:KeyMode.MAJOR	51	1/8	green
214	A:M, inv:0	51	1/8	green
215	A:KeyMode.MAJOR	51	1/4	red
216	E:M, inv:1	51	1/4	green
217	E:KeyMode.MAJOR	51	3/8	green
218	A:M, inv:0	51	3/8	green
219	A:KeyMode.MAJOR	51	1/2	red
220	E:M, inv:1	51	1/2	green
221	E:KeyMode.MAJOR	51	5/8	green
222	A:M, inv:0	51	5/8	green
223	A:KeyMode.MAJOR	52	0	red
224	E:M, inv:1	52	0	green
225	E:KeyMode.MAJOR	52	3/8	green
226	A:M, inv:1	52	3/8	green
227	--	52	1/2	red
228	--	52	5/8	yellow
229	A:KeyMode.MAJOR	53	0	red
230	E:M, inv:1	53	0	green
231	E:KeyMode.MAJOR	53	1/8	green
232	A:M, inv:0	53	1/8	green
233	--	53	1/4	red
234	--	53	3/8	green
235	A:KeyMode.MAJOR	53	1/2	red
236	E:M, inv:1	53	1/2	green
237	E:KeyMode.MAJOR	53	5/8	green
238	A:M, inv:0	53	5/8	green
239	A:KeyMode.MAJOR	54	0	red
240	E:M, inv:1	54	0	green
241	--	54	3/8	red
242	E:KeyMode.MAJOR	54	1/2	green
243	A:M, inv:1	54	1/2	green
244	A:KeyMode.MAJOR	55	0	red
245	E:M, inv:2	55	0	green
246	E:KeyMode.MAJOR	55	1/4	green
247	B:M, inv:0	55	1/4	red
248	B:KeyMode.MAJOR	55	3/8	green
249	F#:Mm7, inv:1	55	3/8	red
250	--	55	1/2	green
251	E:KeyMode.MAJOR	56	0	green
252	B:Mm7, inv:0	56	0	yellow
253	--	56	5/8	red
254	--	56	5/8	red
255	B:KeyMode.MAJOR	57	0	red
256	F#:Mm7, inv:3	57	0	red
257	--	57	1/8	red
258	--	57	1/4	green
259	--	57	1/4	red
260	--	57	3/8	red
261	--	57	3/8	red
262	--	57	5/8	red
263	--	57	5/8	red
264	E:KeyMode.MAJOR	58	0	green
265	B:Mm7, inv:2	58	0	red
266	--	58	1/8	red
267	--	58	1/4	red
268	B:KeyMode.MAJOR	58	3/8	red
269	F#:Mm7, inv:0	58	3/8	red
270	--	58	1/2	red
271	--	58	5/8	green
272	--	58	5/8	green
273	E:KeyMode.MAJOR	59	0	green
274	B:M, inv:0	59	0	green
275	B:Mm7, inv:3	59	1/2	green
276	E:M, inv:1	60	0	green
277	A:KeyMode.MAJOR	60	1/4	red
278	E:Mm7, inv:1	60	1/4	yellow
279	E:KeyMode.MAJOR	60	3/8	green
280	E:M, inv:1	60	3/8	green
281	A:KeyMode.MAJOR	60	1/2	red
282	G#:o, inv:1	60	1/2	red
283	E:KeyMode.MAJOR	60	5/8	green
284	D#:M, inv:1	60	5/8	red
285	A:KeyMode.MAJOR	61	0	red
286	C#:m, inv:1	61	0	green
287	E:KeyMode.MAJOR	61	1/4	green
288	B:M, inv:1	61	1/4	red
289	A:KeyMode.MAJOR	61	3/8	red
290	E:M, inv:0	61	3/8	red
291	A:M, inv:1	62	0	green
292	E:KeyMode.MAJOR	62	3/8	green
293	B:M, inv:1	62	3/8	red
294	A:KeyMode.MAJOR	62	1/2	red
295	E:M, inv:0	62	1/2	red
296	A:M, inv:0	63	0	red
297	E:KeyMode.MAJOR	63	3/8	green
298	B:M, inv:0	63	3/8	green
299	A:KeyMode.MAJOR	64	0	red
300	E:M, inv:0	64	0	green
301	E:KeyMode.MAJOR	64	1/4	green
302	D#:o, inv:1	64	1/4	red
303	A:KeyMode.MAJOR	64	3/8	red
304	E:M, inv:0	64	3/8	green
305	A:M, inv:0	64	5/8	green
306	E:M, inv:0	65	0	green
307	A:M, inv:0	65	1/4	green
308	E:M, inv:0	65	3/8	green
309	E:KeyMode.MAJOR	65	5/8	green
310	D#:o, inv:1	65	5/8	red
311	A:KeyMode.MAJOR	66	0	red
312	E:M, inv:0	66	0	green
313	E:KeyMode.MAJOR	66	1/4	green
314	D#:o, inv:1	66	1/4	red
315	A:KeyMode.MAJOR	66	3/8	red
316	E:M, inv:0	66	3/8	green
317	A:M, inv:0	66	5/8	green
318	E:M, inv:0	67	0	green
319	A:M, inv:0	67	1/4	green
320	E:M, inv:0	67	3/8	green
321	E:KeyMode.MAJOR	67	5/8	green
322	D#:o, inv:1	67	5/8	red
323	A:KeyMode.MAJOR	68	0	red
324	E:M, inv:0	68	0	green
325	E:M, inv:2	69	0	red
326	f#:KeyMode.MINOR	69	3/8	green
327	E#:o7, inv:0	69	3/8	green
328	A:KeyMode.MAJOR	70	0	red
329	F#:m, inv:0	70	0	green
330	E:KeyMode.MAJOR	70	3/8	green
331	D#:o7, inv:0	70	3/8	green
332	A:KeyMode.MAJOR	71	0	red
333	E:M, inv:0	71	0	green
334	--	71	1/4	red
335	--	71	1/4	red
336	--	71	3/8	red
337	--	71	3/8	red
338	--	71	5/8	red
339	E:KeyMode.MAJOR	72	0	green
340	B:Mm7, inv:0	72	0	yellow
341	--	72	3/8	green
342	A:KeyMode.MAJOR	73	0	red
343	E:M, inv:0	73	0	green
344	A:M, inv:1	74	0	red
345	E:M, inv:0	74	1/4	red
346	E:M, inv:1	74	3/8	red
347	E:M, inv:0	74	1/2	red
348	A:M, inv:0	75	0	green
349	F#:m, inv:0	76	0	green
350	E:M, inv:1	76	1/8	green
351	A:M, inv:0	76	1/4	green
352	E:KeyMode.MAJOR	76	3/8	green
353	B:Mm7, inv:0	76	3/8	green
354	--	76	1/2	red
355	--	76	5/8	red
356	A:KeyMode.MAJOR	77	0	red
357	E:M, inv:0	77	0	green
358	--	77	1/8	red
359	--	77	1/4	yellow
360	--	77	3/8	red
361	E:KeyMode.MAJOR	77	1/2	green
362	B:M, inv:0	77	1/2	green
363	--	77	5/8	red
364	A:KeyMode.MAJOR	78	0	red
365	D:+, inv:0	78	0	red
366	E:M, inv:1	78	3/8	red
367	E:KeyMode.MAJOR	79	0	green
368	B:M, inv:0	79	0	green
369	--	79	1/4	red
370	--	79	3/8	red
371	A:KeyMode.MAJOR	79	5/8	green
372	G#:o, inv:1	79	5/8	yellow
373	E:KeyMode.MAJOR	80	0	red
374	B:M, inv:0	80	0	red
375	--	80	1/8	green
376	--	80	1/8	red
377	--	80	1/4	red
378	--	80	3/8	yellow
379	--	80	1/2	red
380	--	80	5/8	red
381	B:KeyMode.MAJOR	81	0	green
382	F#:Mm7, inv:0	81	0	red
383	--	81	1/8	yellow
384	--	81	1/4	red
385	--	81	3/8	red
386	--	81	1/2	yellow
387	--	81	5/8	red
388	E:KeyMode.MAJOR	82	0	green
389	B:Mm7, inv:0	82	0	yellow
390	--	82	3/8	green
391	E:M, inv:0	83	0	green
392	A:KeyMode.MAJOR	83	5/8	red
393	E:Mm7, inv:3	83	5/8	yellow
394	E:KeyMode.MAJOR	84	0	green
395	B:Mm7, inv:0	84	0	green
396	A:KeyMode.MAJOR	85	0	red
397	E:M, inv:0	85	0	green
398	E:KeyMode.MAJOR	86	0	green
399	B:Mm7, inv:0	86	0	green
400	A:KeyMode.MAJOR	87	0	red
401	E:M, inv:0	87	0	green
402	E:KeyMode.MAJOR	87	3/8	green
403	B:Mm7, inv:0	87	3/8	green
404	A:KeyMode.MAJOR	88	0	red
405	E:M, inv:0	88	0	green
406	E:KeyMode.MAJOR	88	3/8	green
407	B:Mm7, inv:0	88	3/8	green
408	A:KeyMode.MAJOR	89	0	red
409	E:M, inv:0	89	0	green
410	E:M, inv:2	90	0	yellow
411	E:KeyMode.MAJOR	90	1/8	green
412	B:M, inv:0	90	1/8	red
413	A:KeyMode.MAJOR	90	3/8	red
414	E:M, inv:1	90	3/8	yellow
415	E:M, inv:0	91	0	green
416	E:M, inv:1	91	1/8	yellow
417	E:M, inv:0	91	3/8	green
418	E:m, inv:0	92	0	red
419	--	93	0	red
420	C:M, inv:1	93	0	red
421	--	94	0	red
422	C:M, inv:0	94	0	green
423	C:M, inv:1	94	3/8	yellow
424	C:KeyMode.MAJOR	95	0	green
425	G:Mm7, inv:0	95	0	green
426	G:M, inv:0	95	3/8	yellow
427	A:KeyMode.MAJOR	96	0	red
428	C:M, inv:0	96	0	green
429	C:M, inv:1	96	1/4	yellow
430	C:M, inv:0	96	3/8	green
431	C:M, inv:1	97	0	yellow
432	C:M, inv:0	97	3/8	green
433	C:M, inv:1	98	0	yellow
434	C:M, inv:0	98	3/8	green
435	G:M, inv:0	99	0	yellow
436	C:KeyMode.MAJOR	99	3/8	green
437	G:Mm7, inv:0	99	3/8	green
438	A:KeyMode.MAJOR	100	0	red
439	C:M, inv:0	100	0	green
440	C:M, inv:2	100	3/8	yellow
441	C:M, inv:1	101	0	green
442	--	101	5/8	red
443	--	101	5/8	yellow
444	--	102	0	red
445	A:M, inv:1	102	0	green
446	C#:M, inv:0	102	1/4	red
447	A:M, inv:1	102	3/8	green
448	D:KeyMode.MAJOR	102	1/2	yellow
449	A:Mm7, inv:1	102	1/2	yellow
450	--	102	5/8	green
451	A:KeyMode.MAJOR	103	0	red
452	D:m, inv:0	103	0	green
453	--	103	1/4	yellow
454	C:M, inv:1	103	3/8	red
455	D:m, inv:0	103	1/2	green
456	A:M, inv:1	103	5/8	green
457	D:m, inv:0	104	0	green
458	--	104	1/4	yellow
459	--	104	3/8	red
460	--	104	1/2	green
461	A:M, inv:1	104	5/8	green
462	D:m, inv:0	105	0	green
463	C:M, inv:1	105	1/4	red
464	D:m, inv:0	105	3/8	green
465	G:m, inv:0	105	5/8	green
466	D:m, inv:0	106	0	green
467	G:m, inv:0	106	1/4	green
468	D:m, inv:0	106	3/8	green
469	C:M, inv:1	106	5/8	red
470	D:m, inv:0	107	0	green
471	--	107	3/8	yellow
472	G#:o7, inv:0	107	3/8	green
473	E:Mm7, inv:0	107	1/2	red
474	--	107	5/8	green
475	F:M, inv:0	108	0	green
476	C:KeyMode.MAJOR	108	3/8	green
477	G:Mm7, inv:1	108	3/8	red
478	--	108	1/2	red
479	--	108	5/8	yellow
480	G:KeyMode.MAJOR	109	0	red
481	F#:o, inv:1	109	0	red
482	--	109	3/8	red
483	--	109	3/8	red
484	C:KeyMode.MAJOR	109	1/2	red
485	G:M, inv:0	109	1/2	red
486	G:KeyMode.MAJOR	109	5/8	red
487	F#:o, inv:1	109	5/8	red
488	C:KeyMode.MAJOR	110	0	red
489	E:m, inv:0	110	0	green
490	--	110	1/4	yellow
491	--	110	3/8	red
492	--	110	1/2	yellow
493	G:KeyMode.MAJOR	110	5/8	red
494	F#:o, inv:0	110	5/8	yellow
495	C:KeyMode.MAJOR	111	0	red
496	E:m, inv:0	111	0	green
497	--	111	1/4	yellow
498	--	111	3/8	red
499	--	111	1/2	yellow
500	G:KeyMode.MAJOR	111	5/8	red
501	D:M, inv:1	111	5/8	red
502	C:KeyMode.MAJOR	112	0	red
503	E:m, inv:0	112	0	green
504	a:KeyMode.MINOR	112	3/8	green
505	E:Mm7, inv:3	112	3/8	green
506	f#:KeyMode.MINOR	113	0	green
507	C#:Mm7, inv:0	113	0	green
508	C#:KeyMode.MAJOR	113	3/8	green
509	B#:o7, inv:0	113	3/8	green
510	f#:KeyMode.MINOR	114	0	green
511	C#:M, inv:0	114	0	green
512	--	114	1/4	red
513	C#:Mm7, inv:0	114	3/8	green
514	--	114	5/8	red
515	C#:M, inv:0	115	0	red
516	--	115	1/4	red
517	C#:Mm7, inv:0	115	3/8	green
518	--	115	5/8	red
519	C#:M, inv:0	116	0	green
520	--	116	1/4	red
521	C#:Mm7, inv:0	116	3/8	green
522	--	116	5/8	red
523	C#:M, inv:0	117	0	red
524	--	117	1/4	red
525	C#:Mm7, inv:0	117	3/8	green
526	--	117	5/8	red
527	C#:M, inv:0	118	0	green
528	C#:Mm7, inv:0	118	3/8	green
529	C#:Mm7, inv:1	119	0	yellow
530	F#:m, inv:0	120	0	green
531	D:M, inv:0	121	0	green
532	F#:m, inv:0	121	1/4	red
533	F#:m, inv:1	121	3/8	red
534	F#:m, inv:0	121	1/2	red
535	b:KeyMode.MINOR	121	5/8	red
536	F#:Mm7, inv:1	121	5/8	red
537	f#:KeyMode.MINOR	122	0	green
538	B:m, inv:0	122	0	green
539	--	122	1/4	red
540	C#:M, inv:0	122	3/8	red
541	--	122	1/2	green
542	C#:Mm7, inv:0	122	5/8	red
543	F#:m, inv:0	123	0	green
544	--	123	1/4	yellow
545	B:m, inv:0	123	3/8	green
546	--	123	5/8	red
547	C#:Mm7, inv:0	124	0	green
548	--	124	1/4	red
549	F#:m, inv:0	124	3/8	green
550	--	124	5/8	yellow
551	B:m, inv:0	125	0	green
552	G#:o, inv:0	125	1/4	green
553	F#:m, inv:0	125	3/8	red
554	--	125	5/8	green
555	B:m, inv:0	126	0	yellow
556	--	126	1/4	green
557	--	126	3/8	yellow
558	G:M, inv:1	126	5/8	red
559	C#:KeyMode.MAJOR	127	0	green
560	B#:o7, inv:1	127	0	green
561	--	127	1/4	yellow
562	--	127	3/8	green
563	--	127	5/8	yellow
564	f#:KeyMode.MINOR	128	0	green
565	C#:M, inv:0	128	0	green
566	C#:Mm7, inv:0	129	0	yellow
567	--	129	3/8	green
568	F#:m, inv:0	130	0	green
569	F#:m, inv:1	130	3/8	green
570	G#:o, inv:1	131	0	green
571	C#:M, inv:0	131	3/8	yellow
572	C#:Mm7, inv:0	131	1/2	green
573	D:M, inv:0	132	0	green
574	A:M, inv:0	132	3/8	red
575	G#:o, inv:1	133	0	green
576	C#:M, inv:0	133	3/8	yellow
577	C#:Mm7, inv:0	133	1/2	green
578	F#:m, inv:0	134	0	green
579	D:M, inv:1	134	1/4	red
580	F#:m, inv:0	134	3/8	green
581	--	134	5/8	yellow
582	B:m, inv:0	135	0	green
583	b:KeyMode.MINOR	135	1/4	red
584	F#:M, inv:1	135	1/4	red
585	f#:KeyMode.MINOR	135	3/8	green
586	B:m, inv:0	135	3/8	green
587	B:m, inv:1	135	5/8	green
588	A:KeyMode.MAJOR	136	0	green
589	E:M, inv:0	136	0	green
590	E:Mm7, inv:0	136	1/4	yellow
591	E:M, inv:0	136	3/8	green
592	E:KeyMode.MAJOR	136	1/2	red
593	B:Mm7, inv:0	136	1/2	red
594	A:KeyMode.MAJOR	136	5/8	green
595	E:Mm7, inv:1	136	5/8	green
596	A:M, inv:0	137	0	green
597	D:KeyMode.MAJOR	137	1/4	red
598	A:Mm7, inv:1	137	1/4	yellow
599	A:KeyMode.MAJOR	137	3/8	green
600	E:Mm7, inv:2	137	3/8	green
601	--	137	1/2	red
602	--	137	5/8	yellow
603	D:KeyMode.MAJOR	138	0	red
604	A:M, inv:0	138	0	green
605	--	138	1/4	yellow
606	A:KeyMode.MAJOR	138	3/8	green
607	E:Mm7, inv:2	138	3/8	green
608	--	138	1/2	red
609	--	138	5/8	yellow
610	D:KeyMode.MAJOR	139	0	red
611	A:M, inv:0	139	0	green
612	A:M, inv:1	139	1/4	green
613	D:M, inv:0	139	3/8	green
614	--	139	5/8	yellow
615	A:KeyMode.MAJOR	140	0	green
616	E:M, inv:0	140	0	green
617	--	140	1/4	red
618	D:KeyMode.MAJOR	140	3/8	red
619	A:M, inv:0	140	3/8	green
620	--	140	5/8	yellow
621	A:KeyMode.MAJOR	141	0	green
622	E:Mm7, inv:0	141	0	green
623	D:KeyMode.MAJOR	141	1/4	red
624	A:M, inv:0	141	1/4	green
625	A:KeyMode.MAJOR	141	3/8	green
626	E:M, inv:0	141	3/8	green
627	D:KeyMode.MAJOR	141	5/8	red
628	A:M, inv:0	141	5/8	green
629	A:KeyMode.MAJOR	142	0	green
630	E:Mm7, inv:0	142	0	green
631	D:KeyMode.MAJOR	142	1/4	red
632	A:M, inv:0	142	1/4	green
633	A:KeyMode.MAJOR	142	3/8	green
634	E:M, inv:0	142	3/8	green
635	D:KeyMode.MAJOR	142	5/8	red
636	A:M, inv:0	142	5/8	green
637	A:KeyMode.MAJOR	143	0	green
638	E:Mm7, inv:0	143	0	green
639	D:KeyMode.MAJOR	143	1/4	red
640	C#:o7, inv:0	143	1/4	red
641	A:KeyMode.MAJOR	143	3/8	green
642	E:Mm7, inv:0	143	3/8	green
643	D:KeyMode.MAJOR	143	5/8	red
644	C#:o7, inv:0	143	5/8	red
645	A:KeyMode.MAJOR	144	0	green
646	E:Mm7, inv:0	144	0	green
647	--	144	1/4	red
648	E:M, inv:0	144	3/8	green
649	E:KeyMode.MAJOR	144	5/8	red
650	D#:o, inv:1	144	5/8	red
651	A:KeyMode.MAJOR	145	0	green
652	E:M, inv:0	145	0	green
653	D:KeyMode.MAJOR	145	1/4	green
654	A:Mm7, inv:1	145	1/4	red
655	A:KeyMode.MAJOR	145	3/8	green
656	E:Mm7, inv:0	145	3/8	red
657	D:KeyMode.MAJOR	145	5/8	red
658	C#:o, inv:0	145	5/8	red
659	A:KeyMode.MAJOR	146	0	green
660	E:Mm7, inv:0	146	0	green
661	--	146	1/4	red
662	E:M, inv:0	146	3/8	green
663	E:KeyMode.MAJOR	146	5/8	green
664	B:Mm7, inv:3	146	5/8	green
665	A:KeyMode.MAJOR	147	0	green
666	E:M, inv:0	147	0	green
667	E:KeyMode.MAJOR	147	1/4	green
668	B:Mm7, inv:2	147	1/4	green
669	A:KeyMode.MAJOR	147	3/8	green
670	E:M, inv:0	147	3/8	green
671	E:KeyMode.MAJOR	147	5/8	green
672	B:Mm7, inv:2	147	5/8	green
673	A:KeyMode.MAJOR	148	0	green
674	E:M, inv:0	148	0	green
675	E:Mm7, inv:3	148	3/8	green
676	A:M, inv:1	149	0	green
677	E:Mm7, inv:2	149	3/8	yellow
678	A:M, inv:0	150	0	green
679	A:M, inv:2	150	3/8	yellow
680	A:M, inv:0	151	0	green
681	E:Mm7, inv:0	152	0	green
682	A:M, inv:0	153	0	green
683	A:M, inv:2	153	3/8	yellow
684	A:M, inv:0	154	0	green
685	D:KeyMode.MAJOR	155	0	red
686	A:Mm7, inv:0	155	0	yellow
687	A:M, inv:0	155	3/8	green
688	A:KeyMode.MAJOR	156	0	green
689	E:Mm7, inv:0	156	0	green
690	D:KeyMode.MAJOR	157	0	red
691	A:M, inv:0	157	0	green
692	A:Mm7, inv:0	157	3/8	yellow
693	--	157	5/8	red
694	G:KeyMode.MAJOR	158	0	red
695	D:Mm7, inv:2	158	0	yellow
696	--	158	3/8	yellow
697	D:KeyMode.MAJOR	159	0	red
698	A:M, inv:0	159	0	green
699	G:KeyMode.MAJOR	160	0	red
700	D:M, inv:2	160	0	yellow
701	D:KeyMode.MAJOR	160	3/8	red
702	A:M, inv:0	160	3/8	red
703	G:KeyMode.MAJOR	160	5/8	red
704	D:M, inv:2	160	5/8	yellow
705	D:KeyMode.MAJOR	161	0	red
706	A:M, inv:1	161	0	yellow
707	A:M, inv:0	161	3/8	green
708	--	161	5/8	red
709	G:KeyMode.MAJOR	162	0	red
710	D:M, inv:1	162	0	green
711	D:KeyMode.MAJOR	162	1/4	red
712	F#:m, inv:0	162	1/4	red
713	G:KeyMode.MAJOR	162	3/8	red
714	D:M, inv:1	162	3/8	green
715	D:KeyMode.MAJOR	162	1/2	red
716	A:M, inv:0	162	1/2	red
717	G:KeyMode.MAJOR	162	5/8	red
718	D:+, inv:1	162	5/8	red
719	D:KeyMode.MAJOR	163	0	red
720	B:m, inv:1	163	0	green
721	G:KeyMode.MAJOR	163	3/8	red
722	D:M, inv:0	163	3/8	red
723	D:KeyMode.MAJOR	163	5/8	red
724	B:mm7, inv:1	163	5/8	yellow
725	A:KeyMode.MAJOR	164	0	green
726	E:M, inv:0	164	0	green
727	D:KeyMode.MAJOR	164	1/4	red
728	C#:%7, inv:1	164	1/4	red
729	A:KeyMode.MAJOR	164	3/8	green
730	E:M, inv:0	164	3/8	green
731	--	164	5/8	yellow
732	D:KeyMode.MAJOR	165	0	red
733	A:M, inv:0	165	0	green
734	--	165	1/4	yellow
735	A:KeyMode.MAJOR	165	3/8	green
736	E:Mm7, inv:2	165	3/8	green
737	--	165	1/2	red
738	--	165	5/8	yellow
739	D:KeyMode.MAJOR	166	0	red
740	A:M, inv:0	166	0	green
741	--	166	1/4	yellow
742	--	166	3/8	red
