	label	mc	mc_onset	color_name
130	G:Mm7, inv:0	27	1/4	red
131	--	27	3/8	red
132	--	27	5/8	red
133	--	27	7/8	red
134	--	28	0	red
135	a:KeyMode.MINOR	29	0	green
136	A:m, inv:0	29	0	green
137	A:m, inv:1	29	1/4	yellow
138	E:M, inv:2	29	1/2	yellow
139	E:Mm7, inv:0	29	3/4	yellow
140	A:m, inv:1	30	0	green
141	A:m, inv:0	30	1/4	yellow
142	E:M, inv:1	30	1/2	yellow
143	E:Mm7, inv:0	30	3/4	yellow
144	A:m, inv:0	31	0	green
145	d:KeyMode.MINOR	31	1/2	green
146	A:Mm7, inv:1	31	1/2	green
147	A:Mm7, inv:0	31	3/4	yellow
148	--	31	7/8	green
149	a:KeyMode.MINOR	32	0	green
150	D:m, inv:0	32	0	green
151	--	32	1/2	red
152	e:KeyMode.MINOR	33	0	yellow
153	B:Mm7, inv:0	33	0	green
154	a:KeyMode.MINOR	33	1/2	green
155	B:%7, inv:2	33	1/2	green
156	E:M, inv:0	34	0	green
157	d:KeyMode.MINOR	34	1/2	green
158	A:Mm7, inv:3	34	1/2	green
159	e:KeyMode.MINOR	35	0	yellow
160	B:Mm7, inv:2	35	0	red
161	D#:o7, inv:1	35	1/2	green
162	a:KeyMode.MINOR	36	0	green
163	B:%7, inv:2	36	0	green
164	E:Mm7, inv:0	36	1/2	green
165	A:m, inv:0	37	0	green
166	E:Mm7, inv:2	37	1/2	green
167	A:m, inv:1	38	0	green
168	E:Mm7, inv:1	38	1/2	green
169	A:m, inv:0	39	0	green
170	--	39	1/2	red
171	D:m, inv:0	39	1/2	red
172	d:KeyMode.MINOR	39	3/4	green
173	A:Mm7, inv:0	39	3/4	green
174	a:KeyMode.MINOR	40	0	green
175	D:m, inv:0	40	0	green
176	--	40	1/2	red
177	--	40	1/2	red
178	d:KeyMode.MINOR	40	3/4	green
179	C#:o7, inv:3	40	3/4	red
180	a:KeyMode.MINOR	41	0	red
181	G:m, inv:1	41	0	red
182	--	41	1/2	red
183	d:KeyMode.MINOR	42	0	green
184	A:Mm7, inv:1	42	0	red
185	--	42	1/2	green
186	--	42	3/4	yellow
187	a:KeyMode.MINOR	43	0	green
188	D:m, inv:0	43	0	green
189	--	43	1/2	red
190	G#:o7, inv:0	44	0	green
191	--	44	1/4	red
192	E:Mm7, inv:0	44	1/2	yellow
193	A:m, inv:0	45	0	green
194	E:Mm7, inv:2	45	1/2	green
195	A:m, inv:1	46	0	green
196	--	46	3/8	yellow
197	D:mm7, inv:0	46	1/2	green
198	E:M, inv:0	47	0	green
199	--	47	1/2	yellow
200	A:m, inv:0	48	0	yellow
201	A:m, inv:1	48	1/4	green
202	E:Mm7, inv:1	48	1/2	green
203	E:Mm7, inv:0	48	3/4	yellow
204	A:m, inv:0	49	0	green
205	--	49	1/2	red
206	A:m, inv:1	50	0	green
207	A:m, inv:0	50	3/8	green
208	C:KeyMode.MAJOR	50	1/2	red
209	G:Mm7, inv:2	50	1/2	red
210	a:KeyMode.MINOR	51	0	green
211	E:M, inv:0	51	0	green
212	--	51	1/2	yellow
213	E:Mm7, inv:0	51	3/4	green
214	A:m, inv:0	52	0	green
215	--	52	1/4	yellow
216	--	52	3/8	red
217	--	52	5/8	yellow
218	--	52	7/8	red
219	G#:o7, inv:0	53	0	green
220	--	53	1/8	red
221	--	53	3/8	yellow
222	--	53	5/8	red
223	--	53	7/8	red
224	A:m, inv:0	54	0	green
225	--	54	1/4	yellow
226	--	54	3/8	red
227	G#:o7, inv:0	54	1/2	green
228	--	54	5/8	red
229	--	54	7/8	red
230	A:m, inv:0	55	0	red
231	--	55	1/8	yellow
232	--	55	3/8	red
233	--	55	5/8	yellow
234	A:m, inv:1	55	3/4	green
235	A:m, inv:0	56	0	green
236	d:KeyMode.MINOR	57	0	green
237	A:Mm7, inv:3	57	0	green
238	a:KeyMode.MINOR	58	0	green
239	B:%7, inv:2	58	0	red
240	d:KeyMode.MINOR	59	0	green
241	A:Mm7, inv:2	59	0	green
242	a:KeyMode.MINOR	60	0	green
243	D:m, inv:0	60	0	green
244	--	60	3/8	red
245	--	60	3/8	red
246	d:KeyMode.MINOR	60	1/2	green
247	C#:o7, inv:0	60	1/2	green
248	--	60	5/8	red
249	--	60	5/8	red
250	--	60	7/8	green
251	--	60	7/8	red
252	a:KeyMode.MINOR	61	0	red
253	D:m, inv:1	61	0	red
254	--	61	1/8	green
255	--	61	1/8	yellow
256	--	61	3/8	red
257	--	61	3/8	red
258	--	61	5/8	green
259	--	61	5/8	green
260	d:KeyMode.MINOR	61	3/4	red
261	C#:o7, inv:0	61	3/4	red
262	--	61	7/8	green
263	--	61	7/8	green
264	a:KeyMode.MINOR	62	0	green
265	Bb:M, inv:1	62	0	red
266	--	62	3/8	red
267	--	62	3/8	red
268	--	62	5/8	green
269	--	62	5/8	red
270	d:KeyMode.MINOR	62	3/4	red
271	E:%7, inv:0	62	3/4	red
272	--	62	7/8	green
273	--	62	7/8	yellow
274	a:KeyMode.MINOR	63	0	red
275	D:m, inv:0	63	0	red
276	--	63	1/8	green
277	--	63	1/8	yellow
278	D:m, inv:1	63	1/4	green
279	--	63	3/8	red
280	--	63	3/8	red
281	--	63	5/8	green
282	--	63	5/8	green
283	E:KeyMode.MAJOR	64	0	yellow
284	B:Mm7, inv:0	64	0	yellow
285	a:KeyMode.MINOR	64	1/2	red
286	A:m, inv:1	64	1/2	red
287	E:KeyMode.MAJOR	65	0	yellow
288	B:Mm7, inv:3	65	0	green
289	a:KeyMode.MINOR	65	1/2	red
290	E:M, inv:0	65	1/2	red
291	--	66	0	red
292	A:M, inv:0	66	0	red
293	E:KeyMode.MAJOR	67	0	yellow
294	D#:o, inv:1	67	0	green
295	a:KeyMode.MINOR	68	0	red
296	E:M, inv:0	68	0	red
297	--	68	1/2	green
298	--	68	1/2	green
299	--	69	0	red
300	A:m, inv:0	69	0	green
301	--	69	1/2	red
302	--	69	1/2	red
303	E:KeyMode.MAJOR	70	0	yellow
304	D#:o7, inv:0	70	0	green
305	a:KeyMode.MINOR	71	0	red
306	E:m, inv:1	71	0	green
307	--	71	1/4	yellow
308	--	71	3/4	green
309	A:m, inv:0	72	0	red
310	E:M, inv:0	72	1/2	red
311	A:m, inv:0	73	0	green
312	--	73	1/4	yellow
313	E:m, inv:0	73	1/2	red
314	b:KeyMode.MINOR	74	0	yellow
315	F#:Mm7, inv:2	74	0	red
316	--	74	3/8	yellow
317	--	74	1/2	green
318	F#:M, inv:0	75	0	yellow
319	--	75	1/4	yellow
320	--	75	1/2	yellow
321	--	75	3/4	red
322	--	75	3/4	red
323	--	76	0	yellow
324	F#:Mm7, inv:0	76	0	green
325	--	76	1/2	yellow
326	F#:M, inv:0	77	0	yellow
327	F#:Mm7, inv:0	77	1/2	green
328	e:KeyMode.MINOR	78	0	green
329	B:M, inv:0	78	0	green
330	B:Mm7, inv:0	78	1/4	yellow
331	--	78	3/4	red
332	--	78	7/8	red
333	G:M, inv:1	79	0	green
334	F#:o, inv:1	79	1/4	green
335	--	79	3/8	red
336	E:m, inv:1	79	1/2	green
337	--	79	3/4	red
338	--	79	7/8	red
339	C:M, inv:1	80	0	green
340	G:KeyMode.MAJOR	80	1/4	red
341	D:Mm7, inv:0	80	1/4	red
342	--	80	3/8	red
343	--	80	3/4	red
344	--	80	7/8	red
345	e:KeyMode.MINOR	81	0	green
346	F#:%7, inv:1	81	0	yellow
347	B:KeyMode.MAJOR	81	1/2	green
348	F#:Mm7, inv:1	81	1/2	red
349	e:KeyMode.MINOR	82	0	green
350	B:M, inv:0	82	0	green
351	--	82	1/4	yellow
352	--	82	3/4	red
353	--	82	7/8	yellow
354	E:m, inv:0	83	0	red
355	--	83	1/4	red
356	--	83	3/8	red
357	--	83	3/4	red
358	--	83	7/8	yellow
359	E:m, inv:1	84	0	green
360	--	84	1/4	red
361	--	84	3/8	red
362	C:M, inv:1	84	1/2	yellow
363	a:KeyMode.MINOR	84	3/4	red
364	E:Mm7, inv:0	84	3/4	red
365	--	84	7/8	red
366	e:KeyMode.MINOR	85	0	green
367	A:m, inv:1	85	0	green
368	B:KeyMode.MAJOR	85	1/2	green
369	A#:M, inv:1	85	1/2	green
370	e:KeyMode.MINOR	86	0	green
371	B:M, inv:0	86	0	green
372	--	86	3/4	red
373	A:m, inv:0	87	0	green
374	E:m, inv:1	87	1/4	red
375	B:KeyMode.MAJOR	87	1/2	red
376	F#:M, inv:0	87	1/2	red
377	e:KeyMode.MINOR	87	3/4	green
378	E:m, inv:1	87	3/4	red
379	B:KeyMode.MAJOR	88	0	red
380	F#:Mm7, inv:0	88	0	red
381	--	88	1/4	red
382	e:KeyMode.MINOR	88	1/2	green
383	D#:o7, inv:0	88	1/2	yellow
384	--	88	3/4	red
385	B:M, inv:0	89	0	green
386	B:Mm7, inv:3	89	1/4	red
387	E:m, inv:1	89	1/2	green
388	E:m, inv:0	90	0	green
389	E:m, inv:1	90	1/2	yellow
390	E:m, inv:0	90	3/4	green
391	E:m, inv:1	91	0	yellow
392	E:m, inv:0	91	1/4	green
393	B:KeyMode.MAJOR	92	0	green
394	A#:M, inv:1	92	0	red
395	e:KeyMode.MINOR	92	1/4	red
396	E:m, inv:0	92	1/4	red
397	B:KeyMode.MAJOR	92	1/2	green
398	A#:o7, inv:2	92	1/2	green
399	e:KeyMode.MINOR	93	0	green
400	B:Mm7, inv:1	93	0	red
401	B:Mm7, inv:0	93	1/2	green
402	E:m, inv:0	94	0	green
403	E:m, inv:1	95	0	yellow
404	E:m, inv:0	95	1/4	green
405	B:KeyMode.MAJOR	96	0	green
406	A#:M, inv:1	96	0	red
407	e:KeyMode.MINOR	96	1/4	red
408	E:m, inv:0	96	1/4	red
409	B:KeyMode.MAJOR	96	1/2	green
410	A#:o7, inv:2	96	1/2	green
411	e:KeyMode.MINOR	97	0	green
412	D#:o, inv:0	97	0	green
413	D#:o7, inv:0	97	1/2	green
414	B:Mm7, inv:1	97	3/4	red
415	--	98	0	red
416	D:o7, inv:0	98	0	red
417	a:KeyMode.MINOR	98	1/4	green
418	G#:o7, inv:2	98	1/4	green
419	G#:o7, inv:0	98	1/2	yellow
420	e:KeyMode.MINOR	99	0	green
421	A:M, inv:1	99	0	green
422	A:M, inv:0	99	1/2	yellow
423	A:M, inv:1	99	3/4	green
424	D#:o7, inv:3	100	0	green
425	F#:o, inv:1	100	1/4	red
426	D#:o7, inv:3	100	1/2	green
427	B:M, inv:0	101	0	green
428	B:Mm7, inv:0	101	1/4	yellow
429	B:M, inv:0	101	1/2	green
430	D#:o7, inv:2	102	0	green
431	A:m, inv:0	102	1/2	red
432	D#:o7, inv:2	102	3/4	green
433	E:m, inv:1	103	0	green
434	B:KeyMode.MAJOR	104	0	green
435	F#:Mm7, inv:0	104	0	green
436	F#:M, inv:0	104	1/4	yellow
437	F#:Mm7, inv:0	104	1/2	green
438	--	106	3/4	red
439	--	106	3/4	red
440	--	108	1/2	red
441	e:KeyMode.MINOR	109	0	green
442	D#:o7, inv:0	109	0	yellow
443	--	109	1/4	yellow
444	--	109	1/2	red
445	--	110	1/2	red
446	A:m, inv:0	111	0	green
447	a:KeyMode.MINOR	111	1/2	red
448	G#:o, inv:0	111	1/2	red
449	e:KeyMode.MINOR	112	0	red
450	D:m, inv:2	112	0	red
451	--	112	1/4	yellow
452	a:KeyMode.MINOR	113	0	green
453	G#:o7, inv:0	113	0	red
454	--	113	1/2	red
455	e:KeyMode.MINOR	114	0	red
456	D:m, inv:1	114	0	yellow
457	a:KeyMode.MINOR	114	1/2	green
458	G#:o7, inv:2	114	1/2	red
459	--	114	3/4	green
460	E:Mm7, inv:3	115	0	green
461	e:KeyMode.MINOR	116	0	green
462	A:m, inv:1	116	0	green
463	--	117	0	red
464	B:M, inv:0	117	0	red
465	--	117	1/4	green
466	--	117	1/4	yellow
467	--	117	3/4	red
468	--	117	3/4	red
469	--	118	0	green
470	F#:o, inv:1	118	0	red
471	--	118	1/4	red
472	--	118	3/4	red
473	B:M, inv:0	119	0	green
474	--	119	1/4	yellow
475	--	119	3/4	red
476	--	119	3/4	red
477	--	120	0	green
478	A:m, inv:1	120	0	green
479	B:M, inv:0	121	0	green
480	A:m, inv:0	122	0	green
481	E:m, inv:1	123	0	green
482	--	123	1/4	red
483	--	123	1/2	green
484	--	123	3/4	yellow
485	A:m, inv:1	124	0	green
486	A:m, inv:0	124	1/2	yellow
487	a:KeyMode.MINOR	124	3/4	red
488	E:M, inv:2	124	3/4	red
489	e:KeyMode.MINOR	125	0	green
490	A:m, inv:1	125	0	green
491	B:KeyMode.MAJOR	126	0	green
492	A#:o7, inv:1	126	0	green
493	A#:o, inv:1	127	0	yellow
494	A#:o7, inv:2	127	1/4	yellow
495	A#:o7, inv:1	127	1/2	green
496	e:KeyMode.MINOR	128	0	green
497	B:Mm7, inv:0	128	0	yellow
498	B:Mm7, inv:1	129	0	green
499	--	129	1/4	yellow
500	--	130	0	red
501	--	130	0	red
502	a:KeyMode.MINOR	130	1/2	green
503	E:Mm7, inv:1	130	1/2	green
504	E:Mm7, inv:0	130	3/4	yellow
505	E:Mm7, inv:1	131	0	green
506	--	131	1/4	yellow
507	--	132	0	red
508	--	132	0	red
509	--	132	1/2	red
510	d:KeyMode.MINOR	132	3/4	red
511	C#:o7, inv:3	132	3/4	red
512	C#:o7, inv:0	132	7/8	red
513	C#:o7, inv:3	133	0	red
514	--	133	1/4	red
515	g:KeyMode.MINOR	134	0	red
516	F#:o7, inv:2	134	0	red
517	F#:o7, inv:1	134	1/2	red
518	F#:o7, inv:0	135	0	red
519	F#:o7, inv:2	136	0	red
520	F#:o7, inv:1	136	1/2	red
521	--	137	1/2	red
522	F#:o7, inv:2	138	0	red
523	--	138	1/4	red
524	--	138	3/4	red
525	F#:o7, inv:0	139	0	red
526	--	139	1/2	red
527	--	139	3/4	red
528	F#:o7, inv:1	140	0	red
529	D:M, inv:0	141	0	red
530	F#:o, inv:1	141	1/2	red
531	D:KeyMode.MAJOR	141	3/4	red
532	C#:Mm7, inv:1	141	3/4	red
533	e:KeyMode.MINOR	141	7/8	green
534	B:Mm7, inv:2	141	7/8	red
535	E:m, inv:0	142	0	green
536	F#:%7, inv:0	142	1/4	red
537	G:KeyMode.MAJOR	142	1/2	green
538	D:Mm7, inv:1	142	1/2	yellow
539	e:KeyMode.MINOR	143	0	green
540	G:M, inv:0	143	0	green
541	F#:o, inv:1	143	1/2	green
542	G:M, inv:1	143	3/4	red
543	G:KeyMode.MAJOR	143	7/8	red
544	D:Mm7, inv:3	143	7/8	red
545	e:KeyMode.MINOR	144	0	green
546	E:m, inv:2	144	0	red
547	C:M, inv:0	144	1/2	green
548	G:KeyMode.MAJOR	144	3/4	red
549	D:Mm7, inv:0	144	3/4	red
550	e:KeyMode.MINOR	145	0	green
551	B:M, inv:0	145	0	green
552	B:Mm7, inv:0	145	1/4	yellow
553	E:m, inv:0	146	0	green
554	A:mm7, inv:1	146	1/2	yellow
555	E:m, inv:1	147	0	green
556	A:m, inv:0	147	1/2	green
557	E:m, inv:0	148	0	green
558	--	148	1/4	red
559	--	148	3/8	red
560	--	148	1/2	yellow
561	F#:o, inv:1	148	3/4	green
562	B:M, inv:0	149	0	green
563	B:Mm7, inv:0	149	1/4	red
564	--	149	1/2	green
565	C:M, inv:0	150	0	green
566	C:M, inv:1	150	1/2	yellow
567	C:M, inv:0	150	3/4	green
568	A:m, inv:1	150	7/8	red
569	B:M, inv:0	151	0	green
570	A:m, inv:0	152	0	yellow
571	E:m, inv:1	152	1/2	green
572	--	153	1/4	red
573	F#:%7, inv:1	153	1/2	green
574	B:Mm7, inv:0	153	3/4	yellow
575	E:m, inv:0	154	0	green
576	E:m, inv:1	155	0	yellow
577	E:m, inv:0	155	1/4	yellow
578	C:M, inv:0	156	0	green
579	--	156	1/4	red
580	G:M, inv:0	156	1/2	green
581	E:m, inv:1	157	1/4	green
582	F#:o, inv:1	157	1/2	yellow
583	B:Mm7, inv:0	157	3/4	green
584	E:m, inv:0	158	0	green
585	G:KeyMode.MAJOR	159	0	red
586	D:M, inv:0	159	0	red
587	--	159	3/4	red
588	G:M, inv:0	160	0	red
589	D:M, inv:1	160	1/4	red
590	D:KeyMode.MAJOR	160	3/8	red
591	C#:o, inv:1	160	3/8	red
592	--	160	1/2	red
593	--	160	1/2	red
594	G:KeyMode.MAJOR	160	7/8	red
595	D:+, inv:2	160	7/8	red
596	e:KeyMode.MINOR	161	0	green
597	B:Mm7, inv:3	161	0	yellow
598	G:KeyMode.MAJOR	161	1/4	red
599	C:m, inv:0	161	1/4	red
600	e:KeyMode.MINOR	161	3/8	green
601	B:M, inv:0	161	3/8	green
602	G:KeyMode.MAJOR	161	1/2	red
603	F#:o, inv:0	161	1/2	red
604	e:KeyMode.MINOR	162	0	green
605	B:M, inv:1	162	0	red
606	G:KeyMode.MAJOR	162	1/4	red
607	E:m, inv:0	162	1/4	green
608	--	162	1/2	red
609	--	162	3/4	yellow
610	A:m, inv:0	163	0	green
611	e:KeyMode.MINOR	163	1/2	green
612	B:Mm7, inv:0	163	1/2	green
613	G:KeyMode.MAJOR	164	0	red
614	E:m, inv:0	164	0	green
615	e:KeyMode.MINOR	165	0	green
616	B:M, inv:0	165	0	red
617	--	165	1/2	red
618	--	166	0	red
619	--	166	0	red
620	G:KeyMode.MAJOR	166	1/2	red
621	D:M, inv:1	166	1/2	red
622	--	167	0	red
623	A:m, inv:0	167	0	red
624	a:KeyMode.MINOR	167	1/2	red
625	G#:o, inv:1	167	1/2	red
626	--	168	0	green
627	E:M, inv:1	168	0	green
628	C:KeyMode.MAJOR	169	0	red
629	G:Mm7, inv:0	169	0	red
630	--	169	1/4	red
631	a:KeyMode.MINOR	169	1/2	red
632	A:m, inv:1	169	1/2	green
633	--	169	3/4	yellow
634	E:KeyMode.MAJOR	170	0	yellow
635	B:Mm7, inv:1	170	0	red
636	--	170	1/2	yellow
637	--	170	3/4	red
638	--	170	3/4	red
639	a:KeyMode.MINOR	171	0	red
640	D:m, inv:1	171	0	green
641	--	171	1/4	red
642	--	171	1/2	red
643	--	171	3/4	green
644	D:m, inv:0	172	0	red
645	d:KeyMode.MINOR	172	1/2	green
646	C#:o7, inv:2	172	1/2	green
647	--	172	3/4	yellow
648	a:KeyMode.MINOR	173	0	red
649	Bb:M, inv:1	173	0	red
650	--	173	1/4	yellow
651	D:m, inv:0	173	1/2	red
652	--	173	3/4	green
653	--	174	0	yellow
654	E:M, inv:0	174	0	green
655	E:Mm7, inv:0	174	1/2	green
656	d:KeyMode.MINOR	175	0	green
657	C#:o7, inv:3	175	0	red
658	--	175	1/4	red
659	--	175	1/2	red
660	--	175	3/4	yellow
661	a:KeyMode.MINOR	176	0	red
662	D:M, inv:0	176	0	yellow
663	--	176	1/2	red
664	G#:o, inv:0	176	1/2	red
665	F:MM7, inv:0	176	3/4	red
666	C:KeyMode.MAJOR	177	0	green
667	G:Mm7, inv:0	177	0	green
668	--	177	3/4	yellow
669	a:KeyMode.MINOR	178	0	red
670	C:M, inv:1	178	0	yellow
671	C:M, inv:0	178	1/2	green
672	Bb:M, inv:0	179	0	green
673	F:M, inv:1	179	1/2	green
674	--	180	0	red
675	E:m, inv:1	180	0	red
676	--	180	1/4	red
677	--	180	1/4	green
678	--	180	1/2	red
679	D:m, inv:1	180	1/2	red
680	--	180	3/4	red
681	--	180	3/4	green
682	d:KeyMode.MINOR	181	0	green
683	C#:o, inv:1	181	0	red
684	a:KeyMode.MINOR	181	1/2	red
685	G:m, inv:2	181	1/2	green
686	d:KeyMode.MINOR	182	0	green
687	C#:o7, inv:0	182	0	green
688	a:KeyMode.MINOR	182	1/2	red
689	D:m, inv:0	182	1/2	red
690	d:KeyMode.MINOR	183	0	green
691	A:Mm7, inv:2	183	0	yellow
692	--	183	1/4	yellow
693	--	183	1/2	red
694	a:KeyMode.MINOR	184	0	red
695	D:m, inv:0	184	0	green
696	--	184	1/2	red
697	E:KeyMode.MAJOR	185	1/2	green
698	D#:M, inv:1	185	1/2	green
699	a:KeyMode.MINOR	186	0	green
700	E:M, inv:0	186	0	green
701	--	186	1/2	red
702	--	186	3/4	red
703	--	186	3/4	red
704	--	187	0	green
705	B:o, inv:0	187	0	green
706	--	187	1/2	red
707	E:M, inv:1	187	1/2	red
708	--	187	3/4	green
709	E:Mm7, inv:1	187	3/4	green
710	--	188	0	red
711	A:m, inv:0	188	0	green
712	--	188	1/2	red
713	d:KeyMode.MINOR	188	3/4	green
714	C#:o7, inv:3	188	3/4	red
715	a:KeyMode.MINOR	189	0	red
716	B:o7, inv:0	189	0	red
717	--	189	1/2	red
718	--	189	1/2	green
719	--	190	0	red
720	F:M, inv:0	190	0	red
721	--	190	1/2	red
722	d:KeyMode.MINOR	190	3/4	green
723	C#:o7, inv:0	190	3/4	green
724	a:KeyMode.MINOR	191	0	red
725	D:m, inv:0	191	0	green
726	d:KeyMode.MINOR	191	1/2	green
727	C#:o7, inv:0	191	1/2	green
728	a:KeyMode.MINOR	192	0	red
729	Bb:M, inv:1	192	0	red
730	d:KeyMode.MINOR	192	1/2	green
731	A:M, inv:0	192	1/2	green
732	--	192	3/4	yellow
733	a:KeyMode.MINOR	193	0	red
734	D:m, inv:0	193	0	red
735	--	193	1/4	green
736	--	193	1/2	yellow
737	d:KeyMode.MINOR	193	3/4	green
738	E:%7, inv:2	193	3/4	red
739	--	194	0	red
740	Bb:M, inv:0	194	0	yellow
741	A:KeyMode.MAJOR	194	3/4	red
742	G#:M, inv:1	194	3/4	red
743	d:KeyMode.MINOR	195	0	green
744	C:m, inv:0	195	0	green
745	g:KeyMode.MINOR	195	1/2	green
746	F#:o7, inv:0	195	1/2	red
747	--	195	3/4	red
748	d:KeyMode.MINOR	196	0	red
749	Bb:M, inv:1	196	0	red
750	--	196	1/4	red
751	g:KeyMode.MINOR	196	1/2	green
752	F#:o7, inv:3	196	1/2	green
753	d:KeyMode.MINOR	197	0	yellow
754	G:m, inv:0	197	0	red
755	--	197	1/4	green
756	--	197	1/4	red
757	g:KeyMode.MINOR	197	1/2	green
758	D:M, inv:0	197	1/2	green
759	--	197	3/4	yellow
760	d:KeyMode.MINOR	198	0	red
761	G:m, inv:1	198	0	red
762	--	198	1/4	green
763	--	198	1/4	red
764	--	198	3/4	red
765	C#:o7, inv:1	198	3/4	red
766	E:o, inv:0	199	0	yellow
767	F:KeyMode.MAJOR	199	1/4	green
768	C:Mm7, inv:1	199	1/4	yellow
769	--	199	1/2	green
770	--	199	3/4	red
771	d:KeyMode.MINOR	200	0	green
772	F:M, inv:0	200	0	green
773	--	200	1/4	yellow
774	--	200	3/4	red
775	C:o, inv:1	200	3/4	red
776	g:KeyMode.MINOR	201	0	green
777	F#:o7, inv:0	201	0	green
778	--	201	1/4	red
779	--	201	3/4	green
780	d:KeyMode.MINOR	202	0	red
781	G:m, inv:0	202	0	red
782	--	202	1/4	green
783	--	202	1/4	yellow
784	--	202	3/4	red
785	F:M, inv:1	203	0	yellow
786	F:KeyMode.MAJOR	203	1/4	red
787	C:Mm7, inv:3	203	1/4	red
788	d:KeyMode.MINOR	203	1/2	green
789	F:M, inv:1	203	1/2	red
790	E:o, inv:1	203	3/4	green
791	A:M, inv:0	204	0	red
