	label	mc	mc_onset	color_name
282	E:m, inv:0	62	0	green
283	E:m, inv:1	62	1/2	green
284	B:M, inv:0	63	0	yellow
285	B:Mm7, inv:0	63	1/4	yellow
286	B:M, inv:1	63	1/2	green
287	B:Mm7, inv:1	63	3/4	green
288	E:m, inv:0	64	0	green
289	--	64	1/4	yellow
290	--	64	1/2	red
291	C:M, inv:0	64	7/8	green
292	F:M, inv:0	65	0	green
293	C:M, inv:0	65	1/4	red
294	--	65	1/2	green
295	F:M, inv:0	66	0	green
296	C:M, inv:0	66	1/4	red
297	--	66	1/2	green
298	a:KeyMode.MINOR	66	3/4	red
299	E:Mm7, inv:2	66	3/4	red
300	e:KeyMode.MINOR	66	7/8	green
301	A:m, inv:0	66	7/8	green
302	E:m, inv:0	67	0	green
303	B:M, inv:0	67	1/4	yellow
304	--	67	3/8	green
305	B:Mm7, inv:0	67	1/2	green
306	--	67	3/4	yellow
307	--	67	7/8	green
308	E:m, inv:0	68	0	green
309	--	68	1/4	red
310	--	68	1/2	green
311	B:Mm7, inv:2	69	0	green
312	B:M, inv:0	69	1/4	yellow
313	B:Mm7, inv:1	69	1/2	green
314	E:m, inv:0	70	0	green
315	--	70	1/4	yellow
316	--	70	3/4	yellow
317	B:Mm7, inv:3	71	0	green
318	B:Mm7, inv:2	71	1/4	yellow
319	--	71	1/2	green
320	--	71	3/4	yellow
321	B:Mm7, inv:1	71	7/8	green
322	E:m, inv:0	72	0	green
323	--	72	1/4	red
324	--	72	1/4	red
325	--	72	1/2	green
326	--	72	1/2	red
327	--	72	3/4	red
328	--	72	3/4	red
329	a:KeyMode.MINOR	72	7/8	green
330	E:Mm7, inv:1	72	7/8	green
331	e:KeyMode.MINOR	73	0	green
332	A:m, inv:0	73	0	green
333	B:M, inv:0	73	1/4	yellow
334	--	73	3/8	green
335	B:Mm7, inv:0	73	1/2	green
336	B:M, inv:0	73	3/4	green
337	B:Mm7, inv:0	73	7/8	green
338	E:m, inv:0	74	0	green
339	--	74	1/4	red
340	--	74	1/4	red
341	--	74	1/2	green
342	--	74	1/2	red
343	C:M, inv:0	74	3/4	red
344	A:m, inv:0	74	7/8	red
345	a:KeyMode.MINOR	75	0	green
346	E:Mm7, inv:2	75	0	red
347	--	75	1/4	red
348	--	75	1/2	red
349	--	75	1/2	red
350	--	75	3/4	red
351	--	75	3/4	red
352	e:KeyMode.MINOR	76	0	red
353	B:Mm7, inv:2	76	0	red
354	--	76	1/4	green
355	--	76	1/4	yellow
356	--	76	1/2	red
357	--	76	5/8	yellow
358	a:KeyMode.MINOR	76	3/4	red
359	E:m, inv:0	76	3/4	green
360	e:KeyMode.MINOR	76	7/8	green
361	B:Mm7, inv:0	76	7/8	yellow
362	a:KeyMode.MINOR	77	0	red
363	E:m, inv:0	77	0	green
364	--	77	1/4	red
365	--	77	1/2	green
366	--	77	5/8	red
367	e:KeyMode.MINOR	77	3/4	green
368	B:M, inv:0	77	3/4	red
369	--	77	7/8	green
370	a:KeyMode.MINOR	78	0	red
371	E:m, inv:0	78	0	green
372	--	78	1/2	yellow
373	e:KeyMode.MINOR	79	0	green
374	F#:%7, inv:1	79	0	green
375	--	79	1/4	red
376	--	79	1/2	red
377	B:KeyMode.MAJOR	79	3/4	red
378	A#:M, inv:1	79	3/4	red
379	e:KeyMode.MINOR	80	0	green
380	E:m, inv:2	80	0	red
381	E:m, inv:0	80	1/4	red
382	B:KeyMode.MAJOR	80	1/2	green
383	F#:Mm7, inv:1	80	1/2	green
384	--	80	3/4	red
385	e:KeyMode.MINOR	81	0	green
386	B:M, inv:0	81	0	green
387	--	81	1/2	yellow
388	E:m, inv:0	82	0	green
389	E:m, inv:1	82	1/2	green
390	A:m, inv:0	83	0	red
391	--	83	1/4	green
392	--	83	1/2	yellow
393	G:KeyMode.MAJOR	83	3/4	red
394	D:Mm7, inv:0	83	3/4	red
395	e:KeyMode.MINOR	84	0	green
396	B:M, inv:0	84	0	green
397	E:m, inv:0	84	1/4	red
398	B:KeyMode.MAJOR	84	1/2	green
399	A#:o7, inv:0	84	1/2	green
400	e:KeyMode.MINOR	85	0	green
401	B:M, inv:0	85	0	green
402	--	85	1/2	yellow
403	B:Mm7, inv:0	85	3/4	green
404	E:m, inv:0	86	0	green
405	--	86	1/4	yellow
406	--	86	1/2	red
407	--	86	3/4	yellow
408	B:Mm7, inv:0	87	0	red
409	--	87	1/4	red
410	--	87	1/2	green
411	E:m, inv:0	88	0	green
412	a:KeyMode.MINOR	88	1/4	green
413	E:Mm7, inv:1	88	1/4	green
414	e:KeyMode.MINOR	88	3/8	red
415	A:m, inv:0	88	3/8	red
416	--	88	1/2	green
417	--	88	1/2	green
418	--	88	3/4	red
419	B:KeyMode.MAJOR	88	7/8	red
420	A#:M, inv:1	88	7/8	red
421	e:KeyMode.MINOR	89	0	green
422	D#:o7, inv:2	89	0	red
423	--	89	1/4	yellow
424	--	89	1/2	red
425	D#:o, inv:2	90	3/4	yellow
426	a:KeyMode.MINOR	91	0	green
427	G#:o7, inv:0	91	0	red
428	E:M, inv:0	93	0	yellow
429	E:Mm7, inv:0	93	1/4	yellow
430	--	93	1/2	green
431	E:M, inv:0	93	3/4	green
432	E:Mm7, inv:0	94	0	green
433	--	94	1/4	yellow
434	E:M, inv:0	94	1/2	yellow
435	--	94	3/4	red
436	G#:o, inv:0	95	0	green
437	E:M, inv:0	95	1/4	red
438	--	95	3/4	red
439	B:o, inv:0	96	0	green
440	E:Mm7, inv:0	96	1/4	yellow
441	--	96	1/2	red
442	F:M, inv:0	96	3/4	yellow
443	F:M, inv:2	96	7/8	green
444	d:KeyMode.MINOR	97	0	green
445	C#:o7, inv:3	97	0	green
446	--	97	1/4	red
447	C#:o7, inv:2	97	1/2	red
448	--	97	3/4	yellow
449	a:KeyMode.MINOR	98	0	red
450	D:m, inv:0	98	0	red
451	--	98	1/4	red
452	d:KeyMode.MINOR	98	1/2	green
453	C#:o, inv:0	98	1/2	green
454	a:KeyMode.MINOR	98	3/4	red
455	E:mm7, inv:2	98	3/4	yellow
456	E:M, inv:0	99	0	red
457	d:KeyMode.MINOR	99	7/8	red
458	C#:o, inv:1	99	7/8	red
459	a:KeyMode.MINOR	100	0	green
460	B:m, inv:1	100	0	green
461	--	100	1/2	red
462	--	100	1/2	red
463	d:KeyMode.MINOR	100	3/4	red
464	C#:o, inv:0	100	3/4	red
465	a:KeyMode.MINOR	101	0	red
466	B:m, inv:0	101	0	red
467	--	101	1/2	red
468	--	102	0	green
469	B:m, inv:1	102	0	green
470	--	102	1/2	red
471	E:m, inv:1	102	1/2	yellow
472	E:m, inv:0	102	3/4	green
473	b:KeyMode.MINOR	103	0	green
474	F#:Mm7, inv:0	103	0	green
475	--	103	1/2	yellow
476	F#:Mm7, inv:3	103	3/4	green
477	C:KeyMode.MAJOR	104	0	red
478	G:Mm7, inv:2	104	0	yellow
479	G:M, inv:0	104	1/2	red
480	C:M, inv:1	104	3/4	green
481	G:M, inv:2	104	7/8	red
482	G:KeyMode.MAJOR	105	0	red
483	F#:%7, inv:2	105	0	red
484	--	105	1/4	red
485	--	105	1/2	red
486	--	105	1/2	yellow
487	e:KeyMode.MINOR	105	3/4	green
488	D#:o7, inv:0	105	3/4	green
489	B:Mm7, inv:0	106	0	green
490	--	106	1/4	yellow
491	B:Mm7, inv:2	106	1/2	yellow
492	--	106	3/4	green
493	a:KeyMode.MINOR	107	0	green
494	G#:o7, inv:2	107	0	green
495	--	107	1/4	yellow
496	--	107	1/2	red
497	--	107	3/4	yellow
498	G#:o7, inv:3	108	0	green
499	G#:o7, inv:2	108	1/4	yellow
500	--	108	1/2	yellow
501	G#:o7, inv:0	108	3/4	green
502	d:KeyMode.MINOR	109	0	green
503	C#:o7, inv:0	109	0	green
504	--	109	1/4	yellow
505	--	109	1/2	yellow
506	C#:o7, inv:1	109	3/4	green
507	C#:o7, inv:0	110	0	green
508	--	110	1/4	yellow
509	C#:o7, inv:2	110	1/2	green
510	C#:o7, inv:1	110	3/4	green
511	C#:o7, inv:0	111	0	green
512	--	111	1/4	yellow
513	--	111	1/2	green
514	C#:o7, inv:2	111	3/4	green
515	g:KeyMode.MINOR	112	0	red
516	F#:o7, inv:3	112	0	red
517	--	112	1/4	yellow
518	--	112	1/2	red
519	--	112	3/4	yellow
520	F#:o7, inv:1	113	0	red
521	--	113	1/4	yellow
522	--	113	1/2	red
523	F#:o, inv:0	113	3/4	green
524	--	114	0	red
525	A:m, inv:0	114	0	green
526	A:m, inv:1	114	1/4	green
527	--	114	1/2	yellow
528	Bb:KeyMode.MAJOR	114	3/4	red
529	F:Mm7, inv:0	114	3/4	red
530	--	115	0	yellow
531	--	115	1/4	red
532	--	115	1/4	red
533	--	115	1/2	red
534	--	115	3/4	red
535	--	116	0	red
536	--	116	0	red
537	--	116	1/4	red
538	--	116	1/4	red
539	--	116	1/2	red
540	--	116	1/2	red
541	--	116	3/4	red
542	g:KeyMode.MINOR	117	0	red
543	A:m, inv:0	117	0	green
544	F:KeyMode.MAJOR	117	1/4	red
545	C:Mm7, inv:1	117	1/4	red
546	C:Mm7, inv:0	117	1/2	red
547	Bb:KeyMode.MAJOR	117	3/4	green
548	F:Mm7, inv:0	117	3/4	yellow
549	--	118	0	red
550	Bb:M, inv:0	118	0	red
551	--	118	1/4	red
552	--	118	1/2	red
553	--	118	1/2	red
554	--	118	3/4	red
555	--	119	0	red
556	D:m, inv:0	119	0	green
557	F:M, inv:0	119	1/8	red
558	F:M, inv:1	119	1/4	red
559	F:M, inv:0	119	3/8	red
560	D:m, inv:0	119	1/2	green
561	D:m, inv:1	119	5/8	yellow
562	g:KeyMode.MINOR	119	3/4	red
563	D:M, inv:0	119	3/4	red
564	Bb:KeyMode.MAJOR	120	0	red
565	G:m, inv:0	120	0	green
566	--	120	1/2	yellow
567	--	120	3/4	red
568	D:m, inv:2	120	3/4	green
569	--	121	0	red
570	G:m, inv:0	121	0	yellow
571	--	121	1/4	red
572	--	121	1/2	red
573	g:KeyMode.MINOR	121	3/4	red
574	D:M, inv:2	121	3/4	red
575	a:KeyMode.MINOR	122	0	green
576	E:Mm7, inv:1	122	0	red
577	E:Mm7, inv:0	122	1/4	red
578	--	122	1/2	yellow
579	--	122	3/4	red
580	E:Mm7, inv:1	123	0	red
581	E:Mm7, inv:0	123	1/4	red
582	--	123	1/2	yellow
583	--	123	3/4	yellow
584	E:M, inv:0	124	0	red
585	--	124	1/4	yellow
586	A:m, inv:2	124	1/2	yellow
587	E:m, inv:2	124	3/4	green
588	b:KeyMode.MINOR	125	0	green
589	F#:Mm7, inv:1	125	0	red
590	--	125	1/4	red
591	--	125	1/4	red
592	--	125	1/2	green
593	--	125	1/2	yellow
594	--	125	3/4	red
595	E:m, inv:2	125	3/4	green
596	E:m, inv:0	126	0	green
597	--	126	1/4	red
598	e:KeyMode.MINOR	126	1/2	red
599	F#:%7, inv:2	126	1/2	yellow
600	B:M, inv:0	126	3/4	red
601	A:m, inv:0	127	0	green
602	G:KeyMode.MAJOR	127	1/4	red
603	D:Mm7, inv:0	127	1/4	red
604	--	127	1/2	green
605	--	127	1/2	yellow
606	--	127	3/4	yellow
607	--	128	0	red
608	D:M, inv:1	128	0	red
609	D:KeyMode.MAJOR	128	1/4	red
610	A:Mm7, inv:2	128	1/4	red
611	G:KeyMode.MAJOR	128	1/2	red
612	C:M, inv:0	128	1/2	red
613	--	128	3/4	green
614	--	128	15/16	red
615	C:KeyMode.MAJOR	129	0	red
616	G:Mm7, inv:0	129	0	red
617	--	129	1/4	red
618	--	129	7/16	red
619	--	129	1/2	green
620	--	129	1/2	green
621	G:KeyMode.MAJOR	130	0	red
622	C:M, inv:0	130	0	green
623	A:m, inv:0	130	1/4	red
624	--	130	1/2	green
625	--	130	3/4	red
626	A:m, inv:2	131	0	red
627	--	131	1/4	red
628	C:M, inv:0	131	1/4	red
629	--	131	1/2	red
630	--	131	1/2	green
631	a:KeyMode.MINOR	131	3/4	green
632	E:Mm7, inv:0	131	3/4	green
633	G:KeyMode.MAJOR	132	0	red
634	A:m, inv:0	132	0	green
635	--	132	1/4	red
636	--	132	1/2	yellow
637	--	132	3/4	red
638	A:m, inv:1	133	0	green
639	e:KeyMode.MINOR	133	3/4	green
640	B:Mm7, inv:3	133	3/4	green
641	G:KeyMode.MAJOR	134	0	red
642	E:m, inv:0	134	0	green
643	--	134	1/4	red
644	--	134	1/4	red
645	--	134	1/2	red
646	C:M, inv:0	134	1/2	green
647	A:m, inv:0	134	3/4	green
648	D:Mm7, inv:0	135	0	red
649	--	135	1/4	red
650	--	135	1/2	green
651	--	135	1/2	red
652	--	135	3/4	red
653	--	136	0	red
654	G:M, inv:0	136	0	yellow
655	--	136	1/4	red
656	--	136	1/4	red
657	C:KeyMode.MAJOR	136	1/2	red
658	G:Mm7, inv:2	136	1/2	red
659	B:o, inv:1	136	3/4	red
660	G:KeyMode.MAJOR	137	0	red
661	C:M, inv:0	137	0	red
662	--	137	1/2	red
663	--	137	1/2	red
664	--	137	3/4	red
665	D:KeyMode.MAJOR	138	0	red
666	A:Mm7, inv:1	138	0	red
667	G:KeyMode.MAJOR	139	0	red
668	D:m, inv:1	139	0	green
669	--	139	1/2	green
670	D:M, inv:1	139	1/2	red
671	--	140	0	red
672	G:M, inv:0	140	0	green
673	--	140	1/2	red
674	--	140	1/2	yellow
675	--	140	3/4	red
676	--	140	3/4	red
677	a:KeyMode.MINOR	141	0	green
678	E:Mm7, inv:1	141	0	green
679	G:KeyMode.MAJOR	142	0	red
680	A:m, inv:0	142	0	green
681	--	142	1/2	yellow
682	D:KeyMode.MAJOR	142	3/4	red
683	A:Mm7, inv:3	142	3/4	red
684	G:KeyMode.MAJOR	143	0	red
685	D:m, inv:1	143	0	green
686	--	143	3/4	yellow
687	--	144	0	red
688	--	144	1/2	red
689	--	144	3/4	red
690	e:KeyMode.MINOR	145	0	green
691	B:Mm7, inv:3	145	0	yellow
692	--	145	1/2	red
693	--	146	0	yellow
694	--	146	1/2	red
695	--	146	1/2	red
696	--	146	3/4	green
697	--	146	3/4	yellow
698	a:KeyMode.MINOR	147	0	green
699	G#:o7, inv:3	147	0	red
700	--	147	1/2	red
701	--	147	3/4	red
702	B:%7, inv:2	148	0	green
703	--	148	1/2	red
704	--	148	3/4	red
705	E:M, inv:0	149	0	red
706	--	149	1/4	red
707	A:m, inv:0	149	1/2	yellow
708	--	149	3/4	yellow
709	E:M, inv:0	150	0	red
710	--	150	1/4	green
711	A:m, inv:0	150	1/2	green
712	--	150	3/4	red
713	E:M, inv:0	151	0	red
714	A:m, inv:0	151	1/4	green
715	E:M, inv:0	151	1/2	green
716	--	151	3/4	red
717	A:m, inv:0	152	0	green
718	--	152	1/2	red
719	E:Mm7, inv:0	153	0	red
720	--	153	1/2	yellow
721	A:m, inv:0	154	0	green
722	--	154	1/2	red
723	E:Mm7, inv:0	155	0	red
724	--	155	1/2	yellow
725	A:m, inv:0	156	0	yellow
726	--	156	1/4	yellow
727	--	156	1/2	red
728	--	156	1/2	red
729	--	156	3/4	red
730	--	157	0	green
731	F:M, inv:0	157	0	green
732	--	157	1/4	yellow
733	A:m, inv:0	157	1/2	red
734	F:M, inv:0	157	3/4	green
735	E:KeyMode.MAJOR	158	0	red
736	D#:M, inv:1	158	0	red
737	a:KeyMode.MINOR	158	1/4	red
738	D:m, inv:0	158	1/4	red
739	--	158	1/2	green
740	--	158	1/2	green
741	--	158	3/4	red
742	--	158	3/4	red
743	C:KeyMode.MAJOR	159	0	red
744	G:M, inv:0	159	0	green
745	a:KeyMode.MINOR	160	0	green
746	A:m, inv:0	160	0	red
747	E:KeyMode.MAJOR	160	1/4	red
748	B:Mm7, inv:0	160	1/4	red
749	a:KeyMode.MINOR	160	1/2	green
750	E:m, inv:1	160	1/2	green
751	E:Mm7, inv:1	160	3/4	yellow
752	A:m, inv:0	161	0	green
753	E:Mm7, inv:2	161	3/4	red
754	A:m, inv:1	162	0	green
755	--	162	1/2	red
756	D:m, inv:0	162	3/4	yellow
757	E:M, inv:0	163	0	green
758	E:Mm7, inv:0	163	1/4	yellow
759	--	163	1/2	red
760	F:M, inv:0	164	0	green
761	E:KeyMode.MAJOR	164	1/2	green
762	D#:M, inv:1	164	1/2	green
763	a:KeyMode.MINOR	165	0	green
764	E:M, inv:0	165	0	green
765	--	165	1/4	red
766	--	165	3/4	red
767	--	165	3/4	red
768	E:KeyMode.MAJOR	166	0	yellow
769	B:Mm7, inv:3	166	0	red
770	--	166	1/2	green
771	--	166	3/4	red
772	--	166	3/4	red
773	a:KeyMode.MINOR	167	0	green
774	G#:o7, inv:3	167	0	red
775	--	167	1/2	red
776	--	167	3/4	yellow
777	E:Mm7, inv:1	168	0	green
778	A:m, inv:0	168	1/4	yellow
779	--	168	3/8	red
780	--	168	1/2	red
781	E:Mm7, inv:0	168	3/4	yellow
782	--	168	7/8	green
783	A:m, inv:0	169	0	green
784	--	169	1/4	red
785	--	169	1/2	red
786	--	169	1/2	red
787	F#:%7, inv:3	170	0	red
788	D#:o7, inv:0	170	1/2	green
789	--	170	3/4	green
790	E:Mm7, inv:0	170	3/4	red
791	A:m, inv:0	171	0	red
792	E:Mm7, inv:0	171	1/4	red
793	A:m, inv:0	171	1/2	red
794	--	171	3/4	yellow
795	E:M, inv:0	172	0	red
796	A:m, inv:0	172	1/4	green
797	--	172	1/2	red
798	E:Mm7, inv:0	172	3/4	green
799	A:m, inv:0	173	0	green
800	--	173	1/4	red
801	--	173	1/2	green
802	E:Mm7, inv:2	174	0	green
803	E:Mm7, inv:0	174	1/4	yellow
804	--	174	1/2	yellow
805	A:m, inv:0	175	0	green
806	--	175	1/2	yellow
807	E:Mm7, inv:2	176	0	green
808	E:Mm7, inv:0	176	1/4	yellow
809	--	176	1/2	yellow
810	A:m, inv:0	177	0	green
811	--	177	1/2	red
