mc	mc_onset	color_name	label
113	0	black	D
113	0	red	D
114	0	red	D7
114	1/2	black	gbo7
116	0	black	D
116	1/2	black	c
116	1/2	red	c
117	0	black	g_1
117	0	red	g_1
117	1/2	black	gbo_1
117	1/2	red	D7_2
118	0	black	G
118	0	red	G7
118	1/2	black	bo7
120	0	black	G
120	1/2	black	f
120	1/2	red	f
121	0	black	c_1
121	0	red	c_1
121	1/2	black	bo_1
121	1/2	red	G7_2
122	0	black	C
122	0	red	C7
122	1/2	black	eo7
124	0	black	C
124	1/2	black	bb
124	1/2	red	bb
125	0	black	f_1
125	0	red	f_1
125	1/2	black	eo_1
125	1/2	red	C7_2
126	0	black	f
126	0	red	f
126	1/2	black	c_1
126	1/2	red	c_1
127	0	black	bo_1
127	0	red	do
127	1/2	black	c
127	1/2	red	c
128	0	black	do
128	0	red	d%7_1
128	1/4	black	d%7_1
128	1/2	black	C_1
128	1/2	red	C_2
128	3/4	black	C_2
129	0	black	f
129	0	red	f_1
129	1/4	black	f_1
129	1/2	black	c_1
129	1/2	red	gbo7
129	3/4	black	gbo7
130	0	black	G
130	0	red	G
130	1/2	black	gbo
131	0	black	gbo7_3
131	0	red	D7
131	1/4	black	D7
132	0	black	G
132	0	red	G
132	1/2	black	gbo
133	0	black	gbo7_3
133	0	red	D7
133	1/4	black	D7
134	0	black	G
134	0	red	G
134	1/2	black	gbo
135	0	black	gbo7_3
135	0	red	D7
135	1/4	black	D7
136	0	black	G7
136	0	red	G7
140	0	black	C
140	0	red	C
141	0	black	G
141	0	red	G
142	0	black	G7
142	0	red	G7
143	0	black	C
143	0	red	C
144	1/2	black	G7_2
144	1/2	red	G7_2
144	3/4	black	G7_3
145	0	black	C_1
145	0	red	C
145	1/4	black	C
145	1/2	black	G7_2
145	1/2	red	G7_2
145	3/4	black	G7_3
146	0	black	C_1
146	0	red	C
146	1/4	black	C
146	1/2	black	dm7_1
146	1/2	red	dm7_1
146	3/4	black	dm7
147	0	black	G
147	0	red	G
147	1/2	black	C
147	1/2	red	C
148	0	black	C_2
148	0	red	C_2
148	1/4	black	C
148	1/2	black	d
148	1/2	red	D
148	3/4	black	gbo_1
149	0	black	G_1
149	0	red	G7_1
149	3/8	black	G7
149	1/2	black	C
149	1/2	red	C
150	0	black	F_2
150	0	red	F_2
150	1/4	black	F
150	1/2	black	g
150	1/2	red	G
150	3/4	black	bo_1
151	0	black	C_1
151	0	red	C7_1
151	3/8	black	C7
151	1/2	black	F
151	1/2	red	F
152	0	red	d_1
152	1/4	black	D_1
152	1/2	black	G
152	1/2	red	G
152	3/4	black	abo
153	0	black	A
153	0	red	A7
153	1/4	black	A7_3
153	1/2	black	gbo
153	1/2	red	D7
153	3/4	black	D7
154	0	black	G
154	0	red	G7
154	1/4	black	G7_3
154	1/2	black	eo
154	1/2	red	C7
154	3/4	black	C7
155	0	black	F
155	0	red	F
155	1/2	black	d
155	1/2	red	D7
155	3/4	black	d_1
155	7/8	black	gbo
156	0	black	G
156	0	red	G7
156	1/2	black	G7_2
157	0	black	C
157	0	red	C
157	1/2	black	G7_1
157	1/2	red	G7_1
157	3/4	black	C
157	3/4	red	C
158	0	black	G
158	0	red	G7
158	1/2	black	G7_2
159	0	black	C
159	0	red	C
159	1/2	black	G7_1
159	1/2	red	G7_1
159	3/4	black	C
159	3/4	red	C
160	0	black	G
160	0	red	G
162	0	black	c
162	0	red	c
163	0	black	D7_3
163	0	red	D7_3
164	0	black	G7_1
164	0	red	G7_1
165	0	black	C7_3
165	0	red	C7_3
166	0	black	f_1
166	0	red	f_1
166	1/2	black	c_2
166	1/2	red	c_2
167	0	black	D_1
167	0	red	D7
167	3/4	black	D7
168	0	black	g
168	0	red	g
169	0	black	A7_3
169	0	red	A7_3
170	0	black	D7_1
170	0	red	D7_1
171	0	black	G7_3
171	0	red	G7_3
172	0	black	c_1
172	0	red	c_1
172	1/2	black	g_2
172	1/2	red	g_2
173	0	black	A_1
173	0	red	A7_1
173	3/4	black	A7
174	0	black	d
174	0	red	d
174	3/4	black	A7_3
174	3/4	red	A7_3
175	0	black	d
175	0	red	d
175	1/2	black	G7
175	1/2	red	G7
176	0	black	c
176	0	red	c
176	3/4	black	G7_3
176	3/4	red	G7_3
177	0	black	c
177	0	red	c
177	1/2	black	gbo_1
177	1/2	red	Gb
178	0	black	G
178	0	red	G
178	3/4	black	D7_3
178	3/4	red	D7_3
179	0	black	G
179	0	red	G
179	3/4	black	D7_3
179	3/4	red	D7_3
180	0	black	G
180	0	red	G
181	1/2	red	G7
182	0	black	C
182	0	red	C
183	0	black	C_1
183	0	red	C_1
184	0	black	G7_3
184	0	red	G7_3
185	0	black	G7_2
185	0	red	G7_2
186	0	black	C_1
186	0	red	C_1
187	0	black	am7_1
187	0	red	am7_1
188	0	black	D7
188	0	red	D7
189	0	black	G
189	0	red	G7
190	0	black	C
190	0	red	C
191	0	black	C_1
191	0	red	C_1
192	0	black	G7_2
192	0	red	G7_2
193	0	black	G7_3
193	0	red	G7_3
194	0	black	C_1
194	0	red	C_1
195	0	black	C7_1
195	0	red	C7_1
196	0	black	F
196	0	red	F
196	3/4	black	F_1
197	1/4	black	F_2
198	0	black	G7_3
198	0	red	G7_3
198	3/4	black	G_1
199	1/4	black	G7_2
200	0	black	C_1
200	0	red	C_1
200	1/4	black	C_2
200	3/4	black	C
201	1/4	black	C_1
201	3/4	black	C_2
202	0	red	C_2
204	0	black	C
204	0	red	C
204	1/4	black	G_1
204	1/4	red	G_1
204	1/2	black	ab
204	1/2	red	a
204	3/4	black	eb_1
204	3/4	red	C_2
205	0	black	F
205	0	red	F
205	1/4	black	C_1
205	1/4	red	C_1
205	1/2	black	d
205	1/2	red	d
205	3/4	black	ab_1
205	3/4	red	a_1
206	0	black	bbo
206	0	red	G_1
206	1/4	black	gbo_1
206	1/4	red	D7_2
206	1/2	black	G
206	1/2	red	G7
206	3/4	black	d_1
207	0	black	eb
207	0	red	C_1
207	1/4	black	G7_2
207	1/4	red	G7_2
207	1/2	black	C
207	1/2	red	C
207	3/4	black	G_1
207	3/4	red	G_1
208	0	black	C
208	0	red	C
209	0	black	C_2
209	0	red	C+_2
210	0	black	ab
210	0	red	a
211	0	black	F
211	0	red	F
211	1/2	black	G
212	0	black	C
212	0	red	c
212	1/2	black	F
212	1/2	red	d
213	1/4	black	d
213	1/2	black	G7
213	1/2	red	G7
214	0	black	C
214	0	red	C
214	1/2	black	F
214	1/2	red	d
215	1/4	black	d
215	1/2	black	G7
215	1/2	red	G7
216	0	black	C
216	0	red	C
216	1/2	black	G7_2
216	1/2	red	d
217	1/2	black	G7
217	1/2	red	G
218	0	black	G7_2
218	0	red	d
218	1/2	black	G7
218	1/2	red	G
219	0	black	G
219	0	red	Ab
225	0	black	eo7_2
225	0	red	eo7_2
227	0	black	gbo7_2
227	0	red	gbo7_2
229	0	black	bbo7_2
229	0	red	bo7_1
230	0	black	dbo7_2
230	0	red	dbo7_1
231	0	black	bbo7_2
231	0	red	bo7_1
232	0	black	gbo7
232	0	red	gbo7
233	0	black	G
233	0	red	C_2
234	1/4	black	G7
235	0	black	C
236	0	black	G
237	0	black	G7
238	0	black	C
239	1/2	black	G7
239	3/4	black	G7_2
240	0	black	C
240	1/2	black	G7
240	3/4	black	G7_2
241	0	black	C
241	1/2	black	G_1
241	3/4	black	G7_3
242	0	black	C
242	1/4	black	C_1
242	1/2	black	d
242	3/4	black	F_1
243	0	black	ab
243	1/4	black	eb_1
243	1/2	black	abm7_3
243	3/4	black	d_1
244	0	black	G7_3
244	0	red	G7
244	1/4	black	C_1
244	1/4	black	FM7_3
244	1/4	black	bbo_1
244	1/4	red	G7
244	1/4	red	G7
245	0	black	ab_1
245	1/4	black	G_1
245	1/2	black	F_1
245	3/4	black	eb_1
246	0	black	d_1
246	0	red	C
246	1/8	black	C_1
246	1/2	black	bbo_1
246	3/4	black	C
247	0	black	d_1
247	0	red	G
248	0	black	G7
248	0	red	G7
249	0	black	ab
249	0	red	C
251	0	black	F
251	1/2	red	G7
252	0	black	G
252	0	red	C
252	1/2	red	G7_1
253	0	black	G7
253	0	red	C_1
253	1/2	red	d
254	0	black	C
254	0	red	C_2
254	1/2	red	d_1
255	0	black	bbo
255	0	red	C_1
255	1/2	red	bo_1
256	0	black	C
256	0	red	C
257	0	black	G_1
257	1/2	black	G7
257	5/8	black	G7_3
257	3/4	black	C_1
257	7/8	black	G7_2
258	0	black	C
258	0	red	d_1
258	1/2	black	G7
259	0	black	C
259	0	red	G7
