mc	mc_onset	color_name	label
35	0	black	gb_1
35	0	red	gb_1
36	0	black	E7
36	0	red	Db7
36	1/2	black	A
36	1/2	red	Gb
37	0	black	E7
37	0	red	Db7
38	0	black	A
38	0	red	Gb
38	1/2	black	abo
38	1/2	red	fo_1
39	0	black	A_1
39	0	red	Gb_1
40	0	black	D
40	0	red	B
41	0	black	b
41	0	red	ab
43	0	black	E7
43	0	red	Db7
44	0	black	A
44	0	red	Gb
45	0	black	Db7_1
45	0	red	Bb7
46	0	black	gb
46	0	red	eb
47	0	black	B7_2
47	0	red	co_1
48	0	black	E
48	0	red	Db
49	0	black	E7
49	0	red	Db7
49	1/2	black	E7_3
50	0	black	A_1
50	0	red	Gb_1
51	0	black	D
51	0	red	B
51	1/2	black	eb%7
51	1/2	red	co
52	0	black	A_2
52	0	red	Db
53	0	black	E
54	0	black	A
54	0	red	Gb
55	0	black	E7
55	0	red	Db7
55	1/2	black	A
55	1/2	red	Gb
56	0	black	E
56	0	red	Db
56	1/2	black	A
56	1/2	red	Gb
57	0	black	E7
57	0	red	Db7
57	1/2	red	eb
58	0	red	B
58	1/2	red	ab
59	0	red	fo
59	1/2	red	Gb
60	0	red	B
60	1/2	red	Db
61	0	black	A
61	0	red	Gb
61	1/2	black	a
61	1/2	red	gb
62	0	black	E7
62	0	red	Db7
62	1/2	black	a
62	1/2	red	gb
63	0	black	E
63	0	red	Db
63	1/2	black	a
63	1/2	red	gb
64	0	black	E7
64	0	red	Db7
64	1/2	red	D
65	0	red	b
65	1/2	red	abo
66	0	red	fo
67	3/4	black	A
67	3/4	red	Gb
68	0	black	E7
68	0	red	Db7_1
68	3/4	black	A
68	3/4	red	Gb
69	0	black	E7
69	0	red	Db7_1
69	3/4	black	A
69	3/4	red	Gb
70	0	black	bm7_1
70	0	red	abm7_1
70	1/4	red	Ab7_1
70	1/2	black	E
70	1/2	red	Db
71	0	black	A
71	0	red	Gb
72	0	black	E7
72	0	red	Db7_1
72	3/4	black	A
72	3/4	red	Gb
73	0	black	E7
73	0	red	Db7_1
73	3/4	black	A7_3
73	3/4	red	Gb7_3
74	0	black	D
74	0	red	B_1
74	3/4	black	A7_3
74	3/4	red	Gb7_3
75	0	black	D
75	0	red	B_1
75	3/4	black	G7_3
75	3/4	red	E7_3
76	0	black	C
76	0	red	A_1
76	3/4	black	G7_3
76	3/4	red	E7_3
77	0	black	C
77	0	red	A_1
77	3/4	black	G7_1
77	3/4	red	E7_1
78	0	black	C
78	0	red	A
78	3/4	black	G7_3
78	3/4	red	E7_3
79	0	black	C
79	0	red	A_1
79	3/4	black	A7_3
79	3/4	red	Gb7_3
80	0	black	d
80	0	red	b_1
80	3/4	black	A7_3
80	3/4	red	Gb7_3
81	0	black	d
81	0	red	b_1
81	3/4	black	A7_1
81	3/4	red	Gb7_1
82	0	black	d
82	0	red	b
82	3/4	black	A7_3
82	3/4	red	Gb7_3
83	0	black	d
83	0	red	b_1
83	3/4	black	F7_3
83	3/4	red	D7_3
84	0	black	Bb
84	0	red	G_1
84	3/4	black	F7_3
84	3/4	red	D7_3
85	0	black	Bb
85	0	red	G_1
85	3/4	black	F7_3
85	3/4	red	D7_3
86	0	black	Bb
86	0	red	G_1
87	0	black	E7
87	0	red	Db7
88	0	black	A
88	0	red	Gb_1
89	0	black	gb
89	0	red	eb
90	0	black	b
90	0	red	ab
91	0	black	E7
91	0	red	Db
92	0	black	A
92	0	red	Gb
92	3/4	black	b_1
92	3/4	red	ab_1
93	0	black	A_2
93	0	red	Db7
93	1/2	black	E7
93	1/2	red	Db
93	3/4	red	Db7
94	0	black	A
94	0	red	Gb
95	0	black	A7
95	0	red	Gb7
95	1/2	red	Gb7_1
96	0	black	D
96	0	red	B
96	1/2	red	Gb_2
97	0	black	E7_1
97	0	red	abm7_2
97	1/2	red	Db7_1
98	0	black	A
98	0	red	Gb
99	0	black	A7
99	0	red	Gb7
100	0	black	D
100	0	red	B_1
100	1/2	red	Gb
101	0	black	E7_3
101	0	red	ab
101	1/2	red	Db7_3
102	0	black	A
102	0	red	Gb
103	0	black	A7
103	0	red	Gb7
104	0	black	D
104	0	red	B_1
104	1/2	red	Gb
105	0	black	E7_3
105	0	red	ab
105	1/2	red	Db7_3
106	0	black	A
106	0	red	Gb
106	1/2	red	Db
107	0	black	gb
107	0	red	eb
107	1/2	black	b
107	1/2	red	ab
108	0	black	db_1
108	0	red	Db
108	1/2	black	Gb
108	1/2	red	Eb
109	0	black	b_1
109	0	red	ab_1
109	1/2	black	E7
109	1/2	red	Db7
110	0	black	A
110	0	red	Gb
110	1/2	red	do
111	0	black	gb
111	0	red	eb
111	1/2	black	b
111	1/2	red	ab
112	0	black	db_1
112	0	red	Db
112	1/2	black	Gb
112	1/2	red	Eb
113	0	black	b_1
113	0	red	eb_1
113	1/2	black	E7
113	1/2	red	Db7
114	0	black	A
114	0	red	Gb
115	0	black	E
115	0	red	Db_1
116	0	black	A
116	0	red	Gb
117	0	black	E
117	0	red	Db7_1
118	0	black	A
118	0	red	Gb
119	0	black	E
119	0	red	Db_1
120	0	black	A
120	3/4	red	A7
121	0	black	A7
130	3/4	black	d
130	3/4	red	d
131	0	black	A
131	0	red	A_1
132	0	black	d
132	0	red	d
132	1/2	black	A
132	1/2	red	A
133	0	black	d
133	0	red	d
134	0	black	A
134	0	red	A
135	0	black	Bb
135	0	red	Bb
136	0	black	c
136	0	red	c
136	1/2	black	Bb
136	1/2	red	Bb
137	0	black	c_1
137	0	red	c_1
137	1/2	black	Bb
137	1/2	red	Bb
138	0	black	c_1
138	0	red	c_1
138	1/2	black	F7_3
138	1/2	red	F7_3
139	0	black	Bb
139	0	red	Bb
140	0	black	c
140	0	red	c
140	1/2	black	Bb
140	1/2	red	Bb
141	0	black	c_1
141	0	red	c_1
141	1/2	black	Bb
141	1/2	red	Bb
142	0	black	c_1
142	0	red	c_1
142	1/2	black	F7_3
142	1/2	red	F7_3
143	0	black	Bb
143	0	red	Bb
148	0	black	gbo_1
148	0	red	gbo_1
149	0	black	D7_1
149	0	red	D7_1
149	1/2	red	C_1
150	0	red	D7_1
150	1/2	black	D7
150	1/2	red	D7
151	0	black	g
151	0	red	g
156	0	black	Bb7_2
156	0	red	Bb7_2
156	1/2	red	Bb7_1
157	0	black	Bb7_1
158	1/2	black	Bb7
158	1/2	red	Bb7
159	0	black	Eb
159	0	red	Eb
162	0	black	gm7
163	0	black	A7_1
163	0	red	A7_1
165	0	black	d
165	0	red	d
167	0	black	Ab
167	0	red	abo_1
169	0	black	A
169	0	red	A
171	0	black	d_2
173	0	black	A
175	0	black	d_2
177	0	black	A
179	0	black	G_1
179	0	red	G_1
181	0	black	A7
181	0	red	A7_1
185	3/4	black	D
185	3/4	red	D
186	0	black	A
186	0	red	A_1
187	0	black	D
187	0	red	D
187	1/2	black	A
187	1/2	red	A
188	0	black	D
188	0	red	D
189	0	black	A
189	0	red	A
189	3/4	black	D_1
189	3/4	red	D_1
190	0	black	A7
190	0	red	co_1
190	1/4	red	bb_1
190	1/2	red	A_1
190	3/4	red	bbm7_1
191	0	red	A_1
191	1/4	red	G_1
191	1/2	red	f_1
191	3/4	red	G_1
192	0	black	D
192	0	red	f_1
192	1/4	red	e_1
192	1/2	red	D_1
192	3/4	red	em7_1
193	0	red	D_1
193	1/4	red	co_1
193	3/4	red	ebo
194	0	black	e_1
194	1/4	red	e_1
194	1/2	black	A7
194	1/2	red	A7
195	0	black	D
195	0	red	D
195	3/4	red	D_1
196	0	red	co_1
196	1/4	red	bb_1
196	1/2	red	A_1
196	3/4	red	bb_1
197	0	black	A7
197	0	red	A_1
197	1/4	red	G_1
197	1/2	red	f_1
197	3/4	red	G_1
198	0	red	f_1
198	1/4	red	e_1
198	1/2	red	ebo_1
198	3/4	red	bbo7
199	0	black	bbo7
199	3/4	red	B
200	0	black	e_2
200	3/4	red	C
201	0	black	C
201	3/4	red	ebo7_3
202	0	black	bbo_1
202	0	red	bbo_1
203	0	black	B7
203	0	red	B7
203	3/4	black	e_2
203	3/4	red	e
204	0	black	B7
204	0	red	B7
204	3/4	black	e_2
204	3/4	red	e
205	0	black	B7
205	0	red	B
207	0	black	e
207	0	red	e
207	1/2	black	B_1
207	1/2	red	B_1
208	0	black	e
208	0	red	e
209	0	black	B7
209	0	red	B7
209	1/2	black	e_2
209	1/2	red	e
210	0	black	B7
210	0	red	B
210	1/2	red	B7_2
211	0	black	e
211	0	red	e
211	1/2	black	B_1
211	1/2	red	B_1
212	0	black	e
212	0	red	e
212	1/2	black	e_1
212	1/2	red	e_1
213	0	black	b_2
213	0	red	E
213	1/2	black	Gb
214	0	black	b
214	0	red	a
214	3/4	red	E7
215	0	black	Gb7
215	1/2	black	b
215	1/2	red	a
216	0	black	Gb7
216	0	red	E7
217	0	black	b
217	0	red	a
217	1/2	black	bbo_1
217	1/2	red	abo_1
218	0	black	b_1
218	0	red	a_1
219	0	black	A7
219	0	red	E7
219	1/2	black	D
219	1/2	red	A
220	0	black	A7
220	0	red	E7
221	0	black	D
221	0	red	A
221	1/2	black	dbo_1
221	1/2	red	go_1
222	0	black	D_1
222	0	red	A_1
223	0	black	G
223	0	red	D
224	0	black	A7_2
224	0	red	E_2
224	3/4	red	A
225	0	red	E7
226	0	black	D_1
226	0	red	A
227	0	black	abo_1
227	0	red	ebo_1
229	0	black	A
229	0	red	E
230	0	black	A7
230	0	red	E7
230	1/2	black	A7_3
230	1/2	red	E7_3
231	0	black	D_1
231	0	red	A_1
232	0	black	G
232	0	red	D
232	1/2	black	abo
232	1/2	red	ebo
233	0	black	D_2
233	0	red	E
234	1/2	black	A
235	0	black	D
235	0	red	A
236	0	black	A7
236	0	red	E7
236	1/2	red	A
236	3/4	black	D
237	0	black	A
237	0	red	E
237	1/2	red	A
237	3/4	black	D
238	0	black	A7
238	0	red	E7
238	1/2	red	A_1
239	0	red	A
239	1/2	red	f
240	0	red	D
240	1/2	red	ebo
241	0	red	E
241	1/2	red	go
242	0	black	D
242	0	red	A
242	1/2	black	d
242	1/2	red	a
243	0	black	A7
243	0	red	E7
243	1/2	black	d
243	1/2	red	a
244	0	black	A
244	0	red	E
244	1/2	black	d
244	1/2	red	a
245	0	black	A7
245	0	red	E7
245	1/2	red	a_1
246	0	red	a
246	1/2	red	E
247	0	red	d
247	1/2	red	bo
248	0	red	abo
249	3/4	black	D
249	3/4	red	A
250	0	black	A7
250	0	red	E7_1
250	3/4	black	D
250	3/4	red	A
251	0	black	A7
251	0	red	E7_1
251	3/4	black	D
251	3/4	red	A
252	0	black	em7_1
252	0	red	bm7_1
252	1/4	red	B7_1
252	1/2	black	A
252	1/2	red	E
253	0	black	D
253	0	red	A
254	0	black	A7
254	0	red	E7_1
254	3/4	black	D
254	3/4	red	A
255	0	black	A7
255	0	red	E7_1
255	3/4	black	D7_3
255	3/4	red	A7_3
256	0	black	G
256	0	red	D_1
256	3/4	black	D7_3
256	3/4	red	A7_3
257	0	black	G
257	0	red	D_1
257	3/4	black	C7_3
257	3/4	red	Gb7_3
258	0	black	F
258	0	red	B_1
258	3/4	black	C7_3
258	3/4	red	Gb7_3
259	0	black	F
259	0	red	B_1
259	3/4	black	C7_1
259	3/4	red	Gb7_1
260	0	black	F
260	0	red	B
260	3/4	black	C7_3
260	3/4	red	Gb7_3
261	0	black	F
261	0	red	B_1
261	3/4	black	D7_3
261	3/4	red	A7_3
262	0	black	g
262	0	red	d_1
262	3/4	black	D7_3
262	3/4	red	A7_3
263	0	black	g
263	0	red	d_1
263	3/4	black	D7_1
263	3/4	red	A7_1
264	0	black	g
264	0	red	d
264	3/4	black	D7_3
264	3/4	red	A7_3
265	0	black	g
265	0	red	d_1
265	3/4	black	Bb7_3
265	3/4	red	F7_3
266	0	black	Eb
266	0	red	Bb
266	3/4	black	Bb7_3
266	3/4	red	F7_3
267	0	black	Eb
267	0	red	Bb_1
267	3/4	black	Bb7_3
267	3/4	red	F7_3
268	0	black	Eb
268	0	red	Bb_1
269	0	black	A7
269	0	red	E7
270	0	black	D
270	0	red	A_1
271	0	black	b
271	0	red	f
272	0	black	e
272	0	red	b
273	0	black	A7
273	0	red	E
274	0	black	D
274	0	red	A
274	3/4	black	e_1
274	3/4	red	b_1
275	0	black	D_2
275	0	red	E7
275	1/2	black	A7
275	1/2	red	E
275	3/4	red	E7
276	0	black	D
276	0	red	A
277	0	black	D7
277	0	red	A7
277	1/2	red	A7_1
278	0	black	G
278	0	red	D
278	1/2	red	A_2
279	0	black	A7_1
279	0	red	bm7_2
279	1/2	red	E7_1
280	0	black	D
280	0	red	A
281	0	black	D7
281	0	red	A7
282	0	black	G
282	0	red	D_1
282	1/2	red	A
283	0	black	A7_3
283	0	red	b
283	1/2	red	E7_3
284	0	black	D
284	0	red	A
285	0	black	D7
285	0	red	A7
286	0	black	G
286	0	red	D_1
286	1/2	red	A
287	0	black	A7_3
287	0	red	b
287	1/2	red	E7_3
288	0	black	D
288	0	red	A
288	1/2	red	E
289	0	black	b
289	0	red	f
289	1/2	black	e
289	1/2	red	b
290	0	black	gb_1
290	0	red	E
290	1/2	black	B
290	1/2	red	Gb
291	0	black	e_1
291	0	red	b
291	1/2	black	A7
291	1/2	red	E7
292	0	black	D
292	0	red	A
292	1/2	red	eo
293	0	black	b
293	0	red	f
293	1/2	black	e
293	1/2	red	b
294	0	black	gb_1
294	0	red	E
294	1/2	black	B
294	1/2	red	Gb
295	0	black	e
295	0	red	b
295	1/2	black	A7
295	1/2	red	E7
296	0	black	D
296	0	red	A
296	1/2	black	G
296	1/2	red	DM7
297	0	black	A_1
297	0	red	go
297	1/2	black	Gb7
297	1/2	red	C7
298	0	black	b_1
298	0	red	f
298	1/2	black	e
298	1/2	red	bm7
299	0	black	a
299	0	red	a
299	1/2	black	D7
299	1/2	red	D7
300	0	black	G
300	0	red	G
301	0	black	D
301	0	red	D_1
302	0	black	G
302	0	red	G
303	0	black	D
303	0	red	D7_1
304	0	black	G
304	0	red	G
305	0	black	D
305	0	red	D_1
306	0	black	G
306	0	red	G
307	0	black	D
307	0	red	D_1
308	0	black	G
308	0	red	G
312	0	black	g
312	0	red	g
315	3/4	red	do
316	0	black	do_1
318	3/4	red	Bb7
319	0	black	Bb
319	3/4	black	Bb7
322	3/4	black	Ab
322	3/4	red	abo7_1
324	3/4	black	A7
324	3/4	red	A7
325	3/4	black	b
325	3/4	red	Gb_1
326	0	red	b
326	3/4	black	e
326	3/4	red	e_1
327	3/4	black	A7
327	3/4	red	A7
329	0	black	D
329	0	red	D
330	0	black	A7_3
330	0	red	A7_3
331	0	black	D_1
331	0	red	D
332	0	black	A7_3
332	0	red	A7_3
333	0	black	D_1
333	0	red	D
334	0	black	A7_3
334	0	red	A7_3
335	0	black	D
335	0	red	D
335	1/2	black	b
335	1/2	red	b
336	0	black	D_2
336	0	red	D_2
336	1/2	black	e_1
336	1/2	red	em7_1
337	0	black	D_1
337	0	red	D_1
337	1/2	black	G
337	1/2	red	GM7
338	0	black	D_1
338	0	red	D_1
338	1/2	black	e
338	1/2	red	em7
339	0	black	D
339	0	red	D
339	1/2	black	b
339	1/2	red	b
340	0	black	D_2
340	0	red	D_2
340	1/2	black	e_1
340	1/2	red	em7_1
341	0	black	D_1
341	0	red	D_1
341	1/2	black	G
341	1/2	red	GM7
342	0	black	D_1
342	0	red	D_1
342	1/2	black	e
342	1/2	red	em7
343	0	black	D
343	0	red	D
343	1/2	black	A7
344	0	black	D
344	1/2	black	A7
345	0	black	D
