mc	mc_onset	color_name	label
136	9/8	black	f
136	9/8	red	f
139	0	black	C
139	0	red	C
139	3/4	black	bo_2
139	3/4	red	bo_2
140	0	black	C
140	0	red	C
140	9/8	black	Gb
140	9/8	red	Gb_2
143	0	black	Db
143	0	red	Db
143	3/4	black	co_2
143	3/4	red	co_2
144	0	black	Db
144	0	red	Db
144	1/8	red	bo
144	1/4	black	bo
145	0	black	C
145	0	red	C_1
145	3/4	black	bo_2
145	3/4	red	d%7_1
146	0	black	C
146	0	red	C_1
147	0	red	C_2
147	3/4	black	f_1
147	3/4	red	f_1
148	0	black	C
148	0	red	C_2
149	0	black	C7
149	0	red	C7
149	3/8	black	C
149	9/8	black	C7
151	3/8	black	eo7_2
151	3/4	black	C7_2
151	3/4	red	C7_2
151	9/8	black	DbM7_1
151	9/8	red	Db_1
152	0	black	C
152	0	red	C
152	9/8	red	F
153	0	black	F
156	0	black	C_1
156	0	red	C_1
157	5/8	red	bo_2
157	3/4	black	bo7_2
157	11/8	red	C_1
158	0	black	C_1
159	5/8	red	d_1
159	3/4	black	do_1
159	11/8	red	eo_1
160	0	black	eo_1
161	5/8	red	f_1
161	3/4	black	f_1
161	11/8	red	eo7_2
162	0	black	eo7_2
163	5/8	red	bo
163	3/4	black	bo7
163	11/8	red	C
164	0	black	C
164	11/8	red	f
165	0	black	f
165	11/8	red	DbM7_1
166	0	black	DbM7_1
166	11/8	red	C_1
167	0	black	C
167	11/8	red	C7_2
168	9/8	black	C7_2
168	11/8	red	f
169	0	black	C7
169	1/4	black	f_2
169	1	black	f
169	11/8	red	DbM7_1
170	0	black	DbM7_1
170	11/8	red	C_1
171	0	black	C_1
171	5/8	red	gbo7_3
171	3/4	black	gbo7_3
171	11/8	red	bo_1
172	0	black	bo_1
172	5/8	red	bb_1
172	3/4	black	bb_1
172	11/8	red	f_2
173	0	black	C
173	11/8	red	C7
174	0	black	C7
174	11/8	red	F
175	0	black	F
176	3/4	black	eo_1
177	0	black	F_1
177	1	red	Bb
177	9/8	black	Bb
177	11/8	red	F_2
178	0	black	C
178	5/8	red	C7
178	11/8	red	F
179	0	black	F
180	5/8	red	C7_2
180	3/4	black	C7_2
180	11/8	red	F_1
181	0	black	F_1
182	0	black	bb
182	0	red	Gb_1
182	3/8	black	Gb_1
183	0	black	C
183	0	red	f_2
183	11/8	red	C7
184	0	black	C7
190	3/8	red	f
191	0	black	f
191	11/8	red	Db_1
192	0	black	Db_1
192	11/8	red	Gb
193	0	black	Gb
193	1	red	eo7_1
193	9/8	black	eo7_1
194	3/8	black	g%7_2
194	1	red	C7
194	9/8	black	C7
194	11/8	red	f
195	0	black	f
195	11/8	red	Db_1
196	0	black	Db_1
196	11/8	red	Gb
197	0	black	Gb
197	1	red	eo7_1
197	9/8	black	eo7_1
198	3/8	black	g%7_2
198	1	red	C7
198	9/8	black	C7
198	11/8	red	g%7_3
199	0	black	g%7_3
199	1/4	red	C7_1
199	3/8	black	C7_1
199	5/8	red	g%7_2
199	3/4	black	g%7_2
199	1	red	C7
199	9/8	black	C7
199	11/8	red	bo7
200	0	black	bo7
200	5/8	red	C7
200	3/4	black	C
200	9/8	black	C7
200	11/8	red	f
201	0	black	f
201	1/4	red	bb
201	3/8	black	bb
201	5/8	red	f_1
201	3/4	black	f_1
201	1	red	C7_2
201	9/8	black	C7_2
201	11/8	red	f
202	0	black	f
202	1/4	red	bb
202	3/8	black	bb
202	5/8	red	f_1
202	3/4	black	f_1
202	1	red	C7_2
202	9/8	black	C7_2
202	11/8	red	f
203	0	black	f
203	1/4	red	bb
203	3/8	black	bb
203	5/8	red	f_1
203	3/4	black	f_1
203	1	red	C7_2
203	9/8	black	C7_2
203	11/8	red	f
204	0	black	f
206	11/8	red	Ab7_3
207	0	black	Ab7_3
208	11/8	red	Db_1
209	0	black	Db_1
209	11/8	red	Ab7_2
210	0	black	Ab7_2
210	3/8	black	Ab7
210	3/4	black	Ab7_2
210	9/8	black	Ab7
210	11/8	red	Db
211	0	black	Db
212	5/8	red	Ab7_2
212	3/4	black	Ab7_2
212	11/8	red	Db_1
213	0	black	Db_1
214	5/8	red	gbo7
214	3/4	black	gbo7
214	11/8	red	bo7_2
215	0	black	bo7_2
215	11/8	red	C_1
216	0	black	C_1
216	11/8	red	eo7_2
217	0	black	eo7_2
217	11/8	red	f_1
218	0	black	f_1
218	11/8	red	Gb_1
219	0	black	Gb_1
220	11/8	red	ao_1
221	0	black	ao_1
222	11/8	red	bb_1
223	0	black	bb_1
223	5/8	red	C_1
223	3/4	black	C_1
223	11/8	red	Db_1
224	0	black	Db_1
224	5/8	red	C7_2
224	3/4	black	eo_1
224	11/8	red	f_1
225	0	black	f_1
225	1/4	red	go_1
225	3/8	black	go_1
225	5/8	red	ao_1
225	3/4	black	ao_1
225	1	red	bb_1
225	9/8	black	bb_1
225	11/8	red	C_1
226	0	black	C_1
226	1/4	red	f
226	3/8	black	Db_1
226	5/8	red	eo_1
226	3/4	black	eo_1
226	1	red	f_1
226	9/8	black	f_1
226	11/8	red	go_1
227	0	black	go_1
227	1/4	red	ao_1
227	3/8	black	ao_1
227	5/8	red	bb_1
227	3/4	black	bb_1
229	11/8	red	bo7_1
230	0	black	bo7_1
231	11/8	red	f_2
232	0	black	C
233	11/8	red	C7
234	0	black	C7
236	3/4	black	C
237	0	black	C7
237	3/4	black	C
238	0	black	C7
238	3/4	black	C
239	3/8	black	eo7_3
239	5/8	red	eo7_3
239	3/4	black	C7
240	11/8	red	f
241	0	black	f
241	1/4	black	f_1
242	5/8	red	C7_3
242	3/4	black	C7_3
242	11/8	red	f_1
243	0	black	f_1
244	5/8	red	C7_3
244	3/4	black	C7_3
244	11/8	red	ao7
245	0	black	ao7
245	11/8	red	bb_1
246	0	black	F7_1
246	3/8	black	bb
246	9/8	black	eo7_2
246	11/8	red	f_2
247	0	black	C
247	5/8	red	C7
247	3/4	black	C7_3
247	11/8	red	ao7
248	0	black	ao7
248	11/8	red	bb_1
249	0	black	F7_1
249	3/8	black	bb
249	9/8	black	eo7_2
249	11/8	red	f_2
250	0	black	C
250	5/8	red	C7
250	11/8	red	f
251	0	black	f
251	5/8	red	C7_1
251	3/4	black	C_1
251	9/8	black	C7_2
251	11/8	red	f
252	0	black	f
252	5/8	red	C7_1
252	3/4	black	C_1
252	9/8	black	C7_2
252	11/8	red	f
253	0	black	f
253	1/4	red	g%7_1
253	3/8	black	g%7_1
253	5/8	red	f_2
253	3/4	black	C
253	1	red	C
253	11/8	red	f
254	0	black	f
254	5/8	red	C7_1
254	3/4	black	C_1
254	9/8	black	C7_2
254	11/8	red	f
255	0	black	f
255	5/8	red	C7_1
255	3/4	black	C_1
255	9/8	black	C7_2
255	11/8	red	f
256	0	black	f
256	1/4	red	g%7_1
256	3/8	black	g%7_1
256	5/8	red	f_2
256	3/4	black	C
256	1	red	C7_3
256	9/8	black	C7_3
256	11/8	red	f_1
257	0	black	f_1
257	1/4	red	g%7_1
257	3/8	black	g%7_1
257	5/8	red	f_2
257	3/4	black	C
257	1	red	C7_3
257	9/8	black	C7_3
257	11/8	red	f_1
258	0	black	f_1
258	1/4	red	g%7_1
258	3/8	black	g%7_1
258	5/8	red	f_2
258	3/4	black	C
258	1	red	C
258	11/8	red	f
259	0	black	f
