mc	mc_onset	color_name	label
93	3/4	red	G7_3
94	0	black	C_1
94	0	red	C_1
95	0	black	c_1
95	0	red	c_1
96	0	black	D
96	0	red	D
97	0	black	D7_1
97	0	red	D_1
98	0	black	g
98	0	red	g
98	1/2	black	D7_2
98	1/2	red	D7_2
98	3/4	red	D_2
99	0	black	g_1
99	0	red	g_1
99	1/2	black	D7_1
99	1/2	red	D_1
100	0	black	g
100	0	red	g
100	1/2	black	D7_2
100	1/2	red	D7_2
100	3/4	red	D_2
101	0	black	g_1
101	0	red	g_1
101	1/2	black	G7_1
101	1/2	red	G_1
102	0	black	c
102	0	red	c
102	1/2	black	G7_2
102	1/2	red	G7_2
102	3/4	red	G_2
103	0	black	c_1
103	0	red	c_1
103	1/2	black	G7_1
103	1/2	red	G_1
104	0	black	c
104	0	red	c
104	1/2	black	G7_2
104	1/2	red	G7_2
104	3/4	red	G_2
105	0	black	c_1
105	0	red	c_1
105	1/2	black	C7_1
105	1/2	red	C_1
106	0	black	f
106	0	red	f
106	1/2	black	bb_2
106	1/2	red	bb_2
107	0	black	GbM7_3
107	0	red	GbM7_3
107	1/2	black	Db_1
107	1/2	red	B_1
108	0	black	F7_3
108	0	red	F7_3
108	1/2	black	bb_1
108	1/2	red	bb_1
109	0	black	Eb7_3
109	0	red	Eb7_3
109	1/2	black	Ab_1
109	1/2	red	Ab_1
110	0	black	DbM7_3
110	0	red	DbM7_3
110	1/2	black	Gb_1
110	1/2	red	Gb_1
111	0	black	C7_3
111	0	red	C7_3
111	1/2	black	f_1
111	1/2	red	f_1
112	0	black	C7_2
112	0	red	C7_2
112	1/2	black	f
112	1/2	red	f
113	0	black	C_1
113	0	red	C_1
113	1/4	red	c_1
113	1/2	black	G7_2
113	1/2	red	d%7
113	3/4	red	bo_1
114	0	black	C
114	0	red	C
114	1/4	red	G
114	1/2	black	G7_2
114	3/4	red	G7_1
115	0	black	C_1
115	0	red	C_1
115	1/4	red	C
115	1/2	black	bo7_2
115	1/2	red	bo7_2
116	0	black	C7_2
116	0	red	C7_2
116	1/2	red	C7
118	0	black	F
118	0	red	F
118	1/4	red	C
118	1/2	black	C7_2
118	3/4	red	C7_1
119	0	black	F_1
119	0	red	F_1
119	1/4	red	F
119	1/2	black	eo7_2
119	1/2	red	eo7_2
120	0	black	F7_2
120	0	red	F7_2
120	1/2	red	F7
122	0	black	Bb
122	0	red	Bb
122	1/4	red	F
122	1/2	black	F7_2
122	3/4	red	F7_1
123	0	black	Bb_1
123	0	red	Bb_1
123	1/4	red	Bb
123	1/2	black	ao7_2
123	1/2	red	ao7_2
124	0	black	Bb7_2
124	0	red	Bb7_2
124	1/2	red	Bb7
126	0	black	eb
126	0	red	eb
126	1/2	black	eb_2
126	1/2	red	eb_2
128	0	black	F7_2
128	0	red	Gb7_2
128	1/2	red	Gb7_1
129	0	red	Gb_1
129	1/4	red	Gb7_1
130	0	black	bb_1
130	0	red	b_1
130	1/2	red	b
132	0	black	G_2
132	0	red	G_2
132	1/2	red	G_1
133	1/4	red	G7_1
133	1/2	red	G_1
134	0	black	c_1
134	0	red	c_1
134	1/2	red	c
136	0	black	Db_1
136	0	red	Db_2
136	1/2	red	Db_1
137	0	black	gbo7
137	0	red	gbo7_2
137	1/2	red	gbo7
138	0	black	G7
138	0	red	G_1
138	1/2	red	G
138	3/4	red	G7
139	1/4	black	c_2
139	1/4	red	G
139	3/4	black	D7_1
139	3/4	red	D7_1
140	0	black	G7
140	0	red	G_1
140	1/2	red	G
140	3/4	red	G7
141	1/4	black	c_2
141	1/4	red	G
141	3/4	black	D7_1
141	3/4	red	D7_1
142	0	black	G
142	0	red	G
142	1/4	black	c
142	1/4	red	c
142	1/2	black	G
142	1/2	red	G
142	3/4	black	gbo7_2
142	3/4	red	ao_1
143	0	black	G
143	0	red	G
143	1/4	black	gbo7_2
143	1/4	red	gbo7_2
143	1/2	black	G
143	1/2	red	G
143	3/4	black	gbo7_2
143	3/4	red	gbo7_2
144	0	black	G
144	0	red	G
154	0	black	G7
154	0	red	G7
158	0	black	C
158	0	red	C
159	3/4	black	D7_3
159	3/4	red	D7_3
160	0	black	G_1
160	0	red	G_1
162	0	black	Bb
162	0	red	Bb
163	3/4	black	C7_3
163	3/4	red	C7_3
164	0	black	F_1
164	0	red	F_1
165	0	black	f_1
165	0	red	f_1
166	0	black	G7
166	0	red	G7
166	3/4	black	d%7_2
166	3/4	red	f_1
167	0	black	G7
167	0	red	G7
167	1/4	black	d%7_2
167	1/4	red	f_1
167	1/2	black	G7
167	1/2	red	G7
167	3/4	black	d%7_2
167	3/4	red	f_1
168	0	black	G7
168	0	red	G7
169	0	black	c
169	0	red	c
170	0	black	Ab
170	0	red	Ab
171	0	black	Db
171	0	red	Db
172	0	black	Bb
172	0	red	Bb
173	0	black	Eb
173	0	red	Eb
173	1/4	red	Eb_2
173	1/2	red	Eb_1
173	3/4	red	Eb
174	0	black	fm7
174	0	red	do_1
174	1/4	black	bo7_3
174	1/4	red	bo7_3
174	1/2	black	gbo7_1
174	1/2	red	gbo7_1
174	3/4	black	gbo7
174	3/4	red	gbo7
175	0	black	G
175	0	red	G
175	1/4	red	D7_1
175	1/2	black	G7
175	1/2	red	G
175	3/4	red	G7
176	0	black	C
176	0	red	C
177	3/4	black	D7_3
177	3/4	red	D7_3
178	0	black	G_1
178	0	red	G_1
180	0	black	d
180	0	red	d
181	3/4	black	E7_3
181	3/4	red	E7_3
182	0	black	a_1
182	0	red	a_1
184	0	black	F
184	0	red	F
184	1/2	red	d_1
185	0	black	Eb
185	0	red	ebo7_1
185	1/2	red	F
185	3/4	red	ebo7_1
186	0	black	E7
186	0	red	E
186	1/2	black	a_2
187	0	black	E7
187	0	red	E7
187	1/2	black	a_2
187	1/2	red	E
188	0	black	E7
188	1/2	black	a_2
189	0	black	E7
189	0	red	E7
189	1/2	black	a_2
189	1/2	red	E
190	0	black	E
190	1/4	black	a_2
190	1/4	red	a
190	1/2	black	E
190	1/2	red	E
190	3/4	black	a_2
190	3/4	red	a
191	0	black	E
191	0	red	E
191	1/4	black	a_2
191	1/2	black	E
191	3/4	black	a_2
192	0	black	E
192	1/4	red	E_2
192	1/2	red	E_1
192	3/4	red	E
193	0	red	E_2
193	1/4	red	E_1
193	1/2	red	E
194	1/4	red	D_1
194	1/2	red	E_1
194	3/4	red	D_1
195	0	red	E_1
195	1/4	red	A
195	1/2	red	abo_1
195	3/4	red	A
196	0	black	E7
196	0	red	abo_1
196	1/4	red	A_1
196	1/2	red	abo_1
196	3/4	red	A_1
197	0	red	D
197	1/4	red	E7
197	1/2	red	D_1
197	3/4	red	abo
198	0	black	A
198	0	red	A
198	1/2	black	E
198	1/2	red	E
198	3/4	black	gb
198	3/4	red	gb
199	0	black	Db7
199	0	red	Db7
199	1/2	black	D
199	1/2	red	D
200	0	black	E7_2
200	0	red	E7_2
200	1/2	black	A_1
200	1/2	red	A_1
200	3/4	black	bm7_1
200	3/4	red	bm7_1
201	0	black	A_2
201	0	red	E
201	1/2	black	E7
201	3/4	red	E7
202	0	black	a
202	0	red	a
202	1/2	black	e
202	1/2	red	e
202	3/4	black	F
202	3/4	red	F
203	0	black	C
203	0	red	C
203	1/2	black	d
203	1/2	red	d
204	0	black	C_2
204	0	red	G
204	1/4	black	G7
204	1/4	red	G7
205	0	black	C
205	0	red	C
206	1/2	black	abo7
206	1/2	red	abo7
206	3/4	black	a
206	3/4	red	a
207	0	black	E7
207	0	red	E7
207	1/2	black	F
207	1/2	red	F
208	0	black	G7_2
208	0	red	G7_2
208	1/2	black	C_1
208	1/2	red	C_1
208	3/4	black	dm7_1
208	3/4	red	dm7_1
209	0	black	C_2
209	0	red	G
209	1/2	black	G7
209	3/4	red	G7
210	0	black	C
210	0	red	C
210	1/2	black	abo7
210	1/2	red	abo7
210	3/4	black	a
210	3/4	red	a
211	0	black	E7
211	0	red	E7
211	1/2	black	F
211	1/2	red	F
212	0	black	C_2
212	0	red	G
212	1/4	black	G7
212	1/4	red	G7
213	0	black	C
213	0	red	C
213	1/4	red	G
213	1/2	black	G7
213	3/4	red	G7
214	0	black	C_2
214	0	red	G
214	1/2	black	G7
214	1/2	red	G7
215	0	black	C
215	0	red	C_1
215	1/4	red	G
215	1/2	black	G7_2
215	3/4	red	G7_1
216	0	black	C_1
216	0	red	G
216	1/4	red	C
216	1/2	black	G7_3
216	1/2	red	G7_1
216	3/4	red	G7_2
217	0	black	C_1
217	0	red	C_1
217	1/4	red	C
217	1/2	black	G7_1
217	1/2	red	G7_1
217	3/4	red	G7
218	0	black	C
218	0	red	C
218	1/4	red	G
218	1/2	black	G7_2
218	1/2	red	G7_2
218	3/4	red	G7_3
219	0	black	C_1
219	0	red	C_1
219	1/4	red	C
219	1/2	black	G7_2
219	1/2	red	G7_2
219	3/4	red	G7_3
220	0	black	C_1
220	0	red	C_1
220	1/4	red	C
220	1/2	black	G7_2
220	1/2	red	G7_2
220	3/4	red	G7_3
221	0	black	C_1
221	0	red	C
221	1/4	black	G7_2
221	1/4	red	G7_2
221	1/2	black	C_1
221	1/2	red	C
221	3/4	black	G7_2
221	3/4	red	G7_2
222	0	black	C_1
222	0	red	C_1
222	1/8	black	G7_3
222	1/8	red	G7_3
222	1/4	black	C_1
222	1/4	red	C_1
222	3/8	black	G7_3
222	3/8	red	G7_3
222	1/2	black	C_1
222	1/2	red	C_1
222	5/8	black	G7_3
222	5/8	red	G7_3
222	3/4	black	C_1
222	3/4	red	C_1
222	7/8	black	G7_3
222	7/8	red	G7_3
223	0	black	C_1
223	0	red	C_1
223	1/8	black	C7_1
223	1/8	red	C7_1
225	0	black	F
225	0	red	F
227	0	black	D7_1
227	0	red	D7_1
229	0	black	C_2
229	0	red	G
230	1/2	red	C_1
230	3/4	red	C
233	0	black	bo7
233	0	red	G7
235	0	black	b%7
235	0	red	G7_1
236	0	black	G7_1
237	0	black	C
237	0	red	C
237	1/2	black	C7
237	1/2	red	C7
238	0	black	f_2
238	0	red	C
238	1/2	black	C7
238	1/2	red	C7
239	0	black	f
239	0	red	f
239	1/2	black	Db_1
239	1/2	red	Db_1
240	0	black	c_2
240	0	red	G
240	1/2	black	G7
240	1/2	red	G7
241	0	black	C7
241	0	red	C
241	1/2	red	C7
242	0	black	F_2
242	0	red	C
242	1/2	black	C7
242	1/2	red	C7
243	0	black	F
243	0	red	F
243	1/2	black	d_1
243	1/2	red	d_1
244	0	black	C_2
244	0	red	G
244	1/2	black	G7
244	1/2	red	G7
245	0	black	C
245	0	red	C
245	1/4	black	C_1
245	1/4	red	C_1
245	1/2	black	d_1
245	1/2	red	F
245	3/4	red	d_1
246	0	black	C_2
246	0	red	G
246	1/2	black	G7
246	1/2	red	G7
247	0	black	C
247	0	red	C
247	1/4	black	F_1
247	1/4	red	F_1
247	1/2	black	g_1
247	1/2	red	Bb
247	3/4	red	g_1
248	0	black	F_2
248	0	red	C
248	1/2	black	C7
248	1/2	red	C7
249	0	black	f
249	0	red	f
249	1/4	black	f_1
249	1/4	red	f_1
249	1/2	black	go_1
249	1/2	red	bb
249	3/4	red	go_1
250	0	black	f_2
250	0	red	C
250	1/2	black	C7
250	1/2	red	C7
251	0	black	Db
251	0	red	Db
252	3/4	black	Eb7_3
252	3/4	red	Eb7_3
253	0	black	Ab_1
253	0	red	Ab_1
254	0	black	F7_2
254	0	red	F7_2
255	0	black	bb_1
255	0	red	bb_1
256	0	black	bo_1
256	0	red	bo_1
257	0	black	c_1
257	0	red	c_1
257	1/2	black	do_1
257	1/2	red	f
257	3/4	red	do_1
258	0	black	eo_1
258	0	red	e%7_1
258	1/4	red	eo_1
258	1/2	black	f_1
258	1/2	red	f_1
259	0	black	gbo7_1
259	0	red	gbo7_1
259	1/4	red	gbo_1
259	1/2	red	gbo7_1
259	3/4	red	gbo_1
260	0	black	Gb
260	0	red	gbo7_1
260	1/4	red	gbo_1
260	1/2	red	Ab
260	3/4	red	gbo7_1
261	0	black	G
261	0	red	G
262	0	black	abo7_2
262	0	red	dbo7_2
263	0	black	G_1
263	0	red	G_1
264	3/4	black	A7_1
264	3/4	red	A7_1
265	0	black	d
265	0	red	d
266	0	red	d_2
266	1/2	red	d
267	0	black	F_1
267	0	red	F_1
268	3/4	black	G7_1
268	3/4	red	G7_1
269	0	black	C
269	0	red	C
269	1/2	black	a_1
270	0	red	a_1
270	1/2	red	a
271	0	black	d
271	0	red	bo_1
271	1/2	black	bo_1
272	1/2	red	bo
273	0	black	dbo
273	0	red	C_1
273	1/2	red	dbo
274	0	black	d
274	0	red	d_1
274	1/2	black	e
274	1/2	red	e_1
275	0	black	F
275	0	red	F_1
275	1/2	black	G
275	1/2	red	G_1
276	0	black	a
276	0	red	a_1
276	1/2	black	bo
276	1/2	red	bo_1
277	0	black	C_1
277	0	red	C_1
277	1/2	red	C+_1
278	0	black	F
278	0	red	F
280	0	black	C_2
280	0	red	G
284	0	black	G7
284	0	red	G7
286	0	black	C
286	0	red	C
286	1/2	black	abo7
286	1/2	red	abo7
286	3/4	black	a
286	3/4	red	a
287	0	black	E
287	0	red	E7
287	1/2	black	F
287	1/2	red	F
288	0	black	G7_2
288	0	red	G7_2
288	1/2	black	C_1
288	1/2	red	C_1
288	3/4	black	dm7_1
288	3/4	red	dm7_1
289	0	black	C_2
289	0	red	G
289	1/2	black	G7
289	3/4	red	G7
290	0	black	C
290	0	red	C
290	1/2	black	abo7
290	1/2	red	abo7
290	3/4	black	a
290	3/4	red	a
291	0	black	E7
291	0	red	E7
291	1/2	black	F
291	1/2	red	F
292	0	black	C_2
292	0	red	G
292	1/4	black	G7
292	1/4	red	G7
293	0	black	C_2
293	0	red	G
293	1/4	red	G7
294	0	black	G7
295	0	black	C_2
295	0	red	G
295	1/4	red	G7
296	0	black	G7
297	0	black	C
297	0	red	C
298	3/4	black	D7_3
298	3/4	red	D7_3
299	0	black	G_1
299	0	red	G_1
299	1/2	black	C7_3
299	1/2	red	C7_3
300	0	black	F_1
300	0	red	F_1
300	1/2	black	f_1
300	1/2	red	f
301	0	black	G7
301	0	red	G7
302	0	red	d_1
302	1/4	red	G
303	0	black	C
303	0	red	C
303	1/2	black	G
303	1/2	red	G
304	0	black	C
304	0	red	C
