mc	mc_onset	color_name	label
18	1/2	black	f_1
18	3/4	black	Eb_1
18	3/4	red	Eb_1
18	7/8	red	ebo_1
19	0	black	Bb7_2
19	0	red	Bb7_2
19	3/4	black	Eb
19	3/4	red	Eb
20	0	black	Bb_1
20	0	red	Bb_1
20	1/4	black	cm7
20	1/4	red	c
20	1/2	black	Bb7
20	1/2	red	Bb7
20	3/4	red	Bb
21	0	black	Eb
21	0	red	Eb
22	0	black	Bb7_2
22	0	red	Bb7_2
23	0	black	Eb_1
23	0	red	Eb_1
24	0	black	Bb7_3
24	0	red	Bb7_3
24	1/2	black	Bb
24	1/2	red	Bb
25	0	black	Eb
25	0	red	Eb
26	0	black	Bb7_2
26	0	red	Bb7_2
27	0	black	Eb_1
27	0	red	Eb_1
28	0	black	fm7_1
28	0	red	fm7_1
28	1/2	black	F7_1
28	1/2	red	F7_1
29	0	black	Bb7
29	0	red	Bb
29	1/4	red	ao_2
29	3/8	red	Bb_1
29	1/2	red	ao_1
29	5/8	red	Bb
29	3/4	red	ao
29	7/8	red	do_2
30	0	black	Eb_1
30	0	red	Eb_1
30	1/4	red	Eb
31	0	black	Bb7
31	0	red	Bb
31	1/2	red	Eb
32	0	red	Bb
32	1/4	red	d%7_2
32	3/8	red	Eb_1
32	1/2	red	bo7_2
32	5/8	red	c_1
32	3/4	red	G7_2
32	7/8	red	gbo7_2
33	0	black	G7_1
33	0	red	G_1
33	1/8	red	D_2
33	1/4	red	G
33	3/8	red	G7_3
33	1/2	black	c_1
33	1/2	red	c_1
33	5/8	red	bo_1
33	3/4	red	c
33	7/8	red	C7_3
34	0	black	C7_3
34	1/2	black	F_1
34	1/2	red	F_1
35	0	black	co7_2
35	0	red	c%7_2
35	3/4	red	F
36	0	black	co7_1
36	0	red	c%7_1
37	0	black	co7_2
37	0	red	c%7_2
37	3/4	red	F
38	0	black	C7_1
38	0	red	C7_1
39	0	black	co7_1
39	0	red	F
40	0	black	dm7_1
41	0	black	F7
41	0	red	F7
41	1/2	black	Bb_2
41	1/2	red	F
42	0	black	F
42	1/2	black	Bb_2
43	0	black	co7_1
44	0	black	dm7_1
45	0	black	F7
45	0	red	F7
45	1/2	black	Bb_2
45	1/2	red	F
46	0	black	F7
46	0	red	F7
46	1/2	red	F
46	3/4	red	ao
47	0	red	Bb
47	1/4	red	Bb_1
47	1/2	red	F
47	3/4	red	ao
48	0	red	Bb
48	1/4	red	Bb_1
48	1/2	red	F
48	3/4	red	a%7_2
49	0	red	Bb_1
49	1/4	red	bb_1
49	1/2	red	cm7
49	3/4	red	F7
50	0	black	Bb
50	0	red	Bb
50	1/4	black	dbo
50	3/4	black	Bb
51	0	red	ao7_3
51	1/4	black	ao7_3
51	3/4	black	Bb
51	3/4	red	F7
52	0	red	Bb
52	1/2	black	Eb
52	1/2	red	Eb
52	3/4	black	Bb
52	3/4	red	Bb
53	0	black	Bb_2
53	0	red	F
53	1/4	black	F7
53	1/4	red	F7
53	1/2	black	Bb_2
53	1/2	red	F
53	3/4	black	F
54	0	black	Bb
54	0	red	Bb
54	1/4	black	dbo
54	3/4	black	Bb
55	0	red	ao7_3
55	1/4	black	ao7_3
55	3/4	black	Bb
55	3/4	red	F7
56	0	red	Bb
56	1/2	black	Eb
56	1/2	red	Eb
56	3/4	black	Bb
56	3/4	red	Bb
57	0	black	Bb_2
57	0	red	F
57	1/4	black	F7
57	1/4	red	F7
57	1/2	black	Bb_2
57	1/2	red	F
57	3/4	black	F
58	0	black	Bb
58	0	red	Bb
58	1/2	red	Bb_2
58	3/4	red	Bb
59	0	black	F7
59	0	red	F
59	1/4	red	F7_3
59	3/8	red	Bb_1
59	1/2	red	ao_1
59	5/8	red	Bb
59	3/4	red	F7
59	7/8	red	F
60	0	black	Bb
60	0	red	Bb
60	1/2	red	Bb_2
60	3/4	red	Bb
61	0	black	F7
61	0	red	F
61	1/4	red	F7_3
61	3/8	red	Bb_1
61	1/2	red	ao_1
61	5/8	red	Bb
61	3/4	red	F7
61	7/8	red	ao_1
62	0	black	Bb
62	0	red	Bb
63	0	red	Bb_2
63	1/2	red	Bb_1
64	0	red	Bb
64	1/2	red	Bb_2
65	0	red	Bb_1
65	1/2	red	Bb
66	0	black	Bb7
66	0	red	Bb7
67	0	black	Eb
67	0	red	Eb
70	0	black	Bb_1
70	0	red	Bb_1
71	0	black	Ab_1
71	0	red	Ab_1
72	0	black	G_1
72	0	red	G_1
72	3/4	black	g_1
72	3/4	red	g_1
73	0	black	F_1
73	0	red	F_1
73	1/2	black	f_1
73	1/2	red	f_1
74	0	black	c_2
74	0	red	G
74	1/4	black	D7_1
74	1/4	red	D7_1
74	1/2	black	G7_3
74	1/2	red	G7_3
74	3/4	black	c_1
74	3/4	red	c_1
75	0	red	f
76	0	red	c_1
77	0	black	ao7_3
77	0	red	ao7_3
77	1/4	red	ao7_1
77	3/4	red	ao7
78	0	black	F7_3
78	1/4	red	F7
78	3/4	black	bb_1
78	3/4	red	bb_1
80	0	red	ao_1
81	0	black	D7_3
81	0	red	D7_3
81	1/4	red	D7
81	3/4	red	D7_1
82	1/4	red	D7
83	0	red	gbo_2
84	0	red	G_1
85	0	black	A
85	0	red	ao7_1
88	0	red	Bb
89	0	black	Bb7
89	0	red	Bb7
89	1/4	red	Bb7_3
89	3/4	red	Bb7_2
90	1/4	red	Bb7_1
90	1/2	red	fo
90	3/4	red	Bb7_1
91	0	red	Bb7
91	1/4	red	Bb7_3
91	3/4	red	Bb7_2
92	1/4	red	Bb_1
92	1/2	red	B_1
92	3/4	red	Bb_1
93	0	black	Eb7_3
93	0	red	Eb7_3
93	3/4	black	Db7_3
93	3/4	red	Db7_3
94	0	black	Gb_1
94	0	red	Gb_1
94	1/4	black	Db7_2
94	1/4	red	Db7_2
94	1/2	black	Db7_1
94	1/2	red	Db7_1
94	3/4	black	Gb
94	3/4	red	Gb
95	0	black	ab_1
95	0	red	ab_1
95	1/4	black	Gb_1
95	1/4	red	Gb
95	1/2	black	fo_1
95	1/2	red	fo_1
95	3/4	black	Db7_1
95	3/4	red	Gb
96	0	black	bo7_2
96	0	red	Db7_1
97	0	black	c_1
97	0	red	bo7_2
98	0	red	c_1
99	0	black	G7_2
99	0	red	G7_2
100	0	black	c
100	0	red	c
101	0	black	bo7_2
101	0	red	bo7_2
102	0	black	c
102	0	red	c
103	0	black	bo7
103	0	red	bo7
104	0	black	c
104	0	red	c
105	0	black	Ab_1
105	0	red	Ab_1
107	0	black	bo7
107	0	red	bo7
108	0	black	Ab_1
108	0	red	Ab_1
112	3/4	black	G7_1
112	3/4	red	G_1
112	7/8	red	go_1
113	0	black	go_1
113	1/4	black	F_1
113	1/4	red	F_1
113	3/8	red	fo_1
113	1/2	black	f_1
113	3/4	black	Eb_1
113	3/4	red	Eb_1
113	7/8	red	ebo_1
114	0	black	Bb7_2
114	0	red	Bb7_2
114	3/4	black	Eb
114	3/4	red	Eb
115	0	black	Bb_1
115	0	red	Bb_1
115	1/4	black	c
115	1/4	red	c
115	1/2	black	Bb7
115	1/2	red	Bb7
115	3/4	red	Bb
116	0	black	Eb
116	0	red	Eb
117	0	black	Bb7_2
117	0	red	Bb7_2
118	0	black	Eb_1
118	0	red	Eb_1
119	0	black	Bb7_3
119	0	red	Bb7_3
119	1/2	black	Bb
119	1/2	red	Bb
120	0	black	Eb
120	0	red	Eb
120	1/2	black	Bb_2
121	0	black	Eb_1
121	0	red	Bb7_2
122	0	red	Eb_1
123	0	black	fm7_1
123	0	red	fm7_1
123	1/2	black	F7_1
123	1/2	red	F7_1
124	0	black	Bb7
124	0	red	Bb
124	1/4	red	ao_2
124	3/8	red	Bb_1
124	1/2	red	ao_1
124	5/8	red	Bb
124	3/4	red	ao
124	7/8	red	do_2
125	0	black	Eb_1
125	0	red	Eb_1
125	1/4	red	Eb
126	0	black	Bb
126	0	red	Bb
126	1/4	red	bo7_2
126	3/8	red	c_1
126	1/2	red	G7_2
126	5/8	red	gbo7_2
126	3/4	red	G_1
126	7/8	red	D_2
127	0	black	G7
127	0	red	G
127	1/8	red	G7_3
127	1/4	red	c_1
127	3/8	red	bo_1
127	1/2	black	c
127	1/2	red	c
127	5/8	red	C7_3
127	3/4	red	F_1
128	0	black	Bb7_3
128	0	red	Bb7_3
128	1/2	black	Eb
128	1/2	red	Eb_1
129	0	black	fo7_2
129	0	red	f%7_2
129	3/4	red	Bb
130	0	black	fo7_1
130	0	red	f%7_1
131	0	black	fo7_2
131	0	red	f%7_2
131	3/4	red	Bb
132	0	black	F7_1
132	0	red	F7_1
133	0	black	fo7_1
133	0	red	Bb
134	0	black	gm7_1
135	0	black	Bb7
135	0	red	Bb7
135	1/2	black	Eb_2
135	1/2	red	Bb
136	0	black	Bb
136	1/2	black	Eb_2
137	0	black	fo7_1
138	0	black	gm7_1
139	0	black	Bb7
139	0	red	Bb7
139	1/2	black	Eb_2
139	1/2	red	Bb
140	0	black	Bb7
140	0	red	Bb7
140	1/2	red	Bb
140	3/4	red	do
141	0	red	Eb
141	1/4	red	Eb_1
141	1/2	red	Bb
141	3/4	red	do
142	0	red	Eb
142	1/4	red	Eb_1
142	1/2	red	Bb
142	3/4	red	d%7_2
143	0	red	Eb_1
143	1/4	red	eb_1
143	1/2	red	fm7
143	3/4	red	Bb7
144	0	black	Eb
144	0	red	Eb
144	1/4	black	gbo
144	3/4	black	Eb
145	0	red	do7_3
145	1/4	black	do7_3
145	3/4	black	Eb
145	3/4	red	Bb7
146	0	red	Eb
146	1/2	black	Ab
146	1/2	red	Ab
146	3/4	black	Eb
146	3/4	red	Eb
147	0	black	Eb_2
147	0	red	Bb
147	1/4	black	Bb7
147	1/4	red	Bb7
147	1/2	black	Eb_2
147	1/2	red	Bb
147	3/4	black	Bb
147	3/4	red	Bb7
148	0	black	Eb
148	0	red	Eb
148	1/4	black	gbo
148	3/4	black	Eb
149	0	red	do7_3
149	1/4	black	do7_3
149	3/4	black	Eb
149	3/4	red	Bb7
150	0	red	Eb
150	1/2	black	Ab
150	1/2	red	Ab
150	3/4	black	Eb
150	3/4	red	Eb
151	0	black	Eb_2
151	0	red	Bb
151	1/4	black	Bb7
151	1/4	red	Bb7
151	1/2	black	Eb_2
151	1/2	red	Bb
151	3/4	black	Bb
152	0	black	Eb
152	0	red	Eb
152	1/2	red	Eb_2
152	3/4	red	Eb
153	0	black	Bb7
153	0	red	Bb
153	1/4	red	Bb7_3
153	3/8	red	Eb_1
153	1/2	red	do_1
153	5/8	red	Eb
153	3/4	red	Bb7
153	7/8	red	Bb
154	0	black	Eb
154	0	red	Eb
154	1/2	red	Eb_2
154	3/4	red	Eb
155	0	black	Bb7
155	0	red	Bb
155	1/4	red	Bb7_3
155	3/8	red	Eb_1
155	1/2	red	do_1
155	5/8	red	Eb
155	3/4	red	Bb7
155	7/8	red	Bb
156	0	black	Eb
156	0	red	Eb
157	0	red	Eb_2
157	1/2	red	Eb_1
158	0	red	Eb
158	1/2	red	Eb_2
159	0	red	Eb_1
159	1/2	red	Eb
160	0	black	Eb7
160	0	red	Eb7
161	0	black	Ab
161	0	red	Ab
162	0	black	Eb_1
162	0	red	Eb
163	0	black	Db_1
163	0	red	Db_1
164	0	black	C_1
164	0	red	C_1
164	3/4	black	F7_3
164	3/4	red	F7_3
164	7/8	red	bb_1
165	0	black	bb_1
165	1/4	red	Eb7_3
165	3/8	red	Ab_1
165	1/2	black	Ab
165	3/4	red	DbM7_3
165	7/8	red	go_1
166	0	black	go_1
166	1/4	red	C7_3
166	3/8	red	f_1
166	1/2	black	f_1
166	3/4	black	bo7_3
166	3/4	red	bo7_3
167	0	black	C7_2
167	0	red	eo_1
167	3/4	black	f
167	3/4	red	f
168	0	black	C_1
168	0	red	C_1
168	1/4	black	d%7
168	1/4	red	d%7
168	1/2	black	C7
168	1/2	red	C7
169	0	black	f
169	0	red	f
170	0	black	C7_2
170	0	red	C7_2
171	0	black	f_1
171	0	red	f_1
172	0	black	C7_2
172	0	red	C7_3
172	1/2	black	C
172	1/2	red	C
173	0	black	f
173	0	red	f
174	0	black	C7_2
174	0	red	C7_2
175	0	black	f_1
175	0	red	f_1
175	1/2	black	f
175	1/2	red	f
176	0	black	Bb_1
176	0	red	Bb_1
177	0	black	eb
177	0	red	eb
178	0	black	Bb7_2
178	0	red	Bb7_2
179	0	black	eb_1
179	0	red	eb_1
180	0	black	Bb7_2
180	0	red	Bb7_3
180	1/2	black	Bb
180	1/2	red	Bb
181	0	black	eb
181	0	red	eb
181	1/2	black	Bb7_2
181	1/2	red	Bb7_2
182	0	black	Eb_1
182	0	red	Eb_1
182	1/2	black	ab
182	1/2	red	ab
183	0	red	ab_1
184	0	red	Bb
185	0	black	ab_1
185	0	red	ab_1
186	0	red	Bb
187	0	black	F_1
187	0	red	ao
188	0	red	Bb
189	0	red	ao_1
190	0	red	Bb
191	0	black	f_1
191	0	red	f_1
192	0	red	Eb
193	0	black	Bb7_2
193	0	red	do_1
194	0	black	Eb
194	0	red	Eb
195	0	black	Bb_1
195	0	red	Bb_1
196	0	black	Ab_1
196	0	red	Ab_1
197	0	black	G_1
197	0	red	G_1
198	0	black	Bb7
198	0	red	Bb
198	1/2	red	Bb7
198	3/4	red	Bb
199	0	black	Eb
199	0	red	Eb_2
199	1/2	red	Eb
200	0	black	Bb7
200	0	red	Bb7
201	0	black	Eb
201	0	red	Eb
202	0	black	Bb7
202	0	red	Bb
202	1/4	red	Bb7
202	1/2	red	Bb
202	3/4	red	Bb7
203	0	black	Eb
203	0	red	Eb
204	0	black	Bb7
204	0	red	Bb
204	1/2	red	Bb7
205	0	black	Eb
205	0	red	Eb
206	0	black	Bb7
206	0	red	Bb
206	1/2	red	Bb7
207	0	black	Eb
207	0	red	Eb
208	0	black	Bb
208	0	red	Bb
208	1/2	black	Bb7_3
208	1/2	red	Bb7_3
209	0	black	Eb_1
209	0	red	Eb_1
209	1/2	black	Eb
209	1/2	red	Eb
210	0	black	Bb7
210	0	red	Bb7
211	0	black	Eb
211	0	red	Eb_2
211	1/2	red	Eb
212	0	black	Bb7
212	0	red	Bb7
213	0	black	Eb
213	0	red	Eb
214	0	black	Bb7
214	0	red	Bb
214	1/4	red	Bb7
214	1/2	red	Bb
214	3/4	red	Bb7
215	0	black	Eb
215	0	red	Eb
216	0	black	Bb7
216	0	red	Bb
216	1/2	red	Bb7
217	0	black	Eb
217	0	red	Eb
218	0	black	Bb7
218	0	red	Bb
218	1/2	red	Bb7
219	0	black	Eb
219	0	red	Eb
220	0	black	Bb
220	0	red	Bb
220	1/2	black	Bb7_3
220	1/2	red	Bb7_3
221	0	black	Eb_1
221	0	red	Eb_1
221	1/4	black	Eb
221	1/4	red	Eb
222	0	black	Bb
222	0	red	Bb
222	1/2	black	Bb7_3
222	1/2	red	Bb7_3
223	0	black	Eb_1
223	0	red	Eb_1
223	1/4	black	Eb
223	1/4	red	Eb
224	0	black	Bb7
224	0	red	Bb7
225	0	black	Eb
225	0	red	Eb
226	0	red	Bb
227	0	red	Eb
228	0	red	Bb
229	0	black	Eb_1
229	0	red	Eb_1
230	0	black	Bb
230	0	red	Bb
231	0	black	Eb
231	0	red	Eb
232	0	black	Bb
232	0	red	Bb
233	0	red	Eb_1
233	3/4	red	Eb
234	0	red	Bb
235	0	red	Eb_1
235	3/4	red	Eb
236	0	red	Bb
237	0	black	Eb_1
237	0	red	Eb_1
237	1/4	red	Eb
237	1/2	red	Bb
237	3/4	red	Eb_1
238	1/4	red	Eb
238	1/2	red	Bb
238	3/4	red	Eb_1
239	1/4	red	Eb
239	1/2	red	Bb
239	3/4	red	Eb_1
240	1/4	red	Eb
240	1/2	red	Bb
240	3/4	red	Eb_1
241	0	black	Bb
241	0	red	Bb
241	1/2	black	Eb
241	1/2	red	Eb
242	0	black	Bb
242	0	red	Bb
242	1/2	black	Eb
242	1/2	red	Eb
243	0	black	Bb
243	0	red	Bb
243	1/2	black	Eb
243	1/2	red	Eb
244	0	black	Bb
244	0	red	Bb
244	3/4	red	Bb7
245	0	black	Eb
245	0	red	Eb
246	0	black	EbM7_3
246	0	red	EbM7_3
247	0	black	Ab_1
247	0	red	c
248	0	black	Eb_2
248	0	red	Eb_2
249	0	black	Ab
249	0	red	Ab
250	0	black	Eb_1
250	0	red	Eb_1
251	0	black	Ab
251	0	red	Ab
252	0	black	Eb_1
252	0	red	Eb_1
253	0	black	Ab
253	0	red	Ab
254	0	black	Eb_1
254	0	red	Eb_1
255	0	red	Bb
256	0	black	Bb7
256	0	red	Bb7
257	0	black	Eb
257	0	red	Eb
