mc	mc_onset	color_name	label
82	0	black	Db7_1
82	0	red	Db7_1
83	0	black	gb
83	0	red	gb
83	1/8	red	gb_1
84	0	black	Eb7
84	0	red	B7
84	1/4	black	e_1
84	1/4	red	e_2
85	0	black	A7
85	0	red	A7
85	1/4	black	D_1
85	1/4	red	D_2
86	0	black	GM7
86	0	red	GM7
86	1/4	black	dbo_1
86	1/4	red	dbo_2
87	0	black	Gb7
87	0	red	Gb7
87	1/4	black	G
87	1/4	red	G
88	0	black	dbo_1
88	0	red	dbo_1
88	1/4	black	Gb
88	1/4	red	Gb
89	0	black	b
89	0	red	b
90	0	black	A
90	0	red	A
91	0	black	D
91	0	red	D
92	0	black	Db
92	0	red	Db
93	0	black	gb
93	0	red	gb
94	0	black	B7_1
94	0	red	B7_1
94	1/4	black	e
94	1/4	red	e
95	0	black	A7_1
95	0	red	A7_1
95	1/4	black	D
95	1/4	red	D
96	0	black	GM7_1
96	0	red	GM7_1
96	1/4	black	dbo
96	1/4	red	dbo
97	0	black	Gb7_1
97	0	red	Gb7_1
97	1/4	black	b
97	1/4	red	b
98	0	black	dbo_1
98	0	red	dbo_1
98	1/4	black	Gb7
98	1/4	red	Gb7
99	0	black	b
99	0	red	b
100	0	black	Gb7
100	0	red	Gb7
101	0	black	b
101	0	red	B
102	0	black	Gb7
102	0	red	Gb7
103	0	black	b
103	0	red	b
104	0	black	Gb7
104	0	red	Gb7
105	0	black	b
105	0	red	b
105	1/4	black	Gb7
105	1/4	red	Gb7
106	0	black	b
106	0	red	b
106	1/4	black	Gb7
106	1/4	red	Gb7
107	0	black	b
107	0	red	b
107	1/4	black	Gb7
107	1/4	red	Gb7
108	0	black	b
108	0	red	b
108	1/4	black	Gb7
108	1/4	red	Gb7
109	0	black	b
109	0	red	b
112	7/16	red	G
113	0	black	G
120	0	black	G7_3
120	0	red	G7_3
121	0	black	c_1
121	0	red	c_1
122	0	black	G7_2
122	0	red	G7_2
123	0	black	c
123	0	red	c
128	0	black	C7_3
128	0	red	C7_3
129	0	black	F_1
129	0	red	F_1
130	0	black	C7_2
130	0	red	C7_2
131	0	black	F
131	0	red	F
132	0	black	F7_3
132	0	red	F7_3
133	0	black	Bb_1
133	0	red	Bb_1
134	0	black	F7_2
134	0	red	F7_2
135	0	black	Bb
135	0	red	Bb
136	0	black	F7
137	0	black	Bb
138	0	black	F7
139	0	black	Bb
140	0	black	f
140	0	red	do
141	0	black	G7_1
141	0	red	G_1
141	1/8	red	c
141	1/4	red	G7_2
141	3/8	red	c_1
142	0	red	G7_3
142	1/4	red	bo
143	0	black	c
143	0	red	c
144	0	black	G7
145	0	black	c
146	0	black	G7
147	0	black	c
148	0	black	g
148	0	red	eo
149	0	black	A7_1
149	0	red	A_1
149	1/8	red	d
149	1/4	red	A7_2
149	3/8	red	d_1
150	0	red	A7_3
150	1/4	red	dbo
151	0	black	d
151	0	red	d
152	0	black	A7
153	0	black	d
154	0	black	A7
154	0	red	gbo_1
155	0	black	D7_1
155	0	red	gbo
155	1/8	red	g
155	1/4	red	gbo_1
155	3/8	red	g_1
156	0	red	c
156	1/4	red	gbo
157	0	black	g
157	0	red	g
157	1/4	red	Eb
158	0	black	A7_1
158	0	red	dbo
159	0	black	D
159	0	red	D
159	1/4	black	Db
159	1/4	red	dbo7
160	0	black	D
160	0	red	D
160	1/4	black	Db
160	1/4	red	dbo7
161	0	black	D
161	0	red	D
161	1/4	black	Db
161	1/4	red	dbo7
162	0	black	D
162	0	red	D
162	1/4	black	Db
162	1/4	red	dbo7
163	0	black	D
163	0	red	D
167	0	black	D7
167	0	red	D7
183	0	black	gbo7
184	0	black	D7
185	0	black	gbo7
186	0	black	D7
187	0	black	gbo7
188	0	black	D7
191	0	black	gbo7_3
193	0	black	D7
194	7/16	red	G
195	0	black	G
202	1/4	black	e
202	1/4	red	e
203	0	black	D_2
203	0	red	A
204	1/4	black	A7
204	1/4	red	A7
205	0	black	D
205	0	red	D
206	0	black	a_1
206	0	red	a_1
206	1/4	black	a
206	1/4	red	a
207	0	black	G_2
207	0	red	D
208	1/4	black	D
209	0	black	G
209	0	red	G
210	0	black	a_1
210	0	red	a_1
210	1/4	black	a
210	1/4	red	a
211	0	black	B
211	0	red	B
212	0	black	a_1
212	0	red	a_1
212	1/4	black	Bb
212	1/4	red	bbo_1
213	0	black	B
213	0	red	B
214	0	black	a_1
214	0	red	a_1
214	1/4	black	Bb
214	1/4	red	bbo_1
215	0	black	B
215	0	red	B
216	0	black	a_1
216	0	red	a_1
216	1/4	black	Bb
216	1/4	red	bbo_1
217	0	black	B
217	0	red	B
219	0	black	E
219	0	red	E
221	0	black	B7
221	0	red	B7
223	0	black	E
223	0	red	E
225	0	black	B7
225	0	red	B7
226	0	black	E
226	0	red	E
226	1/16	black	e
227	0	red	e
227	1/8	red	e_1
228	0	red	e
228	1/8	red	e_1
228	3/8	red	e
229	0	black	B7_1
229	0	red	B7_1
229	1/8	red	B7
229	1/4	red	B
230	1/4	red	B7_2
231	0	black	e
231	0	red	e
231	1/8	red	e_1
232	0	red	e
232	1/8	red	e_1
232	1/4	black	dbo7_2
232	1/4	red	dbo7_2
233	0	black	D7_1
233	0	red	D7_1
233	1/4	red	D7_2
234	0	black	D7_3
234	1/4	red	D7_3
235	0	black	G
235	0	red	G_1
235	1/4	red	G
237	0	black	D7
237	0	red	D7
238	0	black	D7_1
238	0	red	D7_1
238	1/4	black	D7
238	1/4	red	D7
239	0	black	G
239	0	red	G
241	0	black	D7
241	0	red	D7
242	0	black	G
242	0	red	G
243	1/8	red	G_1
244	0	red	G
244	1/8	red	G_1
244	3/8	red	G
245	0	black	D7_1
245	0	red	D7_1
245	1/8	red	D7
245	1/4	red	D
246	1/4	red	D7_2
247	0	black	G
247	0	red	G
247	1/8	red	G_1
247	1/4	black	fo7_2
247	1/4	red	fo7_2
248	0	black	Gb7_1
248	0	red	Gb7_1
249	0	black	b
249	0	red	b
249	1/8	red	b_1
249	1/4	black	abo7_2
249	1/4	red	abo7_2
250	0	black	A7_1
250	0	red	A7_1
251	0	black	d
251	0	red	d
251	1/8	red	d_1
252	0	black	G7
252	0	red	G7
252	1/4	black	C_1
252	1/4	red	C_2
253	0	black	Gb7
253	0	red	Gb7
253	1/4	black	b_1
253	1/4	red	b_2
254	0	black	E7
254	0	red	E7
254	1/4	black	a_1
254	1/4	red	a_2
255	0	black	D7
255	0	red	D7
255	1/4	black	e
255	1/4	red	e
256	0	black	a_1
256	0	red	a_1
256	1/4	black	D
256	1/4	red	D
257	0	black	G
257	0	red	G
258	0	black	Gb
258	0	red	Gb
259	0	black	b
259	0	red	b
260	0	black	A
260	0	red	A
261	0	black	d
261	0	red	d
262	0	black	G7_1
262	0	red	G7_1
262	1/4	black	C
262	1/4	red	C
263	0	black	Gb7_1
263	0	red	Gb7_1
263	1/4	black	b
263	1/4	red	b
264	0	black	E7_1
264	0	red	E7_1
264	1/4	black	a
264	1/4	red	a
265	0	black	D7_1
265	0	red	D7_1
265	1/4	black	G
265	1/4	red	G
266	0	black	a_1
266	0	red	a_1
266	1/4	black	D7
266	1/4	red	D7
267	0	black	G
267	0	red	G
268	0	black	D7
268	0	red	D7
269	0	black	g
269	0	red	g
270	0	black	D7
270	0	red	D7
271	0	black	G
271	0	red	G
272	0	black	D7
272	0	red	D7
273	0	black	G
273	0	red	G
273	1/4	black	D7
273	1/4	red	D7
274	0	black	G
274	0	red	G
274	1/4	black	D7
274	1/4	red	D7
275	0	black	G
275	0	red	G
275	1/4	black	D7
275	1/4	red	D7
276	0	black	G
276	0	red	G
276	1/4	black	D7
276	1/4	red	D7
277	0	black	G
277	0	red	G
280	0	red	G_1
280	1/4	red	D
280	7/16	red	G
282	0	black	D7
283	0	black	G
284	0	black	D7
285	0	black	G
286	0	black	D7
287	0	black	G
288	0	black	D
288	0	red	D
289	0	black	G
289	0	red	G
290	0	black	D
290	0	red	D
297	0	black	D7
297	0	red	D7
303	0	black	G
303	0	red	G
305	0	black	D7
305	0	red	D7
307	0	black	G
307	0	red	G
309	0	black	D7
309	0	red	D7
311	0	black	G
311	0	red	G
313	0	black	D7
313	0	red	D7
315	0	black	G
315	0	red	G
317	0	black	D7
317	0	red	D7
318	0	red	D
319	0	black	G
319	0	red	G
321	0	black	D7
321	0	red	D7
322	0	red	D
323	0	black	G
323	0	red	G
