mc	mc_onset	color_name	label
54	1/8	red	E7_1
54	1/4	black	A7
54	1/4	red	A
54	3/8	red	A7
55	0	black	D_2
55	0	red	D_2
55	1/8	red	Gb_1
55	1/4	black	b_2
55	1/4	red	b
55	3/8	red	D_1
56	0	black	em7_1
56	0	red	GM7
56	1/8	red	E7_1
56	1/4	black	A7
56	1/4	red	A
56	3/8	red	A7
57	0	black	D_2
57	0	red	D_2
57	1/8	red	Gb_1
57	1/4	black	b
57	1/4	red	b
57	3/8	red	D7_3
58	0	black	e_1
58	0	red	b
58	1/8	red	e_1
58	1/4	black	A7
58	1/4	red	A
58	3/8	red	A7
59	0	black	D
59	0	red	D
59	3/8	black	A7_3
59	3/8	red	dbo_2
60	0	black	D
60	0	red	D
60	3/8	black	A7_3
60	3/8	red	dbo_2
61	0	black	D
61	0	red	D
61	3/8	black	A7_3
61	3/8	red	A7_3
62	0	black	D
62	0	red	D
62	1/8	black	A7_3
62	1/8	red	A7_3
62	1/4	black	D
62	1/4	red	D
62	3/8	black	A7_3
62	3/8	red	A7_3
63	0	black	A7
63	0	red	A7
64	0	black	D
64	0	red	D
65	5/16	red	g
66	0	black	g
67	5/16	red	c_2
68	0	black	c_2
70	0	black	gbo7
70	1/8	red	gbo7
71	0	black	F7
71	1/8	red	F7
76	0	black	Bb
76	0	red	Bb
79	0	black	F7
79	0	red	F7
81	0	black	gbo7
81	0	red	gbo7
82	0	black	c_2
82	0	red	c_2
83	0	black	Ab
83	0	red	Ab
86	0	black	D7
86	0	red	D7
88	0	black	g
88	0	red	g
91	0	black	C7
91	0	red	C7
93	0	black	f
93	0	red	f
94	0	black	F7_2
94	0	red	F_2
94	1/8	red	F7_1
95	0	black	Bb
95	0	red	Bb
98	0	black	Bb7
98	1/8	red	Bb7
100	5/16	red	Eb
101	0	black	Eb
102	5/16	red	fm7_3
103	0	black	fm7_3
105	0	black	Bb_1
105	0	red	Bb_1
105	1/4	black	Bb7
105	1/4	red	Bb
106	0	black	G7_1
106	0	red	G7_1
106	1/4	black	c_2
106	1/4	red	c
107	0	black	D_1
107	0	red	D_1
107	1/4	black	D7
107	1/4	red	D
108	0	black	g
108	0	red	g
108	1/4	black	Db
108	1/4	red	dbo7_1
109	0	black	D7
109	0	red	D
109	3/8	red	D7_3
110	0	black	g_2
110	0	red	g_1
110	1/8	red	D_1
110	1/4	red	g
110	3/8	red	dbo7
111	0	black	D7
111	0	red	D
111	3/8	red	D7_3
112	0	black	g_2
112	0	red	g_1
112	1/8	red	D_1
112	1/4	red	g
112	3/8	red	dbo7
113	0	black	D7
113	0	red	D
113	3/8	red	D7_3
114	0	black	g_2
114	0	red	g_1
114	1/8	red	D_1
114	1/4	red	g
114	3/8	red	dbo7
115	0	black	D
115	0	red	D
115	1/8	red	dbo7
115	1/4	red	D
115	3/8	red	dbo7
116	0	red	D
116	1/8	red	dbo7
116	1/4	red	D
116	3/8	red	dbo7
117	0	red	D
118	0	red	D_1
118	1/4	red	D
119	0	black	D7
119	0	red	D7
120	0	red	D7_2
120	1/4	red	D7
121	1/8	red	D7_2
121	3/8	red	D7
122	1/8	red	D7_2
122	3/8	red	D7
123	1/16	red	gb%7_1
126	5/16	red	G
127	0	black	G
128	5/16	red	am7_3
129	0	black	am7_3
131	0	black	D_1
131	0	red	D_1
131	1/4	black	D7
131	1/4	red	D7
132	0	black	G
132	0	red	G
132	1/4	black	am7_1
132	1/4	red	am7_1
133	0	black	G_2
133	0	red	D
133	1/4	black	D7
133	1/4	red	D7
134	0	black	G
134	0	red	G
136	0	black	D7_2
136	0	red	gb%7_1
136	1/4	red	D7_2
138	0	black	G_1
138	0	red	G_1
139	0	black	G7_1
139	0	red	G7_1
140	0	black	C
140	0	red	C
141	0	black	G7_2
141	0	red	G7_2
142	0	black	C_1
142	0	red	C_1
143	0	black	d_1
143	0	red	d_1
143	1/4	black	D7_1
143	1/4	red	D_1
143	3/8	red	D7_1
144	0	black	G
144	0	red	G
144	1/4	red	e_1
145	0	black	gb%7_1
145	0	red	am7
145	1/8	red	gb%7_1
146	0	black	b
146	0	red	b
146	1/4	black	G_1
146	1/4	red	G_1
147	0	black	a_1
147	0	red	a_1
147	1/4	black	A7_1
147	1/4	red	A_1
147	3/8	red	A7_1
148	0	black	D
148	0	red	D
148	1/4	black	A7_3
148	1/4	red	dbo_2
149	0	black	D
149	0	red	D
149	1/4	black	A7
149	1/4	red	A7
150	0	black	D
150	0	red	D
150	1/4	black	A7_3
150	1/4	red	dbo_2
151	0	black	D
151	0	red	D
151	1/4	black	A7
151	1/4	red	A7
152	0	black	D
152	0	red	D
152	1/4	black	A7_3
152	1/4	red	dbo_2
153	0	black	D
153	0	red	D
155	0	black	G
155	0	red	G
158	0	black	D7
158	0	red	D7
162	0	black	G
162	0	red	G
162	1/8	red	em7_1
162	1/4	black	D7
162	1/4	red	D_1
162	3/8	red	D7
163	0	black	G
163	0	red	G
163	1/8	red	em7_1
163	1/4	black	D7
163	1/4	red	D_1
163	3/8	red	D7
164	0	black	G
164	0	red	G
164	1/8	red	e_1
164	1/4	black	A7
164	1/4	red	A
164	3/8	red	A7
165	0	black	D7
165	0	red	D
165	1/8	red	D7
165	1/4	red	D
166	0	black	G_2
166	0	red	G
166	1/8	red	e_1
166	1/4	black	D7
166	1/4	red	D
166	3/8	red	D7
167	0	black	G_2
167	0	red	G
167	1/8	red	e_1
167	1/4	black	D7
167	1/4	red	D
167	3/8	red	D7
168	0	black	G
168	0	red	G
168	1/8	red	am7
168	1/4	black	G_1
168	1/4	red	G_1
168	3/8	red	C
169	0	black	G7
169	0	red	G7_2
169	3/8	red	G+_1
170	0	black	C
170	0	red	C
171	0	black	dbo7
171	0	red	dbo7
172	0	black	G_2
172	0	red	D
173	1/4	black	D7
173	1/4	red	D7
174	0	black	G
174	0	red	G
175	0	black	G_2
175	0	red	D
175	1/4	black	D7
175	1/4	red	D7
176	0	black	G
176	0	red	G
176	1/4	red	D7
176	3/8	red	D+
177	0	red	G
177	1/4	red	G_1
177	3/8	red	G_2
178	0	red	G
178	1/4	red	C
178	3/8	red	G
179	0	black	D7
179	0	red	D7
179	3/16	red	D7_1
180	0	black	D7_1
180	1/4	black	D7
180	1/4	red	D
180	3/8	red	D7
181	0	black	G_2
181	0	red	G_2
181	1/8	red	B_1
181	1/4	black	e_2
181	1/4	red	e
181	3/8	red	G_1
182	0	black	am7_1
182	0	red	CM7
182	1/8	red	A7_1
182	1/4	black	D7
182	1/4	red	D
182	3/8	red	D7
183	0	black	G_2
183	0	red	G_2
183	1/8	red	B_1
183	1/4	black	e_2
183	1/4	red	e
183	3/8	red	G_1
184	0	black	am7_1
184	0	red	CM7
184	1/8	red	A7_1
184	1/4	black	D7
184	1/4	red	D
184	3/8	red	D7
185	0	black	G_2
185	0	red	G_2
185	1/8	red	B_1
185	1/4	black	e
185	1/4	red	e
185	3/8	red	G7_3
186	0	red	e
186	1/8	red	G7_3
186	1/4	black	C_1
186	1/4	red	C_1
186	3/8	red	G7_2
187	0	black	C
187	0	red	C
187	1/4	black	A7_1
187	1/4	red	A7_1
188	0	black	G_2
188	0	red	D
188	1/4	black	D7
188	1/4	red	D7
189	0	black	G
189	0	red	G
190	0	black	G7
190	1/4	red	G7
191	0	black	C
191	0	red	C
192	0	black	GM7
192	0	red	D
193	0	black	G
193	0	red	G
194	0	black	G7
194	1/4	red	G7
195	0	black	C
195	0	red	C
196	0	black	D7
196	0	red	D7_2
199	0	black	G
199	0	red	G
199	1/4	black	D7
199	1/4	red	D
200	0	black	G
200	0	red	G
200	1/4	black	D7
200	1/4	red	D
201	0	red	D7
202	0	black	G
202	0	red	G
