mc	mc_onset	color_name	label
69	0	red	Ab
69	1/4	black	Ab_1
69	1/2	black	Eb
69	1/2	red	Eb
71	0	black	Ab
71	0	red	Ab
72	1/4	black	G
72	1/4	red	g
73	1/8	black	A
73	1/4	black	D_1
73	1/4	red	D_1
74	3/8	black	D
74	1/2	black	g
74	1/2	red	g
74	3/4	black	g_1
75	0	black	D_1
75	0	red	D_1
75	1/2	black	do_1
75	1/2	red	f
75	3/4	black	do_2
76	0	black	C_1
76	0	red	C_1
76	1/2	black	c_1
76	1/2	red	c_1
76	3/4	black	c_2
77	0	black	D
77	0	red	g_2
77	1/2	red	D7
77	3/4	black	D7_3
78	0	black	G_1
78	0	red	G
78	1/4	black	G
78	1/2	black	c_2
78	1/2	red	c_2
78	3/4	black	c
79	0	black	gbo7
79	0	red	gbo7
79	1/2	black	D7_3
79	1/2	red	D7
79	3/4	black	D
80	0	black	G
80	0	red	G
80	1/2	black	Ab
80	1/2	red	Ab
81	0	black	bo7_1
81	0	red	bo7_1
81	1/2	black	G7_1
81	1/2	red	G7_1
82	0	black	C
82	0	red	C
82	1/4	black	C7_2
82	1/2	black	Db_2
82	1/2	red	Db_1
82	3/4	black	Db_1
83	0	black	eo_2
83	0	red	eo7_1
83	1/4	black	eo7_1
83	1/2	black	C7
83	1/2	red	C7
83	3/4	black	C
84	0	black	f
84	0	red	f
84	3/8	black	bo_1
84	1/2	black	C7_1
84	1/2	red	C7_1
84	3/4	black	C_1
85	0	black	f
85	0	red	f
85	3/8	black	bo_1
85	1/2	black	C7_1
85	1/2	red	C7_1
85	3/4	black	C_1
86	0	black	f
86	0	red	f
86	1/8	black	c_1
86	1/4	black	bo_1
86	3/8	black	c
86	1/2	black	G_1
86	1/2	red	G_1
86	5/8	black	C7_3
86	3/4	black	f_1
86	7/8	black	gbo7_1
87	0	black	G
87	1/8	black	gbo7
87	1/8	red	bo7
88	0	black	G
88	0	red	G
88	1/2	black	gbo7_2
88	1/2	red	gbo7_1
89	0	red	gbo7_3
89	1/2	black	bo7_1
89	1/2	red	bo7_1
90	0	red	bo7_3
90	1/2	black	eo7_1
90	1/2	red	eo7_1
91	0	red	eo7_2
91	1/2	black	gbo7_1
91	1/2	red	gbo7_1
92	0	red	gbo7_3
92	1/2	black	bo7
92	1/2	red	bo7_1
93	0	black	G
93	0	red	c_2
93	1/4	black	c_1
93	1/2	red	G
93	3/4	black	c
93	13/16	black	G
94	0	black	c
94	0	red	c
94	1/4	black	c_1
94	1/2	black	bo7
94	1/2	red	G_1
95	0	black	G7_2
95	0	red	G
95	1/2	black	c_1
95	1/2	red	c
95	3/4	black	c
95	7/8	black	G7_3
96	0	black	G7
96	0	red	G7
96	1/2	black	c_1
96	1/2	red	c
96	5/8	black	c
96	7/8	black	G7_3
97	0	black	G7
97	0	red	G7
97	1/2	black	c_1
97	1/2	red	c
97	5/8	black	c
97	7/8	black	bo7
98	0	black	G7_1
98	0	red	G7_1
98	1/4	black	G_1
98	1/2	black	c
98	1/2	red	c
98	5/8	black	bo_1
98	3/4	black	c_1
98	7/8	black	bo_1
99	0	black	c_1
99	0	red	c_1
99	1/8	black	eo
99	1/4	black	f
99	3/8	black	eo
99	1/2	black	f
99	1/2	red	f
99	5/8	black	G
99	3/4	black	f_1
99	7/8	black	fm7
100	0	black	Db_1
100	0	red	Db_1
101	0	red	C_1
101	1/8	black	C_1
101	7/8	black	C7
101	7/8	red	C7
102	0	black	f
102	0	red	f
102	1/4	black	f_1
102	1/2	black	eo
102	1/2	red	eo7
102	3/4	black	eo7
103	0	black	C7
103	0	red	C7
103	1/8	black	C7_3
103	1/4	black	f_1
103	3/8	black	eo_1
103	1/2	black	f_1
103	5/8	black	eo_1
103	3/4	black	f
103	3/4	red	f
103	7/8	black	f_2
104	0	black	Db
104	0	red	ao7
104	1/4	black	go_1
104	5/8	black	Ab
104	3/4	black	go
104	3/4	red	g%7
104	7/8	black	g%7_2
105	0	black	Eb
105	0	red	Ab_1
105	1/8	black	Eb7_3
105	1/4	black	Ab_1
105	5/8	black	bb
105	3/4	black	ao
105	3/4	red	ao7
105	7/8	black	cm7_1
106	0	black	F
106	0	red	F7
106	1/8	black	F7_3
106	1/4	black	bb_1
106	1/2	red	bb
106	3/4	black	bb
107	0	black	ao7_1
107	0	red	F7
107	3/8	black	co
107	1/2	black	F_1
107	5/8	black	F7
107	3/4	black	bb
107	7/8	black	ao
108	0	black	bb
108	0	red	bb
108	1/8	black	co_1
108	1/4	black	bb_1
108	3/8	black	bbm7
108	1/2	black	Gb
108	1/2	red	eb_1
108	5/8	black	Gb_1
108	3/4	black	co
108	7/8	black	Gb_1
109	0	black	co
109	0	red	c%7
109	1/8	black	Db_1
109	1/4	black	co_1
109	3/8	black	c%7
109	1/2	black	Ab
109	1/2	red	Ab7_1
109	5/8	black	Ab7_1
109	3/4	black	Db
109	7/8	black	co
110	0	black	Db_1
110	0	red	Db
110	1/4	black	Db
110	1/2	black	Ab
110	1/2	red	Ab7
110	3/4	black	Ab7
111	0	black	Db_1
111	0	red	Db
111	1/4	black	Db
111	3/4	black	Bb7
111	3/4	red	Bb7
112	0	black	eb_1
112	0	red	eb
112	1/4	black	eb
112	3/4	black	C7
112	3/4	red	C7
113	0	black	C7_1
113	0	red	f
113	1/4	black	f
113	3/4	black	D7
113	3/4	red	D7
114	0	black	g_1
114	0	red	g
114	1/4	black	g
114	1/2	black	G
114	3/4	black	G7
114	3/4	red	G7
115	0	black	c_1
115	0	red	c
115	1/4	black	c
115	3/4	red	G7
115	13/16	black	G7_3
116	0	black	c_1
116	0	red	c_1
116	1/2	black	C7
116	1/2	red	C7_1
117	0	black	f
117	0	red	f
117	1/2	black	gbo7
117	1/2	red	gbo7
118	0	black	G
118	0	red	G7
118	3/4	red	C_2
119	0	black	G7
119	0	red	G7
119	7/16	black	am7_3
119	1/2	red	C_2
119	3/4	black	G
119	3/4	red	G7
119	15/16	black	G7
120	1/4	black	G
120	1/4	red	C_2
121	0	black	G7
121	0	red	G7
121	7/16	black	F_2
121	1/2	black	G7
122	0	black	abo7
122	0	red	abo7
122	1/4	black	a
122	1/4	red	a
122	15/16	black	G7_3
123	0	red	G7_3
123	1/4	black	C_1
123	1/4	red	C_1
123	15/16	black	bo7_2
124	0	red	bo7_2
124	1/4	black	eo7
124	1/4	red	eo7
124	3/4	black	g%7_2
124	3/4	red	g%7_2
125	1/4	black	eo7_3
125	1/4	red	eo7_3
125	7/8	black	bo7_1
125	7/8	red	B
126	0	black	C
126	0	red	f_2
126	3/4	black	f_1
127	0	black	C7_1
127	0	red	C7
127	1/4	black	C_1
127	1/2	black	C
128	0	black	f_1
128	0	red	f_1
129	0	black	C7
129	0	red	C7
129	7/16	black	DbM7_3
129	1/2	black	C
129	15/16	black	C7_1
130	0	black	f
130	0	red	f
130	1/4	black	f_1
130	3/8	black	gbo7
130	3/8	red	gbo7
130	1/2	black	G
130	1/2	red	G
130	3/4	black	G_1
130	7/8	black	G7
130	7/8	red	G7
131	0	black	Ab
131	0	red	Ab
131	1/4	black	Ab_1
131	3/8	black	F7_1
131	3/8	red	F7_1
131	1/2	black	bb
131	1/2	red	Bb
131	3/4	black	bb_1
131	7/8	black	G7_1
131	7/8	red	G7_1
132	0	black	c
132	0	red	c
132	1/4	black	c_1
132	3/8	black	c
132	1/2	black	bo7_1
132	1/2	red	bo7_1
132	3/4	black	bo7_2
132	7/8	black	bo7_1
133	0	black	c_1
133	0	red	c_1
133	1/4	black	c_2
133	3/8	black	C7_1
133	3/8	red	C7_1
133	1/2	black	f
133	1/2	red	f
133	3/4	black	f_1
133	7/8	black	bo7_2
133	7/8	red	bo7_2
134	0	black	gbo7
134	0	red	gbo7
135	0	black	bo7_3
136	0	black	G
136	0	red	G
137	0	black	c
137	0	red	c
137	1/4	black	c_1
137	1/2	black	G7_1
137	1/2	red	G7_1
138	0	black	C7_3
138	0	red	C7_3
138	1/4	black	C
138	1/2	black	F_1
138	1/2	red	F_1
139	0	black	gbo7_1
139	0	red	Gb
139	1/2	black	G
139	1/2	red	c_2
139	3/4	black	c
140	0	black	G
140	1/4	black	G7
140	1/4	red	G7
140	1/2	black	c_1
140	1/2	red	c
140	5/8	black	c
141	0	black	G_2
141	0	red	G
141	1/8	black	G
141	1/2	black	C7
141	1/2	red	C7_1
141	5/8	black	C7_1
141	3/4	black	C_1
142	0	black	F_2
142	0	red	F
142	1/8	black	F
142	1/2	black	f_2
142	1/2	red	f
142	5/8	black	f
142	7/8	black	gbo7_1
143	0	black	G
143	0	red	c_2
143	1/4	black	c_1
143	1/2	black	G_1
143	5/8	black	G_2
143	3/4	black	c_1
143	7/8	black	G7_3
144	0	black	c_1
144	0	red	G
144	1/8	black	G_2
144	1/4	red	c
144	3/8	black	c
144	1/2	black	G_1
144	1/2	red	G7_1
144	5/8	black	G_2
144	3/4	black	c_1
144	7/8	black	G7_3
145	0	black	c_1
145	0	red	G
145	1/8	black	G_2
145	1/4	red	c
145	3/8	black	c
145	1/2	black	G_1
145	1/2	red	g_1
145	5/8	black	G_2
145	3/4	black	G
146	0	black	c
146	0	red	c
146	1/4	black	c_1
146	1/2	black	G
146	1/2	red	G
147	0	black	c
147	0	red	c
147	1/4	black	c_1
147	1/2	black	G
147	1/2	red	G
148	0	black	c
148	0	red	c
148	3/4	black	gbo7_2
148	3/4	red	gbo7_3
149	1/4	black	bo7_1
149	1/4	red	bo7_1
149	3/4	black	bo7_2
149	3/4	red	bo7_2
150	1/4	black	eo7_3
150	1/4	red	eo7_3
150	3/4	black	eo7
150	3/4	red	eo7
151	1/4	black	F_2
151	1/4	red	F_2
152	1/8	black	C
152	1/8	red	c
152	1/2	black	f
152	1/2	red	f
153	0	black	C7_1
153	0	red	C7_1
153	1/2	black	f
153	1/2	red	f
153	3/4	red	G7_3
153	7/8	black	bo7_2
154	0	black	C
154	0	red	C
154	1/2	black	f
154	1/2	red	f
155	0	black	C7_1
155	0	red	C7_1
155	1/2	black	f
155	1/2	red	f
155	3/4	red	G7_3
156	0	black	C
156	0	red	C
156	1/2	black	f
156	1/2	red	f
157	0	black	C7_1
157	0	red	C7_1
157	1/2	black	f
157	1/2	red	f
157	7/8	black	bo7_2
158	0	red	bo7_2
159	0	black	C
159	0	red	C
