mc	mc_onset	color_name	label
109	0	black	Bb_1
109	0	red	Bb_1
109	1/2	black	f_2
109	1/2	red	F_2
110	0	black	bb
110	0	red	bb
110	1/2	black	do_2
110	1/2	red	do_2
111	0	black	Eb_1
111	0	red	Eb_1
111	1/2	black	eo_1
111	1/2	red	eo_1
112	0	black	f_1
112	0	red	f_1
113	0	black	Bb7
113	0	red	Bb7
114	0	black	Eb
114	0	red	Eb
115	0	black	c
115	0	red	c
116	0	black	fm7_1
116	0	red	fm7_1
117	0	black	Bb7
117	0	red	Bb
118	0	black	Eb
118	0	red	Eb
119	0	black	c
119	0	red	c
120	0	black	fm7_1
120	0	red	fm7_1
121	0	black	Bb
121	0	red	Bb
122	0	black	Eb
122	0	red	Eb
122	3/4	red	Eb7
123	0	black	Ab_1
123	0	red	Ab_1
123	1/4	red	Eb
123	1/2	red	Ab
123	3/4	red	do_2
124	0	black	Eb
124	0	red	Eb
124	3/4	red	Eb7
125	0	black	Ab_1
125	0	red	Ab_1
125	1/4	red	Eb
125	1/2	red	Ab
125	3/4	red	do_2
126	0	black	Eb
126	0	red	Eb
127	0	black	EbM7_3
127	0	red	EbM7_3
128	0	black	c
128	0	red	c
129	0	black	Eb_2
129	0	red	Eb_2
130	0	black	Ab
130	0	red	Ab
131	0	black	c_2
131	0	red	c_2
134	0	black	D7_1
134	0	red	D7_1
136	0	black	g
136	0	red	g
136	11/32	red	g_1
136	3/8	black	D_2
136	3/8	red	D_2
136	15/32	red	g
136	1/2	black	dbo7
136	1/2	red	dbo7
136	3/4	black	D
136	3/4	red	D
136	31/32	red	gbo7_3
137	0	black	gbo7_3
137	3/8	black	D
137	3/8	red	D
137	15/32	red	gbo7_2
137	1/2	black	gbo7
137	1/2	red	g_1
137	3/4	black	g_1
137	31/32	red	gbo7_3
138	0	black	gbo7_3
138	3/8	black	D
138	3/8	red	D
138	15/32	red	ebo7_3
138	1/2	black	ebo7_3
138	5/8	red	B7
138	3/4	black	e_2
138	3/4	red	B
139	0	black	B7
139	0	red	B7
139	1/4	black	e_2
139	1/4	red	B
139	1/2	black	ebo7_2
139	1/2	red	B7
139	3/4	black	B7
140	0	black	e
140	0	red	e
140	1/4	red	ebo_2
140	1/2	red	e
140	3/4	red	ebo_2
141	0	red	e
141	1/4	red	ebo
141	1/2	red	e
141	3/4	red	ebo_2
142	0	red	e
144	0	black	gb%7_3
144	0	red	gb%7_3
145	0	black	ebo7
145	0	red	gbo7_3
146	0	black	D
146	0	red	D
146	1/4	red	dbo_2
146	1/2	red	D
146	3/4	red	dbo_2
147	0	red	D
147	1/4	red	dbo
147	1/2	red	D
147	3/4	red	dbo_2
148	0	black	D7
148	0	red	D7
150	0	black	g_2
150	0	red	g
151	0	black	go_2
151	0	red	go_2
152	0	black	C7
152	0	red	C7
156	0	black	F
156	0	red	F
160	0	black	bo7
160	0	red	bo7
163	0	black	G7
163	1/2	red	G7
164	0	black	eo7_2
164	0	red	eo7
165	0	black	C7_1
165	1/2	red	C7_1
166	0	black	f
166	0	red	f
167	0	black	F7
168	0	black	gbo7
168	0	red	gbo7
168	1/4	red	D_1
168	3/4	red	gbo7
169	1/4	red	D7_1
170	0	black	G7
170	0	red	G
170	1/2	red	G7
171	1/2	red	G
172	1/2	red	G7
173	1/2	red	G
174	1/2	red	G7
174	3/4	red	G
175	0	red	G7
175	1/4	red	G
175	1/2	red	G7
175	3/4	red	G
176	0	red	G7
176	1/4	red	G
176	1/2	red	G7_1
177	0	red	c
177	1/2	black	gbo7
177	1/2	red	gbo7
178	0	black	G7
178	0	red	G
178	1/2	red	G7
179	1/2	red	G
180	1/2	red	G7
181	1/2	red	G
182	1/2	red	G7
182	3/4	red	G
183	0	red	G7
183	1/4	red	G
183	1/2	red	G7
183	3/4	red	G
184	0	red	G7
184	1/4	red	G
184	1/2	red	G7_1
185	0	red	c
185	1/2	black	gbo7
185	1/2	red	gbo7
186	0	black	G7
186	0	red	G
186	1/2	red	G7_1
187	0	red	c
187	1/2	black	gbo7
187	1/2	red	gbo7
188	0	black	G7
188	0	red	G
188	1/2	red	G7_1
189	0	red	c
189	1/2	black	gbo7
189	1/2	red	gbo7
190	0	black	G7
190	0	red	G7
198	0	black	c
198	0	red	c
198	3/4	red	C7
199	0	black	f_1
199	0	red	f_1
199	1/4	red	C
199	1/2	red	f
199	3/4	red	bo_1
200	0	black	C7
200	0	red	c
200	1/4	red	C
200	3/4	red	C7
201	0	black	f_1
201	0	red	f_1
201	1/4	red	C
201	1/2	red	f
201	3/4	red	bo_1
202	0	black	c
202	0	red	c
202	1/2	black	G7_2
202	1/2	red	G7_2
203	0	black	c_1
203	0	red	c_1
203	1/2	black	do_1
203	1/2	red	do_1
204	0	black	c_2
204	0	red	G
204	1/2	black	gbo7_1
204	1/2	red	gbo7_1
205	0	black	gbo7
205	0	red	gbo7
205	1/2	black	G7
205	1/2	red	G7
206	0	black	c
206	0	red	c
206	3/4	red	C7
207	0	black	f_1
207	0	red	f_1
207	1/4	red	C
207	1/2	red	f
207	3/4	red	bo_1
208	0	black	C7
208	0	red	c
208	1/4	red	C
208	3/4	red	C7
209	0	black	f_1
209	0	red	f_1
209	1/4	red	C
209	1/2	red	f
209	3/4	red	bo_1
210	0	black	c
210	0	red	c
210	1/2	black	Ab_1
210	1/2	red	Ab_1
211	0	black	Db
211	0	red	Db
211	1/2	black	co_1
211	1/2	red	co_1
212	0	black	Db_1
212	0	red	Db_1
212	1/2	black	Gb
212	1/2	red	Gb
213	0	black	Db_2
213	0	red	Ab
213	1/2	black	Ab
214	0	black	Bb7_3
214	0	red	Bb7_3
214	1/2	black	Bb_1
214	1/2	red	Bb_1
215	0	black	eb
215	0	red	eb
215	1/2	black	do_1
215	1/2	red	do_1
216	0	black	eb_1
216	0	red	eb_1
216	1/2	black	ab
216	1/2	red	ab
217	0	black	eb_2
217	0	red	Bb_2
217	1/2	black	Bb
217	1/2	red	Bb
218	0	black	C7_3
218	0	red	C7_3
218	1/2	black	C_1
218	1/2	red	C_1
219	0	black	f
219	0	red	f
219	1/2	black	eo_1
219	1/2	red	eo_1
220	0	black	f_1
220	0	red	f_1
220	1/2	black	bb
220	1/2	red	bb
221	0	black	f_2
221	0	red	C
221	1/2	black	B
221	1/2	red	bo_1
222	0	black	C
222	0	red	C
224	0	black	f
224	0	red	f
228	0	black	C7
228	0	red	C7
232	0	black	f
232	0	red	f
234	0	black	f_1
234	0	red	f_1
236	0	black	G7
236	0	red	G7
240	0	black	c
240	0	red	c
244	0	black	G7
244	0	red	G7
248	0	black	c
248	0	red	c
249	0	black	F7
249	0	red	F7
250	0	black	bb
250	0	red	bb
251	0	black	Eb7
251	0	red	Eb7
252	0	black	Ab
252	0	red	Ab
253	0	black	Gb
253	0	red	gbo7_1
254	0	black	c_2
254	0	red	G
255	0	black	G
256	0	black	c
256	0	red	c
258	0	black	eo7_2
258	0	red	eo7_2
260	0	black	f_1
260	0	red	f_1
260	1/2	black	C7_3
260	1/2	red	C7_3
261	0	black	f_1
261	0	red	f_1
261	1/2	black	c_2
261	1/2	red	C_2
262	0	black	f
262	0	red	f
262	1/2	black	bbo_2
262	1/2	red	ao_2
263	0	black	G7_2
263	0	red	G7_2
263	1/2	black	c
263	1/2	red	c
264	0	black	G7_1
264	0	red	G7_1
264	1/2	black	C7_3
264	1/2	red	C7_3
265	0	black	f_1
265	0	red	f_1
265	1/2	black	do_1
265	1/2	red	d%7_1
266	0	black	c_2
266	0	red	G
267	0	black	G7
267	0	red	G7
268	0	black	c
268	0	red	c
270	0	black	eo7_2
270	0	red	eo7_2
272	0	black	f_1
272	0	red	f_1
272	1/2	black	C7_3
272	1/2	red	C7_3
273	0	black	f_1
273	0	red	f_1
273	1/2	black	c_2
273	1/2	red	C_2
274	0	black	f
274	0	red	f
274	1/2	black	bbo_2
274	1/2	red	ao_2
275	0	black	G7_2
275	0	red	G7_2
275	1/2	black	c
275	1/2	red	c
276	0	black	G7_1
276	0	red	G7_1
276	1/2	black	C7_3
276	1/2	red	C7_3
277	0	black	f_1
277	0	red	f_1
277	1/2	black	do_1
277	1/2	red	d%7_1
278	0	black	c_2
278	0	red	G
279	0	black	G7
279	0	red	G7
280	0	black	c
280	0	red	c
281	0	black	Ab
281	0	red	Ab
282	0	black	D7_1
282	0	red	d%7_1
283	0	black	G7
283	0	red	G
284	0	black	c
284	0	red	c
285	0	black	Ab
285	0	red	Ab
286	0	black	D7_1
286	0	red	d%7_1
287	0	black	G7
287	0	red	G
288	0	black	c
288	0	red	c
288	3/4	red	C7
289	0	black	f_1
289	0	red	f_1
289	1/4	red	C
289	1/2	red	f
289	3/4	red	bo_1
290	0	black	C7
290	0	red	c
290	1/4	red	C
290	3/4	red	C7
291	0	black	f_1
291	0	red	f_1
291	1/4	red	C
291	1/2	red	f
291	3/4	red	bo_1
292	0	black	c
292	0	red	c
293	0	black	cm7_3
293	0	red	cm7_3
294	0	black	Ab
294	0	red	Ab
295	0	black	c_2
295	0	red	c_2
296	0	black	gbo7
296	0	red	gbo7
298	5/16	red	gbo7_3
298	11/32	red	D
298	7/16	black	D
298	7/16	red	gbo7_2
298	23/32	black	gbo7_2
298	23/32	red	G_1
299	11/32	black	G_1
299	11/32	red	bo7_3
299	3/8	red	G
299	15/32	black	G
299	15/32	red	bo7_2
299	3/4	black	bo7_2
299	3/4	red	c_1
300	11/32	black	c_1
300	11/32	red	eo7_3
300	3/8	red	C
300	15/32	black	c
300	15/32	red	eo7_2
300	1/2	red	f_1
300	7/8	black	f_1
300	7/8	red	cm7_2
301	0	black	C7_2
301	0	red	f
301	1/8	black	f
301	1/8	red	c_1
301	1/4	black	c_1
301	1/4	red	G7_2
301	3/8	black	G7_2
301	3/8	red	c
301	1/2	black	c
301	1/2	red	do_1
301	3/4	black	do_1
301	3/4	red	G7
302	0	black	G7
302	0	red	c
302	3/4	black	c
302	3/4	red	C7
303	0	red	f_1
303	1/4	black	f_1
303	1/4	red	C
303	1/2	red	f
303	3/4	red	bo_1
304	0	red	c
304	1/4	black	C7
304	1/4	red	C
304	3/4	red	C7
305	0	red	f_1
305	1/4	black	f_1
305	1/4	red	C
305	1/2	red	f
305	3/4	red	bo_1
306	0	red	c
306	1/2	black	c
306	1/2	red	cm7_3
307	0	black	cm7_3
307	0	red	Ab
307	1/2	black	Ab
307	1/2	red	c_2
308	0	black	c_2
308	0	red	gbo7
310	0	black	gbo7
310	0	red	G
311	0	black	c_2
311	0	red	G7
312	0	black	G7
312	0	red	c
