mc	mc_onset	color_name	label
194	1/2	red	c
195	0	black	Eb7_1
195	0	red	Eb7_1
195	1/4	black	Ab
195	1/4	red	Ab
195	1/2	black	C7_1
195	1/2	red	C7_1
196	0	black	F
196	0	red	F
196	1/4	black	Bb7_1
196	1/4	red	Bb7_1
196	1/2	black	Eb
196	1/2	red	Eb
197	0	black	G7_1
197	0	red	G7_1
197	1/4	black	c
197	1/4	red	c
197	1/2	black	Eb7_1
197	1/2	red	Eb7_1
198	0	black	Ab
198	0	red	Ab
198	1/4	black	C7_1
198	1/4	red	C7_1
198	1/2	black	F
198	1/2	red	F
199	0	black	Bb7_1
199	0	red	Bb7_1
199	1/4	black	Eb
199	1/4	red	Eb
199	1/2	black	Bb7_1
199	1/2	red	Bb7_1
200	0	black	Eb
200	0	red	Eb
200	1/4	black	Bb7_1
200	1/4	red	Bb7_1
200	1/2	black	Eb
200	1/2	red	Eb
201	0	black	Bb7_1
201	0	red	Bb7_1
201	1/4	red	Eb
201	1/2	red	Bb7_1
202	0	black	Eb
202	0	red	Eb
205	0	red	Bb
208	0	black	Bb7
209	0	red	Bb7
210	1/4	red	do7_3
211	0	red	Bb7
213	0	black	Eb
213	0	red	Eb
214	0	black	Ab_1
214	0	red	Ab_1
215	0	black	f_1
215	0	red	f_1
216	0	black	Bb7
216	0	red	Bb7
217	0	black	Eb
217	0	red	Eb
218	0	black	Ab
218	0	red	Ab
220	0	black	bbm7_1
220	0	red	bbm7_1
223	0	black	do7
223	0	red	do7
225	0	black	Ab7_2
225	0	red	Ab7_2
226	0	black	db_1
226	0	red	db_1
227	0	black	do7_1
227	0	red	do7_1
228	0	black	eb_1
228	0	red	eb_1
229	0	black	eo7_1
229	0	red	eo7_1
230	0	black	f_1
230	0	red	f_1
231	0	black	ao7
231	0	red	ao7
233	0	black	Eb_2
233	0	red	Bb
234	0	red	Bb7
234	1/2	black	Bb7
235	0	black	Eb
235	0	red	Eb
237	0	black	fm7_1
237	0	red	fm7_1
240	0	black	ao7
240	0	red	ao7
242	0	black	Eb_2
242	0	red	Bb
242	1/2	black	gbo7_1
242	1/2	red	gbo7_1
243	0	black	Eb_2
243	0	red	Bb
243	1/2	black	gbo7_1
243	1/2	red	gbo7_1
244	0	black	Eb_2
244	0	red	Bb
245	0	black	Bb7
245	0	red	Bb7
246	0	black	Eb
246	0	red	Eb
247	0	black	Bb7
247	0	red	Bb7
248	0	black	Eb
248	0	red	Eb
249	0	black	Bb7
249	0	red	Bb7
250	0	black	Eb
250	0	red	Eb
252	1/2	black	Bb7
252	1/2	red	Bb7
253	0	black	Eb
253	0	red	Eb
