mc	mc_onset	color_name	label
44	3/8	black	c
44	3/8	red	c
45	0	black	do_1
45	0	red	do_1
45	1/4	black	G7
45	1/4	red	G7
46	0	black	Ab
46	0	red	Ab
47	0	black	gbo7
47	0	red	gbo7
48	0	black	G7_3
48	0	red	G7_3
48	1/8	red	G7_1
48	1/4	black	C
48	1/4	red	C
48	3/8	red	C_2
49	0	black	G7_2
49	0	red	G7_2
49	1/8	red	G7
49	1/4	black	C
49	1/4	red	C
49	3/8	red	C_2
50	0	black	G7_2
50	0	red	G7_2
50	1/8	red	G7_3
50	1/4	black	C_1
50	1/4	red	C_1
50	3/8	red	C
51	0	black	G7_2
51	0	red	G7_2
51	1/8	red	G7_3
51	1/4	black	C_1
51	1/4	red	C_1
51	3/8	red	C
52	0	black	d_1
52	0	red	d_1
54	0	red	d
55	0	black	G7
55	0	red	G
55	1/4	red	G7
56	0	black	C
56	0	red	C
58	0	black	F
58	0	red	dm7_1
58	1/4	black	D7_1
58	1/4	red	D7_1
59	0	black	C_2
59	0	red	G
59	1/4	black	G
60	0	black	C
60	0	red	C
61	1/4	red	C_1
62	0	black	F
62	0	red	dm7_1
62	1/4	black	D7_1
62	1/4	red	D7_1
63	0	black	C_2
63	0	red	G
63	1/4	black	G
64	0	black	C
64	0	red	C
64	1/4	black	gbo7_2
64	1/4	red	c
65	0	black	G
65	0	red	G
66	0	black	C
66	0	red	C
66	1/4	red	G
68	0	red	C
69	0	black	A
69	0	red	a
69	1/4	red	E
70	0	red	a
71	0	black	d
71	0	red	d
71	1/4	black	A
71	1/4	red	A
72	0	black	d
72	0	red	d
73	0	black	A
73	0	red	A
73	1/4	black	E
73	1/4	red	A_2
74	0	black	A
74	0	red	A
75	0	black	d
75	0	red	d
75	1/4	black	A
75	1/4	red	A
76	0	black	d
76	0	red	d
77	0	black	A
77	0	red	A
77	1/4	black	E
77	1/4	red	E
78	0	black	A
78	0	red	A
79	0	black	d
79	0	red	d
80	0	black	A7_2
80	0	red	A7_2
81	0	black	d_1
81	0	red	d_1
82	0	black	A7_1
82	0	red	A_1
82	3/8	red	A7_1
83	0	black	d
83	0	red	d
83	1/4	black	gbo_2
83	1/4	red	c
83	3/8	red	gbo_2
84	0	black	g_1
84	0	red	g_1
84	1/4	black	gbo
84	1/4	red	D_1
85	0	black	g
85	0	red	g
86	0	black	D7_2
86	0	red	D7_2
87	0	black	g_1
87	0	red	g_1
88	0	black	D7_1
88	0	red	D_1
88	1/8	red	D7_3
89	0	black	g
89	0	red	g
89	1/4	black	gbo_2
89	1/4	red	f
89	3/8	red	bo_2
90	0	black	g_1
90	0	red	c_1
90	1/4	black	gbo
90	1/4	red	G_1
91	0	black	g
91	0	red	c
91	1/4	black	eo_2
91	1/4	red	Bb
91	3/8	red	eo_2
92	0	black	F7
92	0	red	F_1
92	1/4	red	F
92	3/8	red	F7
93	0	black	Bb
93	0	red	Bb
94	0	black	F7_2
94	0	red	F7_2
95	0	black	Bb_1
95	0	red	Bb_1
96	0	black	F7_1
96	0	red	F_1
96	1/8	red	F7_2
97	0	black	Bb
97	0	red	Bb
97	1/4	red	Bb_2
98	0	red	Bb
99	0	black	F7
99	0	red	F
99	1/4	red	F_2
100	0	red	F7
101	0	black	bb
101	0	red	bb
103	0	black	F7
103	0	red	F7
103	1/4	red	F7_1
104	0	red	F7_2
105	0	black	bb
105	0	red	bb
105	1/4	red	bb_2
106	0	red	bb
107	0	black	C7
107	0	red	C
107	1/4	red	C_2
108	0	red	C7
109	0	black	f
109	0	red	f
109	1/4	red	f_2
110	0	red	f
111	0	black	Db
111	0	red	Db
111	1/4	red	Db_2
112	0	red	Db
112	1/4	black	f_2
112	1/4	red	f_2
113	0	black	bo7
113	0	red	bo7
114	0	black	Ab
114	0	red	Bb7
115	0	black	d_2
115	0	red	A
117	0	black	A
120	3/8	black	D
120	3/8	red	D
123	0	black	A7_1
123	0	red	A7_1
125	0	black	D
125	0	red	D
125	1/4	black	A7_2
125	1/4	red	A7_2
126	0	black	D_1
126	0	red	D_1
126	1/4	black	G
126	1/4	red	em7_1
127	0	black	D7_2
127	0	red	D7_2
127	1/4	red	D7_3
128	0	black	G_1
128	0	red	G_1
129	1/4	black	A7_1
129	1/4	red	A7_1
130	0	black	D
130	0	red	D
130	1/4	black	e_1
130	1/4	red	e_1
131	0	black	D_2
131	0	red	A
131	1/4	black	A7
131	1/4	red	A7
132	0	black	D
132	0	red	D
134	0	black	g
134	0	red	g
136	0	black	C7
136	0	red	C7
141	0	black	F
141	0	red	F
141	1/4	black	C7_2
141	1/4	red	C7_2
142	0	black	F_1
142	0	red	F_1
142	1/4	black	gm7_1
142	1/4	red	gm7_1
143	0	black	F_2
143	0	red	F_2
143	1/4	black	F7_3
143	1/4	red	F7_3
144	0	black	Bb_1
144	0	red	Bb_1
145	1/4	black	C7_1
145	1/4	red	C7_1
146	0	black	F
146	0	red	F
146	1/4	black	g_1
146	1/4	red	g_1
147	0	black	F_2
147	0	red	C
147	1/4	black	C7
147	1/4	red	C7
148	0	black	F
148	0	red	F
152	0	black	C7
152	0	red	C7
156	0	black	F
156	0	red	F
156	1/4	red	F_1
156	3/8	red	f
157	0	black	f_2
157	0	red	f_2
158	3/8	red	f
159	0	black	f
160	0	black	Eb
160	0	red	Eb
162	3/8	red	Eb7_2
163	0	black	Eb7_2
164	0	black	Ab
164	0	red	Ab
164	1/4	black	F7_3
164	1/4	red	F7_3
165	0	black	Bb_1
165	0	red	Bb_1
165	1/4	black	B
165	1/4	red	bo_1
166	0	black	C
166	0	red	C
166	1/4	black	G7_1
166	1/4	red	G7_1
167	0	black	C
167	0	red	C
167	1/4	black	G7_2
167	1/4	red	G7_2
168	0	black	C
168	0	red	C
168	1/4	black	G7_1
168	1/4	red	G7_1
169	0	black	C
169	0	red	C
169	1/4	black	G7_2
169	1/4	red	G7_2
170	0	black	C
170	0	red	C
170	1/4	black	G7_2
170	1/4	red	G7_2
171	0	black	C
171	0	red	C
171	1/4	black	G7_2
171	1/4	red	G7_2
172	0	black	C
172	0	red	C
174	0	black	C7_3
174	0	red	C7_3
174	1/8	red	C7_2
174	1/4	black	F
174	1/4	red	C_1
174	3/8	red	F
175	0	black	C7_3
175	0	red	C7_3
175	1/8	red	C7_2
175	1/4	black	F
175	1/4	red	C_1
175	3/8	red	F
176	0	black	g
176	0	red	g_1
176	1/4	black	C
176	1/4	red	C
177	0	black	F
177	0	red	F
177	3/8	black	f
177	3/8	red	f_1
178	0	black	go_1
178	0	red	C7_3
178	1/8	red	C7_2
178	1/4	black	C_1
178	1/4	red	C_1
178	3/8	black	f
178	3/8	red	f
179	0	black	go_1
179	0	red	C7_3
179	1/8	red	C7_2
179	1/4	black	C_1
179	1/4	red	C_1
179	3/8	black	f
179	3/8	red	f
180	0	black	go_1
180	0	red	go_1
180	1/4	black	C7
180	1/4	red	C7
181	0	black	Db
181	0	red	Db
182	0	black	bo7
182	0	red	bo7
183	0	black	C7_3
183	0	red	C7_3
183	1/8	red	C7_1
183	1/4	black	F
183	1/4	red	F
183	3/8	red	F_2
184	0	black	C7_2
184	0	red	C7_2
184	1/8	red	C7
184	1/4	black	F
184	1/4	red	F
184	3/8	red	F_2
185	0	black	C7_2
185	0	red	C7_2
185	1/8	red	C7_3
185	1/4	black	F_1
185	1/4	red	F_1
185	3/8	red	F
186	0	black	C7_2
186	0	red	C_2
186	1/8	red	C7_3
186	1/4	black	F_1
186	1/4	red	F_1
186	3/8	red	F
187	0	black	g_1
187	0	red	g_1
189	0	red	g
190	0	black	C7
190	0	red	C
190	1/4	red	C7
191	0	black	F
191	0	red	F
191	1/8	red	G7_2
191	3/8	black	G7_3
192	0	black	F_2
192	0	red	C
192	1/4	black	C7
192	1/4	red	C7
193	0	black	F
193	0	red	F
194	1/4	red	F_1
195	0	black	Bb_1
195	0	red	gm7_1
195	1/4	black	G7_1
195	1/4	red	G7_1
196	0	black	F_2
196	0	red	C
196	1/4	black	C
197	0	black	F
197	0	red	F
198	1/4	red	F_1
199	0	black	Bb_1
199	0	red	gm7_1
199	1/4	black	G7_1
199	1/4	red	G7_1
200	0	black	F_2
200	0	red	C
200	1/4	black	C
201	0	black	F
201	0	red	F
201	1/4	red	f
202	0	black	C
202	0	red	C
203	0	black	F
203	0	red	F
203	1/4	red	f
204	0	black	C
204	0	red	C
205	0	black	F
205	0	red	F
205	1/4	red	C
206	0	red	F
