mc	mc_onset	color_name	label
138	0	black	d_2
139	0	black	A
140	0	black	Bb_1
140	0	red	Bb_1
141	0	black	A
141	0	red	A
143	0	black	dbo7
143	0	red	Bb
143	3/4	red	A
144	0	red	g
144	1/4	red	d_1
144	1/2	red	Eb
144	3/4	red	d
145	0	red	A_1
145	1/4	red	g
145	1/2	red	Bb
145	3/4	red	A
146	0	red	g
146	1/4	red	d_1
146	1/2	red	Eb
146	3/4	red	d
147	0	black	A_1
147	0	red	A_1
150	0	red	d
151	0	red	dbo_1
152	0	red	d_1
152	3/4	black	A7_1
152	3/4	red	A7_1
153	0	black	d
153	0	red	d
153	1/4	black	A_2
153	1/4	red	A_2
153	1/2	black	d_1
153	1/2	red	d_1
153	3/4	black	A7_1
153	3/4	red	A7_1
154	0	black	d
154	0	red	d
154	1/4	black	A_2
154	1/4	red	A_2
154	1/2	black	d_1
154	1/2	red	d_1
154	3/4	black	D7_1
154	3/4	red	D7_1
155	0	black	g
155	0	red	g
155	1/4	black	d_2
155	1/4	red	D_2
155	1/2	black	g_1
155	1/2	red	g_1
155	3/4	black	Ab
155	3/4	red	abo_1
156	0	black	abo7_2
156	0	red	A
156	1/2	black	A
157	0	black	C_1
157	0	red	C_1
159	0	black	eo7
161	0	red	bb
162	0	black	f
162	0	red	f_1
163	0	black	Db_1
163	0	red	Db_1
165	0	black	gb
165	0	red	gb
167	0	black	D_1
167	0	red	D_1
169	0	black	g
169	0	red	g
171	0	black	dbo7_2
171	0	red	dbo7_2
173	0	black	abo7
173	0	red	abo7
175	0	black	A7
175	0	red	A
175	1/4	red	A7
176	0	red	A
176	1/4	red	A7
177	0	red	A
177	1/4	red	A7
178	0	red	A
178	1/4	red	A7
178	1/2	red	A
179	0	black	d_2
179	1/4	red	d
180	0	red	A
180	1/4	red	d
181	0	red	A
181	1/4	red	d
182	0	red	A
182	1/4	red	d
182	1/2	red	A
182	3/4	red	d
183	0	black	A7
183	0	red	A
183	1/4	red	A7
183	3/4	red	dbo7_1
186	0	red	A7
188	1/4	red	dbo
188	1/2	red	dbo_2
189	0	black	d_1
189	0	red	d_1
189	1/2	black	Eb_1
189	1/2	red	Eb_1
190	1/2	red	g
190	3/4	red	dbo7_2
191	0	black	d_1
191	0	red	d_1
191	1/2	black	Eb_1
191	1/2	red	Eb_1
192	1/2	red	g
192	3/4	red	dbo7_2
193	0	black	d_1
193	0	red	d_1
193	1/2	black	Eb_1
193	1/2	red	EbM7_1
194	1/4	black	E_1
194	1/4	red	E7_1
194	1/2	black	d_2
194	1/2	red	dm7_2
195	1/4	black	D_2
195	1/4	red	D7_2
195	1/2	black	g_1
195	1/2	red	g_1
195	3/4	black	D_1
195	3/4	red	D7_1
196	0	black	g
196	0	red	g
196	1/4	black	Eb_1
196	1/4	red	Eb_1
196	1/2	black	d_2
196	1/2	red	A
196	3/4	black	A
197	0	black	d
197	0	red	d
197	1/2	black	Eb
197	1/2	red	gbo7_3
198	0	red	Eb
198	1/2	red	g_2
198	3/4	red	dbo7
199	0	black	D
199	0	red	D
199	1/2	black	Eb
199	1/2	red	gbo7_3
200	0	red	Eb
200	1/2	red	g_2
200	3/4	red	dbo7
201	0	black	D
201	0	red	D
201	1/2	black	Eb
201	1/2	red	gbo7_3
202	0	red	Eb
202	1/2	red	g_2
202	3/4	red	dbo7
203	0	black	C7
203	0	red	C7
203	3/4	red	eo
204	0	black	F
204	0	red	F
204	1/2	red	F_1
205	0	black	A7
205	0	red	A7
205	3/4	red	dbo
206	0	black	d
206	0	red	d
206	3/4	red	d_1
207	0	black	e%7_1
207	0	red	e%7_1
207	3/4	red	e%7_2
208	0	black	A
208	0	red	A
209	0	black	d_2
209	1/2	black	A7
209	1/2	red	A7
210	0	black	d_2
210	0	red	A
210	1/2	black	A
211	0	black	d_1
211	0	red	d
211	1/4	red	d_1
211	1/2	black	A7
211	1/2	red	dbo
211	3/4	red	A7
212	0	black	d_2
212	0	red	d
212	1/4	red	A
212	1/2	black	A
213	0	black	d_2
213	1/2	black	A7
213	3/4	red	A7
214	0	black	d_2
214	1/4	red	A
214	1/2	black	A
215	0	black	d_1
215	0	red	d
215	1/4	red	d_1
215	1/2	black	A7
215	1/2	red	A_1
215	3/4	red	A7
216	0	black	d_2
216	0	red	d
216	1/4	red	A
216	1/2	black	A
217	0	black	d_2
217	1/2	black	A7
217	3/4	red	A7
218	0	black	d_2
218	1/4	red	A
218	1/2	black	A
219	0	black	d
219	0	red	d
219	1/2	black	A
219	1/2	red	A
220	0	black	d
220	0	red	d
220	1/2	black	A
220	1/2	red	A
221	0	black	d
221	0	red	d
223	0	red	d_1
229	0	red	d
