mc	mc_onset	color_name	label
182	1/2	red	Ab_1
183	0	black	bo7
183	0	red	G_1
183	1/4	black	G_1
184	1/4	black	bo7
184	1/4	red	bo7
185	0	black	c
185	0	red	c
186	1/4	black	do_1
186	1/4	red	do_1
187	0	black	G
187	0	red	c_2
188	1/4	black	G7
188	1/4	red	G7
189	0	black	c
189	0	red	c
191	0	black	Db
191	0	red	Gb_2
192	0	black	Db7_3
192	0	red	Db7_3
193	0	black	Gb_1
193	0	red	Gb_1
194	0	black	Db7_2
194	0	red	f%7_1
195	0	black	Gb
195	0	red	Gb
196	0	black	Db7_3
196	0	red	Db7_3
197	0	black	Gb_1
197	0	red	Gb_1
198	0	black	Db7_2
198	0	red	f%7_1
199	0	black	Gb
199	0	red	Gb
200	0	black	Bb7_3
200	0	red	Bb7_3
201	0	black	eb_1
201	0	red	eb_1
202	0	black	Bb7_2
202	0	red	do7_1
203	0	black	eb
203	0	red	eb
204	0	black	G7
204	0	red	B
205	0	black	C
205	0	red	C
206	0	black	bo7
206	0	red	bo7
207	0	black	C
207	0	red	C
208	0	black	C7
208	0	red	C7
209	0	black	Ab_1
209	0	red	f_2
210	0	black	C
210	0	red	C7
210	1/2	black	C7
211	0	red	F_2
212	0	red	C7
213	0	black	Ab_1
213	0	red	F_2
213	1/4	black	CM7
214	0	black	C7
214	0	red	C7
215	0	black	F
215	0	red	F
217	0	black	C7_2
217	0	red	C7_2
219	0	black	C_1
219	0	red	C7_1
219	1/2	black	F
220	0	black	C_1
220	1/2	black	C7_2
221	0	black	F
221	0	red	F
225	0	black	C7_2
225	0	red	C7_2
227	0	black	C_1
227	0	red	C7_1
229	0	black	f
229	0	red	f
231	0	black	G
231	0	red	c_2
232	0	black	G7
232	0	red	G7
233	0	black	c
233	0	red	c
235	0	black	G7_2
235	0	red	G7_2
237	0	black	G_1
237	0	red	G7_1
237	1/2	black	c
238	0	black	G_1
238	1/2	black	G7_2
239	0	black	c
239	0	red	c
243	0	black	G7_2
243	0	red	G7_2
245	0	black	G_1
245	0	red	G7_1
247	0	black	c
247	0	red	c
248	0	black	C_1
248	0	red	C_1
249	0	black	f
249	0	red	f
250	0	black	gbo
250	0	red	gbo
251	0	black	G
251	0	red	c_2
252	0	black	G7
252	0	red	G7
253	0	black	c
253	0	red	c
255	0	black	c_1
255	0	red	c_1
256	0	black	C_1
256	0	red	C_1
257	0	black	f
257	0	red	f
258	0	black	gbo
258	0	red	gbo
259	0	black	G
259	0	red	c_2
260	0	black	Ab
260	0	red	f_1
260	1/2	black	gbo
261	0	black	G
261	0	red	c_2
261	1/2	black	C_1
262	0	black	f
262	0	red	f
262	1/2	black	gbo
263	0	black	G
263	0	red	c_2
264	0	black	gbo7_1
264	0	red	Gb
265	0	black	G
265	0	red	c_2
266	0	black	gbo7
266	0	red	gbo7
267	0	black	G
267	0	red	c_2
270	0	red	G7
270	1/2	black	G7
271	0	black	c
271	0	red	c
271	1/4	black	G
272	0	black	G7_3
272	0	red	G7_3
272	1/2	black	G7_2
273	0	black	c
273	0	red	c
274	0	black	G7
274	0	red	G7
275	0	black	c
275	0	red	c
276	0	black	G7_3
276	0	red	G7_3
276	1/2	black	G7_2
277	0	black	c
277	0	red	c
278	0	black	G7
278	0	red	G7
279	0	black	c
279	0	red	c
280	0	black	G7
280	0	red	G7
281	0	black	c
281	0	red	c
282	0	black	G
282	0	red	G
283	0	black	c
283	0	red	c
