mc	mc_onset	color_name	label
38	0	black	Eb_1
38	0	red	Eb_1
39	0	black	f_1
39	0	red	f_1
39	1/4	black	Bb7
39	1/4	red	Bb7
40	0	black	Eb
40	0	red	Eb
41	0	black	do_1
41	0	red	do_1
42	0	black	Eb_1
42	0	red	Eb_1
43	0	black	Ab
43	0	red	Ab
43	1/4	black	Bb
43	1/4	red	Bb
44	0	black	Eb
44	0	red	Eb
45	0	black	do_1
45	0	red	do_1
46	0	black	Eb_1
46	0	red	Eb_1
47	0	black	Ab
47	0	red	Ab
47	1/4	black	Bb
47	1/4	red	Bb7
48	0	black	Eb
48	0	red	Eb
49	0	black	do_1
49	0	red	Bb7_2
49	1/4	black	Bb7
49	1/4	red	Bb7
50	0	black	Eb
50	0	red	Eb
51	0	black	G7_2
51	0	red	G7_2
51	1/4	black	G7
51	1/4	red	G7
52	0	black	c
52	0	red	c
53	0	black	D7_1
53	0	red	D7_1
54	0	black	g
54	0	red	g
54	1/4	black	D_1
54	1/4	red	D_1
55	0	black	g
55	0	red	g
55	1/4	black	dbo_1
55	1/4	red	dbo_1
56	0	black	D
56	0	red	D
57	0	black	g_2
58	0	black	D
59	0	black	g_2
60	0	black	D7
61	0	red	D7
61	3/8	black	g
61	3/8	red	D
62	0	black	D7
63	0	red	D7
63	3/8	black	g
63	3/8	red	D
64	0	black	D7
65	0	red	D7
66	0	black	g
66	1/8	red	g_1
66	1/4	red	gbo_1
66	3/8	red	g
67	0	black	D_1
67	0	red	D7_1
68	0	black	g
68	0	red	g
68	1/8	red	g_1
68	1/4	red	gbo_1
68	3/8	red	g
69	0	black	c
69	0	red	c
70	0	black	g_1
70	0	red	g_1
71	0	black	D7_1
71	0	red	D7_1
72	0	black	g
72	0	red	g
72	1/4	black	ao_1
72	1/4	red	ao_1
73	0	black	g_2
73	0	red	D
73	1/4	black	D
74	0	black	g
74	0	red	g_1
74	1/8	red	g
74	1/4	red	D7_1
74	3/8	red	g
75	0	black	D7
75	0	red	D7
76	0	black	g
76	0	red	g_1
76	1/8	red	g
76	1/4	red	D7_1
76	3/8	red	g
77	0	black	F7
77	0	red	F7
78	0	black	Bb
78	0	red	Bb
78	1/4	red	F7_1
78	3/8	red	Bb
79	0	black	g
79	0	red	D7_1
79	1/8	red	g
79	1/4	black	Eb
79	1/4	red	D7
79	3/8	red	Eb
80	0	black	ao_1
80	0	red	ao_1
80	3/8	black	A_1
80	3/8	red	A7_1
81	0	black	D7
81	0	red	D
82	0	black	D7_1
82	0	red	D7_1
83	0	black	g
83	0	red	g
84	0	black	D7_1
84	0	red	D7_1
85	0	black	g
85	0	red	g
86	0	black	D7_1
86	0	red	D7_1
87	0	black	g
87	0	red	g
87	1/4	black	G7_3
87	1/4	red	G7_3
88	0	black	c_1
88	0	red	c_1
88	1/4	black	c
88	1/4	red	c
89	0	black	g_1
89	0	red	g_1
89	1/4	black	ao_1
89	1/4	red	ao_1
90	0	black	g_2
90	0	red	D
90	1/4	black	D7
90	1/4	red	D7
91	0	black	g
91	0	red	g
91	1/4	black	G7_3
91	1/4	red	G7_3
92	0	black	c_1
92	0	red	c_1
92	1/4	black	c
92	1/4	red	c
93	0	black	dbo7
93	0	red	dbo7
95	0	black	g_2
95	0	red	D
96	0	black	D7
96	0	red	D7
97	0	black	g_2
97	0	red	D
98	0	black	D7
98	0	red	D7
99	0	black	g
99	0	red	g
99	3/8	red	g_2
100	0	black	D7_3
100	0	red	D7_3
100	1/8	red	D7_1
101	0	black	g
101	0	red	g
101	3/8	red	g_2
102	0	black	D7_3
102	0	red	D7_3
102	1/8	red	D7_1
103	0	black	g
103	0	red	g
103	3/8	red	g_2
104	0	black	D7_3
104	0	red	D7_3
104	1/8	red	D7_1
105	0	black	g
105	0	red	g
105	1/4	black	G7
105	1/4	red	G7
106	0	black	c
106	0	red	c_2
106	1/4	black	gbo7_3
106	1/4	red	gbo7_3
107	0	black	G7
107	0	red	G
107	1/4	red	G7_3
108	0	black	c_1
108	0	red	c_1
108	1/4	black	gbo7_2
108	1/4	red	gbo7_2
109	0	black	G
109	0	red	G
109	1/4	black	gbo7_2
109	1/4	red	gbo7_2
110	0	black	G
110	0	red	G
110	1/4	black	gbo7_2
110	1/4	red	gbo7_2
111	0	black	G
111	0	red	G
