mc	mc_onset	color_name	label
85	0	black	gb_1
85	0	red	gb_1
85	1/4	black	Gb_1
85	1/4	red	Gb_1
86	0	black	B
86	0	red	E_2
86	1/4	black	ebo7_3
86	1/4	red	ebo7_3
87	0	black	B
87	0	red	E_2
87	1/4	black	ebo7_2
87	1/4	red	ebo7_2
88	0	black	E_1
88	0	red	E_1
88	1/4	black	Gb7
88	1/4	red	Gb
89	0	black	B7
89	0	red	B7
89	1/4	black	B
90	0	black	E
90	0	red	E
90	1/4	black	a_1
90	1/4	red	a_2
91	0	black	ebo7
91	0	red	ebo7
91	1/4	black	E
91	1/4	red	E
92	0	black	ebo7_3
92	0	red	ebo7_3
92	1/4	black	E
92	1/4	red	E
93	0	black	a_1
93	0	red	a_2
93	1/4	black	B7_1
93	1/4	red	B7_1
94	0	black	db_1
94	0	red	db_1
94	1/4	black	E
94	1/4	red	E
95	0	black	ebo7
95	0	red	ebo7
95	1/4	black	B7_1
95	1/4	red	B7_1
96	0	black	db_1
96	0	red	db_1
96	1/4	black	E
96	1/4	red	E
97	0	black	B7_1
97	0	red	B7_1
97	1/4	black	E
97	1/4	red	E
98	0	black	db_1
98	0	red	db_1
98	1/4	black	E
98	1/4	red	E
99	0	black	B7_1
99	0	red	B7_1
99	1/4	black	E
99	1/4	red	E
100	0	black	db_1
100	0	red	db_1
100	1/4	black	E
100	1/4	red	E
101	0	black	db_2
101	0	red	db_1
101	1/4	black	E_1
101	1/4	red	E
102	1/4	black	E
