	label	mc	mc_onset	color_name
97	G:KeyMode.MAJOR	15	1/4	red
98	A:m, inv:1	15	1/4	green
99	a:KeyMode.MINOR	15	1/2	green
100	E:Mm7, inv:1	15	1/2	yellow
101	--	15	5/8	red
102	--	15	3/4	red
103	--	15	7/8	yellow
104	G:KeyMode.MAJOR	16	0	red
105	A:m, inv:0	16	0	green
106	--	16	1/4	red
107	--	16	1/4	red
108	C:KeyMode.MAJOR	16	1/2	green
109	G:Mm7, inv:1	16	1/2	red
110	--	16	3/4	yellow
111	G:M, inv:1	16	7/8	green
112	G:KeyMode.MAJOR	17	0	red
113	C:M, inv:0	17	0	green
114	--	17	1/4	red
115	G:M, inv:1	17	1/2	green
116	A:m, inv:0	18	0	yellow
117	C:KeyMode.MAJOR	18	1/4	green
118	G:Mm7, inv:2	18	1/4	red
119	--	18	1/2	yellow
120	G:KeyMode.MAJOR	18	3/4	red
121	C:M, inv:0	18	3/4	green
122	C:KeyMode.MAJOR	19	0	green
123	G:Mm7, inv:3	19	0	red
124	--	19	1/4	red
125	--	19	1/4	red
126	--	19	1/2	green
127	--	19	1/2	yellow
128	G:M, inv:0	19	3/4	green
129	G:KeyMode.MAJOR	20	0	red
130	C:M, inv:0	20	0	green
131	--	20	1/8	red
132	--	20	1/8	red
133	A:m, inv:0	20	1/4	yellow
134	--	20	3/8	green
135	a:KeyMode.MINOR	20	1/2	green
136	E:Mm7, inv:2	20	1/2	red
137	--	20	3/4	yellow
138	G:KeyMode.MAJOR	21	0	red
139	A:m, inv:0	21	0	green
140	D:KeyMode.MAJOR	21	3/8	red
141	A:M, inv:0	21	3/8	red
142	G:KeyMode.MAJOR	21	1/2	red
143	C:MM7, inv:3	21	1/2	red
144	--	21	3/4	red
145	D:KeyMode.MAJOR	22	0	red
146	E:mm7, inv:1	22	0	red
147	--	22	1/8	red
148	--	22	1/4	red
149	--	22	3/8	red
150	--	22	1/2	yellow
151	A:KeyMode.MAJOR	22	7/8	yellow
152	E:Mm7, inv:1	22	7/8	green
153	D:KeyMode.MAJOR	23	0	red
154	A:m, inv:0	23	0	green
155	--	23	3/8	yellow
156	--	23	3/8	red
157	--	23	1/2	red
158	--	23	1/2	red
159	--	23	7/8	red
160	A:KeyMode.MAJOR	24	0	yellow
161	E:M, inv:0	24	0	green
162	--	24	1/4	red
163	D:KeyMode.MAJOR	24	1/2	red
164	A:Mm7, inv:2	24	1/2	red
165	A:KeyMode.MAJOR	24	5/8	yellow
166	E:Mm7, inv:0	24	5/8	red
167	--	24	3/4	red
168	--	24	7/8	yellow
169	D:KeyMode.MAJOR	25	0	red
170	A:m, inv:0	25	0	green
171	--	25	1/4	red
172	--	25	1/2	red
173	G:M, inv:0	25	1/2	yellow
174	--	25	3/4	red
175	--	25	3/4	red
176	A:KeyMode.MAJOR	26	0	yellow
177	E:Mm7, inv:2	26	0	red
178	--	26	1/4	red
179	--	26	1/2	yellow
180	D:KeyMode.MAJOR	26	3/4	red
181	A:m, inv:0	26	3/4	yellow
182	A:KeyMode.MAJOR	27	0	yellow
183	E:Mm7, inv:3	27	0	red
184	--	27	1/8	yellow
185	--	27	1/4	red
186	--	27	3/8	red
187	--	27	1/2	yellow
188	D:KeyMode.MAJOR	28	0	red
189	A:M, inv:0	28	0	red
