	label	mc	mc_onset	color_name
58	D:KeyMode.MAJOR	19	0	red
59	A:M, inv:0	19	0	green
60	--	20	3/8	red
61	--	21	0	green
62	A:M, inv:1	21	0	yellow
63	A:KeyMode.MAJOR	21	3/8	red
64	G#:o, inv:1	21	3/8	red
65	D:KeyMode.MAJOR	22	0	green
66	A:M, inv:0	22	0	green
67	A:Mm7, inv:3	22	1/8	yellow
68	--	22	3/8	red
69	D:M, inv:1	23	0	green
70	C#:o, inv:1	23	3/8	green
71	D:M, inv:0	24	0	green
72	C#:o, inv:1	24	3/8	green
73	D:M, inv:1	25	0	green
74	--	25	1/4	red
75	--	25	1/4	red
76	--	25	3/8	red
77	--	25	5/8	red
78	b:KeyMode.MINOR	26	0	green
79	F#:M, inv:0	26	0	green
80	F#:Mm7, inv:0	26	1/4	yellow
81	E:M, inv:1	26	3/8	green
82	A#:o, inv:0	26	5/8	green
83	B:m, inv:0	27	0	green
84	--	27	1/4	yellow
85	E:mm7, inv:0	27	3/8	green
86	F#:M, inv:0	27	1/2	green
87	B:m, inv:0	28	0	green
88	--	28	1/4	red
89	--	28	1/4	red
90	--	28	3/8	red
91	e:KeyMode.MINOR	28	5/8	green
92	D#:o, inv:0	28	5/8	green
93	b:KeyMode.MINOR	29	0	red
94	E:m, inv:0	29	0	green
95	--	29	1/4	yellow
96	--	29	3/8	red
97	--	29	5/8	red
98	e:KeyMode.MINOR	30	0	green
99	F#:o, inv:2	30	0	red
100	b:KeyMode.MINOR	30	1/4	red
101	E:m, inv:1	30	1/4	green
102	e:KeyMode.MINOR	30	3/8	green
103	F#:o, inv:1	30	3/8	green
104	B:Mm7, inv:0	30	5/8	green
105	b:KeyMode.MINOR	31	0	red
106	C:M, inv:0	31	0	green
107	--	31	1/4	red
108	e:KeyMode.MINOR	31	3/8	green
109	F#:%7, inv:1	31	3/8	red
110	B:M, inv:0	31	1/2	green
111	b:KeyMode.MINOR	32	0	red
112	E:m, inv:0	32	0	green
113	--	32	3/8	red
114	F#:M, inv:0	32	3/8	red
115	--	32	1/2	red
116	D:KeyMode.MAJOR	32	5/8	red
117	A:Mm7, inv:2	32	5/8	red
118	--	33	0	green
119	A:M, inv:0	33	0	green
120	--	33	1/4	red
121	--	33	3/8	red
122	A:Mm7, inv:0	33	1/2	yellow
123	--	33	5/8	green
124	D:M, inv:0	34	0	green
125	--	34	1/4	red
126	--	34	1/4	red
127	--	34	3/8	red
128	--	34	1/2	green
129	--	34	5/8	yellow
130	--	35	0	green
131	G:M, inv:0	35	0	green
132	D:M, inv:0	35	3/8	green
133	G:M, inv:0	36	0	green
134	A:Mm7, inv:0	36	3/8	green
135	D:M, inv:0	37	0	green
136	--	37	3/8	yellow
137	E:m, inv:1	38	0	yellow
138	A:M, inv:0	38	3/8	green
139	A:KeyMode.MAJOR	39	0	red
140	E:Mm7, inv:2	39	0	red
141	D:KeyMode.MAJOR	39	3/8	green
142	D:M, inv:1	39	3/8	green
143	G:KeyMode.MAJOR	39	5/8	red
144	D:Mm7, inv:0	39	5/8	yellow
145	D:KeyMode.MAJOR	40	0	green
146	G:M, inv:0	40	0	green
147	--	40	1/8	red
148	--	40	1/4	yellow
149	A:M, inv:0	40	3/8	green
150	A:Mm7, inv:0	40	5/8	yellow
151	D:M, inv:0	41	0	green
152	--	41	1/4	yellow
153	--	41	3/8	red
154	E:m, inv:1	41	5/8	green
155	A:M, inv:0	42	0	green
156	--	42	1/8	red
157	--	42	1/4	red
158	--	42	3/8	green
159	D:M, inv:0	43	0	green
